index,confidence,start_time,end_time,text,speaker_index,speaker_name,annotations
30,0.97,189.923,199.799,"For those individuals who do show up as not present, I'll make sure to call your name out to make sure that you have notice of the fact that you are listed as not present so you can check your credentials once again.",3,,
31,0.97,199.799,212.845,"Again, I'll call on each Speaker by name and the order in which they registered if you have not yet registered to speak but would like to, you can sign up before the end of public comment by going to the Website.",3,,
32,0.97,212.845,214.847,The public comment link is also listed on today's agenda.,3,,
33,0.97,214.847,223.823,"Once I call on a Speaker, staff will Unmute the appropriate microphone.",3,,
34,0.97,223.823,226.192,You will hear an automatic prompt if you have been Un- muted.,3,,
35,0.97,226.192,235.235,"That will be your Cue to--excuse me, press Star six in order to Unmute yourself.",3,,
36,0.97,235.235,244.944,"Again, in order to Unmute yourself and for us to hear you, you will need to press Star six after you hear the prompt of you have been Un- muted.",3,,
37,0.97,244.944,248.781,I'm going to go ahead and call on the first two speakers for public comment today.,3,,
38,0.97,248.781,253.653,The first two speakers are Howard followed by Cody.,3,,
39,0.97,253.653,257.49,Thank you.,4,,
40,0.97,257.49,261.594,Good afternoon.,4,,
41,0.97,261.594,264.597,District 7 Commenting on continuing failure to have police accountability in Seattle.,4,,
42,0.97,264.597,279.545,"This Friday, in four days we commemorate the fourth anniversary of the SPD's brutal murder of Charlena wiles, who was pregnant leaving her four children Motherless.",4,,
43,0.97,279.545,286.986,"At a public meeting after this murder, Councilmember Juarez said quote, we will demand accountability, transparency and community oversight and not allow this to happen.",4,,
44,0.97,286.986,292.692,"Council President Gonzalez said quote, I want you to hold us accountable.",4,,
45,0.97,292.692,295.528,We can't wait any longer for these systems to be changed.,4,,
46,0.97,295.528,295.795,Unquote.,4,,
47,0.97,295.795,301.834,"Councilmember Herbold said that quote, we are already shamed.",4,,
48,0.97,301.834,307.54,What I am pledging to you is to work on finding a new way of doing things so that we can actually get different results.,4,,
49,0.97,307.54,312.245,I will use the power that I have on the city Council to change what is happening today in our city.,4,,
50,0.97,312.245,313.012,Unquote.,4,,
51,0.97,313.012,320.853,", the following years brought us the brutal SPD killings of several more people.",4,,
52,0.97,320.853,339.172,"Not only had nothing changed, but the families and loved ones of those killed by the SPD had to suffer, in addition to a brutal and unjust laws, a complete failure of accountability and justice because their loved ones were killed in Seattle were truly independent investigations have been on possible.",4,,
53,0.97,339.172,347.747,"Seattle's police accountability system deemed all these killings either lawful and proper, or have not even completed or attempted an investigation.",4,,
54,0.97,347.747,362.562,"A recent NBC news report on officers who have repeatedly shot people focuses on one Seattle law officer who shot four people, killing three, including the horrifying and completely affordable murder of Ryan Smith in 2019.",4,,
55,0.97,362.562,370.87,It is only to 100% civilian led and run accountability that these acts can be revealed thereby presenting future once.,4,,
56,0.97,370.87,382.415,I invite everyone here to join Seattleites in a city initiative to finally create full civilian oversight of police by going to Seattle's Top.Org thank you.,4,,
57,0.97,382.415,387.32,Thank you so much for calling in today.,5,,
58,0.97,387.32,394.193,Our next Speaker is Cody followed by Sage.,5,,
59,0.97,394.193,398.331,Hi.,6,,
60,0.97,398.331,408.441,I'm a resident of district 4. I am representing the organization Decriminalize nature Seattle.,6,,
61,0.97,408.441,412.545,The lowest law enforcement priorities with protections from medical practitioners.,6,,
62,0.97,412.545,421.053,I would first like to thank the seven Seattle city council members for their signatures last week on the letter submitted by Councilmembers Lewis and Herbold.,6,,
63,0.97,421.053,426.959,There is increasingly more recognition that the schedule one designations of Psychedelic medicine is based in archaic misinformation.,6,,
64,0.97,426.959,431.33,The examination and inclusion of these medicines in the task force is an extremely welcome change.,6,,
65,0.97,431.33,442.575,We find these substances are incredibly valid during the treatment of pathological and psychological reporters.,6,,
66,0.97,442.575,448.681,"They carry low to no risk of addiction and abuse, but are actually beneficial in treating the abuse of other substances such as alcohol and opiates.",6,,
67,0.97,448.681,453.286,"Based on pulmonary evidence, they even exceed the success rates of Twelve-Step programs.",6,,
68,0.97,453.286,465.298,"In addition, we would ask the Council to signal their support by taking the very modest steps of making enforcement of drug laws related to them the lowest law enforcement priority as soon as possible.",6,,
69,0.97,465.298,477.043,"If the city of Seattle passes our measure, we would be the eighth city in the country to acknowledge the benefits of these substances and send a signal that people are ready for more comprehensive legal change.",6,,
70,0.97,477.043,477.343,Thank you.,6,,
71,0.97,477.343,479.579,Thank you so much for calling in today.,7,,
72,0.97,479.579,484.317,"Next up is Sage Wilson, followed by Raymond Evans.",7,,
73,0.97,484.317,494.227,Sage Wilson on behalf of working Washington today to urge you to pass the contractor transparency ordinance today.,8,,
74,0.97,494.227,504.437,Including the intention by Council to act to make the Seattle gig economy pay A. the Covid crisis has become a Covid bonanza.,8,,
75,0.97,504.437,506.138,Instacart added more than half 1 million new workers.,8,,
76,0.97,506.138,509.208,Gig companies have established new lines of business.,8,,
77,0.97,509.208,511.143,Dozens of executives have struck it rich.,8,,
78,0.97,511.143,520.553,"In fact, door dash's Ceo was paid $400 million last year, one of the various types passes on record.",8,,
79,0.97,520.553,523.623,The people doing the work are paid as little as two dollars a job.,8,,
80,0.97,523.623,527.126,Too many workers can't afford good themselves.,8,,
81,0.97,527.126,531.764,City Council took bold and effective action last year to pass emergency hazard pay and sick pay.,8,,
82,0.97,531.764,535.635,These laws have made a tremendous difference.,8,,
83,0.97,535.635,546.746,"However, as we look to the possibility of these emergency laws expiring, it's time to take the next step and act to advance from the policies that raise pay, protect possibility, and provide meaningful transparency to all gig workers.",8,,
84,0.97,546.746,551.651,The Timeline for action is an important step in that action.,8,,
85,0.97,551.651,566.699,"As we work with Stakeholders to hammer out a policy that RAISES pay, we welcome the clear statement to end what is sub so you.",8,,
86,0.97,566.699,571.37,"Including people of color, immigrant workers, workers with disabilities, Lgbtq workers and other marginalized workers.",8,,
87,0.97,571.37,576.409,The Council is also taking action today on a permanent policy to address some of the concerns raised with community restaurants.,8,,
88,0.97,576.409,582.782,We appreciate council as a Multifaceted approach.,8,,
89,0.97,582.782,586.185,We are glad to city council is taking steps to address the needs of gig workers.,8,,
90,0.97,586.185,588.888,Thank you again for your work on the transparency ordinance before you today.,8,,
91,0.97,588.888,592.892,I look forward to it passing.,8,,
92,0.97,592.892,595.595,"Thanks for calling and, Sage.",9,,
93,0.97,595.595,599.665,Next up is Raymond Evans followed by Kim Wolf.,9,,
94,0.97,599.665,602.435,Thank you.,10,,
95,0.97,602.435,604.904,Councilmembers.,10,,
96,0.97,604.904,608.741,My name is Raymond Evans and I work with gig workers in Seattle.,10,,
97,0.97,608.741,618.317,I worked in merchant for 22 years at a high end clientele who served in multiple capacities and the local native of Seattle.,10,,
98,0.97,618.317,620.753,The city has always been a place that I could relate to.,10,,
99,0.97,620.753,627.36,"As a black gay mail, the city's changing face and I feel like we are leaving people behind.",10,,
100,0.97,627.36,631.931,They are falling through the cracks.,10,,
101,0.97,631.931,637.77,"The gig work is a nice fallback to allow people of color, black, Brown, whatever color you may be, to have a way to obtain a life for themselves.",10,,
102,0.97,637.77,642.241,"Come to a city that's a wonderful place, pursue a life.",10,,
103,0.97,642.241,655.254,"When we are doing work as gig workers, large companies are making billions of dollars in profits, we are the person that has undergone through, and trying to make an contributor to society.",10,,
104,0.97,655.254,657.857,To continue to rely on the Graciousness of others are also stressed.,10,,
105,0.97,657.857,659.792,We fall through the cracks.,10,,
106,0.97,659.792,662.294,People are making three dollars or four dollars per hour.,10,,
107,0.97,662.294,665.564,We can't paper Mentzer license fees amendments.,10,,
108,0.97,665.564,685.918,"It's imperative that the city Council, I encourage the city Council, to consider voting on this bill today from transparency so that we can set up a better understanding of what these corporations are really doing so that Seattle can continue to be a city which is based in values, diversity, Multicultural, ethnic somebody, black lives matter.",10,,
109,0.97,685.918,689.655,I would encourage you guys today to make that happen and thank you for your time.,10,,
110,0.97,689.655,692.158,Thank you for calling in today.,11,,
111,0.97,692.158,697.029,"Next up is Kim Wolf, followed by Aaron.",11,,
112,0.97,697.029,700.332,Thank you.,12,,
113,0.97,700.332,710.543,I am a gig worker and I am supporting the passage of CB 120069.,12,,
114,0.97,710.543,714.213,Also because of the transparency that is in there because it is the first step that we need.,12,,
115,0.97,714.213,722.655,In order to know what exactly is happening and make sure that their standards are there for everyone.,12,,
116,0.97,722.655,738.137,"Also, the commitment to pass fair labor standards, or pay standards, this year is a thing that I am most excited about.",12,,
117,0.97,738.137,740.372,I really hope that you guys get this passed today.,12,,
118,0.97,740.372,742.575,I can see the rest of my time.,12,,
119,0.97,742.575,744.844,Thank you for calling and.,13,,
120,0.97,744.844,747.646,Next up is Aaron followed by Michelle Thomas.,13,,
121,0.97,747.646,763.395,"Hi, I am a project manager with the lead programs in the Southwest area of King County which includes the Southwest present that opened operations in December.",14,,
122,0.97,763.395,766.966,I'm here to talk about funding L.E.A.D.,14,,
123,0.97,766.966,772.071,To bridge a gap to meet the needs of our community.,14,,
124,0.97,772.071,776.709,"In the Southwest Precinct, we have a great relationship working with area organizations, residents and business owners.",14,,
125,0.97,776.709,783.415,The letter of which are particularly excited about L.E.A.D .'s arriving to West Seattle.,14,,
126,0.97,783.415,785.417,Asking all the time what can we do to help.,14,,
127,0.97,785.417,788.42,They are also asking in what ways they might be able to help them.,14,,
128,0.97,788.42,799.231,"With the $3 million funding gap, we are asking businesses and residents for their patience, even though we have an important group who can help us prevent people from landing in the criminal justice system.",14,,
129,0.97,799.231,816.549,"Filling the gap will not only provide us with resources in terms of case management we need for the program to be successful, but it will allow our community as well to participate in a program that prevents harm to the clients that we serve and impacts to the surrounding area.",14,,
130,0.97,816.549,817.75,Thank you very much.,14,,
131,0.97,817.75,820.352,"Thanks for calling in, Aaron.",15,,
132,0.97,820.352,823.155,Next up is Michelle Thomas followed by Mariah Mitchell.,15,,
133,0.97,823.155,832.831,Hi.,16,,
134,0.97,832.831,838.47,I'm with the Washington low income housing alliance Testifying with strong support for the Concurrency ordinance before you today.,16,,
135,0.97,838.47,849.849,Including the commitment to take action to enact a minimum compensation quality for gig workers the ship the city and state has taken steps to expand tenant protections and address our affordable housing crisis.,16,,
136,0.97,849.849,852.484,We have to do more.,16,,
137,0.97,852.484,857.156,Including by raising pay for gig workers who are some of the lowest paid workers in our city.,16,,
138,0.97,857.156,865.731,"According to the latest out of reach report from the National low income housing coalition, workers need a job paying more than $40 per hour to afford a two bedroom apartment in King County.",16,,
139,0.97,865.731,873.005,Tens of thousands of jobs via Apps like Instacart and door dash pay as little as two dollars per job.,16,,
140,0.97,873.005,876.208,Far less than minimum wage.,16,,
141,0.97,876.208,878.944,This is directly related to housing justice and the current Eviction crisis.,16,,
142,0.97,878.944,882.114,Economic security is housing security.,16,,
143,0.97,882.114,887.82,"When people get paid a living wage, they can afford to pay the rent.",16,,
144,0.97,887.82,891.323,This is also about racial justice and creating a marketable recovery from the pandemic.,16,,
145,0.97,891.323,894.894,Bipoc workers are highly represented as both gig workers and as Renters.,16,,
146,0.97,894.894,905.104,Bipoc Renters disproportionately face housing insecurity and emissions.,16,,
147,0.97,905.104,911.443,Fair and decent wages for gig workers is critical for racial justice and housing stability.,16,,
148,0.97,911.443,918.517,I urge you to pass the transparency ordinance today with a commitment to take actions this year to end the sub minimum wage for gig workers . Thank you.,16,,
149,0.97,918.517,920.185,Thank you so much for calling him.,17,,
150,0.97,920.185,922.254,Next up is Mariah Mitchell followed by Jason.,17,,
151,0.97,922.254,937.569,"Mariah, I see that your Un- muted on my end, but we cannot hear you.",18,,
152,0.97,937.569,941.273,Check to see if your Un-Muted on your phone.,18,,
153,0.97,941.273,943.676,"Okay, I am, can you hear me now?",19,,
154,0.97,943.676,946.545,"We can hear you, go ahead.",20,,
155,0.97,946.545,953.252,"Okay, so my name is Mariah Mitchell and I am calling in for the transparency today.",21,,
156,0.97,953.252,966.498,"I would like to say that I am a family member of Charlena Liles, and I also grew up by the North precinct.",21,,
157,0.97,966.498,976.508,"I am very familiar with the racism that comes out of that Precinct, but the reason I'm calling today is with working Washington, and I'm calling on the transparency.",21,,
158,0.97,976.508,978.41,Cb 120069.,21,,
159,0.97,978.41,988.22,"I'm a single mom of three, and this last year I've had to make the hard choices of whether to stay at home to help my children with schoolwork, or bring in some income.",21,,
160,0.97,988.22,996.528,My eldest child would likely stay at home in order to help the family out so that I could work as an Uber each driver.,21,,
161,0.97,996.528,1007.039,"Instead of being able to attend her own activities, and the companies I have worked for both the ability to make a flexible schedule for ourselves, yet penalize us when daily life happens.",21,,
162,0.97,1007.039,1018.851,"Establishing labor standards for gig workers would ensure transparency continued flexibility, access and stability, and overall enrichment of our lives.",21,,
163,0.97,1018.851,1022.521,"It would also set equity standards for all, so that nobody is getting paid less than minimum wage.",21,,
164,0.97,1022.521,1024.323,"When I first started working, the pay was great.",21,,
165,0.97,1024.323,1025.557,I could do this.,21,,
166,0.97,1025.557,1027.226,They cut our pay time and time again.,21,,
167,0.97,1027.226,1031.83,Currently without the hazard pay.,21,,
168,0.97,1031.83,1035.734,The pay is substandard and you can't live off of two dollars.,21,,
169,0.97,1035.734,1041.84,Along with that they have done unfair background checks and also have deactivated us without giving us a reason.,21,,
170,0.97,1041.84,1046.445,You must create labor standards with full transparency for all gig workers.,21,,
171,0.97,1046.445,1048.28,Thank you.,21,,
172,0.97,1048.28,1051.15,Thank you for calling in.,22,,
173,0.97,1051.15,1052.985,Next up is Jason.,22,,
174,0.97,1052.985,1056.855,Followed by Daniel.,22,,
175,0.97,1056.855,1060.492,"Daniel, if you're listening, you are showing up as not present on my end.",22,,
176,0.97,1060.492,1063.762,I won't be able to call on you.,22,,
177,0.97,1063.762,1066.799,Until you show up as present.,22,,
178,0.97,1066.799,1069.268,"So, double check those numbers that you're using to call in.",22,,
179,0.97,1069.268,1073.605,"Otherwise, we are going to hear from Jason.",22,,
180,0.97,1073.605,1075.307,Welcome.,22,,
181,0.97,1075.307,1078.977,Thank you for having me.,23,,
182,0.97,1078.977,1085.517,This actually marks my second year coming to the city Council and I again am also with working Washington.,23,,
183,0.97,1085.517,1096.428,I been coming here for two years asking for city Council to back us up with minimum wage standards and transparency.,23,,
184,0.97,1096.428,1106.205,Help us truly keep making money out there like Mariah said.,23,,
185,0.97,1106.205,1117.349,We have seen pay cut after pay cut after pay cut while their revenues and other stock prices and Whatnot go up and up and up.,23,,
186,0.97,1117.349,1118.35,It's all because of us.,23,,
187,0.97,1118.35,1121.854,We are out there making work happen.,23,,
188,0.97,1121.854,1136.268,"We need you guys to back us up because it's obviously--when they have the chance to make laws themselves, they make them themselves and they make it at the expense of the worker.",23,,
189,0.97,1136.268,1138.871,Who is actually the best resource.,23,,
190,0.97,1138.871,1143.976,"Seattleites, we can do better than asking for the last two years.",23,,
191,0.97,1143.976,1149.882,"Come on, let's get this right, let's do it now.",23,,
192,0.97,1149.882,1154.086,"Pass minimum wage standards with transparency is a step in the right direction, but we need to keep going.",23,,
193,0.97,1154.086,1155.754,Happy Tua anniversary.,23,,
194,0.97,1155.754,1160.792,Thank you for calling in today.,24,,
195,0.97,1160.792,1161.86,Next up is Mr. Dearborn.,24,,
196,0.97,1161.86,1170.369,I am also showing that William is showing as not present.,24,,
197,0.97,1170.369,1176.074,"Again, William, if you're listening make sure you double check those credentials that you called into the meeting for.",24,,
198,0.97,1176.074,1184.216,"Hi, I am a project manager for L.E.A.D.",25,,
199,0.97,1184.216,1188.287,In Seattle.,25,,
200,0.97,1188.287,1191.723,I'm here to provide thanks to the Council for today's proposed amendment of Council the 120096.,25,,
201,0.97,1191.723,1196.795,That will fill L.E.A.D .'s 2021 budget deficit.,25,,
202,0.97,1196.795,1205.737,This will mean that we will continue to provide desperately needed Wraparound case management services for individuals most traditionally impacted by the criminal legal system.,25,,
203,0.97,1205.737,1209.608,That will work to address the underlying needs contributing to this behavior.,25,,
204,0.97,1209.608,1221.353,"This means that we can continue employing our case management team, including Bipoc individuals and individuals with lived experience we have dedicated their careers to building this incredible difficult and rewarding work.",25,,
205,0.97,1221.353,1228.427,We can continue responding to community members and Stakeholders requests for a response that is not traditional enforcement to address low-level public order concerns.,25,,
206,0.97,1228.427,1229.461,Thank you.,25,,
207,0.97,1229.461,1238.437,Thank you for calling in today.,26,,
208,0.97,1238.437,1244.176,I double check my spreadsheet here to see if any of the individuals who have Preregistered and showed up as not present are not present.,26,,
209,0.97,1244.176,1254.853,"I am still seeing Daniel and William showing up as not present on my end, so I.T., can you confirm that we don't have anyone else in the waiting room that is Preregistered for public comment?",26,,
210,0.97,1254.853,1258.557,There are no other public comment registrants.,27,,
211,0.97,1258.557,1262.995,Thank you so much.,28,,
212,0.97,1262.995,1267.399,"With that, we are going to close out the period of public comment.",28,,
213,0.97,1267.399,1271.303,Begin on other items of business on the agenda.,29,,
214,0.97,1271.303,1274.706,First up is payment of the bills.,29,,
215,0.97,1274.706,1284.416,"Council bill 120097 for the week of May 31st, 2021 through June 4TH, 2021 and ordering the payment thereof.",30,,
216,0.97,1284.416,1288.82,"Thank you, I moved to pass Council bill 120097.",31,,
217,0.97,1288.82,1290.989,Is there a second?,31,,
218,0.97,1290.989,1293.225,Second.,32,,
219,0.97,1293.225,1295.527,It has been moved and Seconded that the bill passed.,33,,
220,0.97,1295.527,1301.433,"Are there any comments question mark hearing none, with the clerk please call the roll on the passage of the bill?",33,,
221,0.97,1317.382,1323.555,"Eight in favor, none opposed.",34,,
222,0.97,1323.555,1327.426,The bill passes and the chair will sign it.,35,,
223,0.97,1327.426,1329.828,The clerk please affix my signature to the legislation on my behalf.,35,,
224,0.97,1329.828,1332.397,With the clerk please read item 1 into the record.,35,,
225,0.97,1332.397,1338.57,"Agenda item 1, council bill 120096.",36,,
226,0.97,1338.57,1350.315,Relating to appropriations for the human services Department amending ordinance 126237 which adopted the 2021 budget modifying a proviso imposed by ordinance 126298 and ratifying and confirming certain prior acts.,36,,
227,0.97,1350.315,1353.585,"Thank you, Madam clerk.",37,,
228,0.97,1353.585,1355.654,I moved to pass Council bill 120096.,37,,
229,0.97,1355.654,1356.988,Is there a second?,37,,
230,0.97,1356.988,1359.291,Second.,38,,
231,0.97,1359.291,1361.96,"Thank you so much, Councilmember Lewis, you are the prime sponsor.",39,,
232,0.97,1361.96,1364.963,I'm going to hand it over to you to address the side of.,39,,
233,0.97,1364.963,1367.799,"Payment thank you so much, Madam President.",39,,
234,0.97,1367.799,1371.269,I want to thank the folks that called in in support of this bill.,39,,
235,0.97,1371.269,1380.612,Particularly Mr. Dearborn who really has been out in the field doing incredible work.,39,,
236,0.97,1380.612,1389.387,Moving our neighbors expense homelessness into well Resourced and supported hotel day shelters.,39,,
237,0.97,1389.387,1404.803,"That have been making a difference for the folks who are receiving that kind of shelter and care, as well as the housed residents and business owners of those neighborhoods who have had problematic experiences with some of the Unsanctioned Encampments.",39,,
238,0.97,1404.803,1411.71,This legislation gets us one step closer to continuing to hold up those folks who are doing this work by giving them the resources they need to get it done.,39,,
239,0.97,1411.71,1420.252,To accomplish a lot of resolutions in these complicated areas to the benefit of all parties.,39,,
240,0.97,1420.252,1428.76,We are really making sure that we are centering that fundamentally we all have the same interests.,39,,
241,0.97,1428.76,1452.951,"That's really the core I think of they just care model and why it has been so successful, is really leveling that someone experiencing homelessness and Unsanctioned Encampments, business owners and residents that concerns about the contentment, ultimately all have the same interest at heart, which is actually being able to move folks inside to get the care and assistance they need.",39,,
242,0.97,1452.951,1486.618,"This is the model that we are essentially committing to Frontloading more Resourced for in the run up here to the reopening of Seattle's economy and the reality that during Covid as we have seen in countless new story Commas, the resources to provide Healthcare, shelter, and care to our homeless neighbors have been the most impacted to a large extent, by the reality of the Covid emergency.",39,,
243,0.97,1486.618,1496.394,"That rebuilding and building back after Covid is going to require filling a lot of the service gaps, which means leaning into models like the just care model.",39,,
244,0.97,1496.394,1501.7,I want to thank the downtown Seattle Association for the very strong support of this measure.,39,,
245,0.97,1501.7,1518.216,"Seattle metropolitan Chamber of Commerce, in addition to the service providers who have been doing this work, particularly the defender Association.",39,,
246,0.97,1518.216,1520.752,"Obviously reach, chief Seattle Club, Asian Council and referral service among others.",39,,
247,0.97,1520.752,1534.165,"I hope that we can get the support out the door to continue to build on the progress that we have been making together, and have that impact felt and more parts of the city instead of just in the Chinatown I.D.",39,,
248,0.97,1534.165,1536.368,And Pioneer square neighborhoods.,39,,
249,0.97,1536.368,1545.977,"With that, I will turn it over because I think there are some amendments that need to be considered as well.",39,,
250,0.97,1545.977,1548.246,Appreciate the opportunity to cure this up.,39,,
251,0.97,1548.246,1555.287,"Thank you so much, Councilmember Lewis for addressing the base bill.",40,,
252,0.97,1555.287,1558.557,There is at least one amendment that I'm aware of.,40,,
253,0.97,1558.557,1568.7,"So, we will go ahead and address that amendment and then once we've addressed the amendment, we can open up the debate and discussion to the bill as amended.",40,,
254,0.97,1568.7,1577.742,"So, I'm going to recognize Councilmember Herbold who has amendment one in order to have her make her motion.",40,,
255,0.97,1577.742,1585.116,Thank you so much.,41,,
256,0.97,1585.116,1591.022,I moved to amend Council bill 120096 as presented as amendment one on the agenda.,41,,
257,0.97,1591.022,1595.527,Second.,42,,
258,0.97,1595.527,1603.234,"It has been moved and Seconded that the bill be amended as presented on amendment one Councilmember Herbold, back to you as the prime sponsor so that you can walk us through the amendment.",43,,
259,0.97,1603.234,1604.235,Thank you so much.,44,,
260,0.97,1604.235,1616.648,"As I mentioned at this morning's briefing, this amendment provides $3 million of the $12 billion to expand the city's contract with L.E.A.D ..",44,,
261,0.97,1616.648,1617.949,This expanded contract will allow L.E.A.D.,44,,
262,0.97,1617.949,1625.757,"To respond to the increase in community referrals as a result of Covid, and increased cost of operating during the pandemic.",44,,
263,0.97,1625.757,1632.864,The expanded contract is consistent with councils vote last year to require L.E.A.D.,44,,
264,0.97,1632.864,1652.651,"To accept community referrals without prior law enforcement approval, and Council's adoption of resolution 31916 and 2019 which declares the city's commitment to ensuring that law enforcement Prearrest diversion programs received public funding sufficient to accept all priority qualifying referrals citywide.",44,,
265,0.97,1652.651,1667.198,Why is the removal of the barrier to referrals requiring prior law enforcement approval relevant to this amendment?,44,,
266,0.97,1667.198,1671.703,It is so important because our community Stakeholders want to use L.E.A.D ..,44,,
267,0.97,1671.703,1678.81,"We got rid of the barrier that limited Nonlaw enforcement referrals, now we need to address the capacity limitations.",44,,
268,0.97,1678.81,1679.411,"Otherwise, L.E.A.D.",44,,
269,0.97,1679.411,1694.225,"Will not be able to take direct referrals from as many neighborhood groups, neighborhood watch's rethink advisory councils, and business improvement areas that are interested in using L.E.A.D ..",44,,
270,0.97,1694.225,1699.898,I want to thank Councilmember Lewis and Councilmember Morales for their Cosponsorship of this amendment and urge it's support.,44,,
271,0.97,1699.898,1701.933,Thank you.,44,,
272,0.97,1701.933,1704.736,"Thank you so much, Councilmember Herbold.",45,,
273,0.97,1704.736,1705.804,Councilmember Morales.,45,,
274,0.97,1705.804,1709.841,You have your hand raised.,45,,
275,0.97,1709.841,1713.144,Shall we vote on this first or can I just address the amendment?,46,,
276,0.97,1713.144,1717.816,What's that?,47,,
277,0.97,1717.816,1726.491,Do you want to vote on the amendment first or is this a time for me to address a question mark to now would be the time to address and make sure you make any comments related to the amendment.,47,,
278,0.97,1726.491,1733.264,"First, I do want to thank Councilmember Herbold for allowing me to cosponsor this.",48,,
279,0.97,1733.264,1736.134,She beat me to the punch on actually drafting this amendment.,48,,
280,0.97,1736.134,1743.341,There is so much interest in this sponsoring this because we know that L.E.A.D.,48,,
281,0.97,1743.341,1744.442,Works.,48,,
282,0.97,1744.442,1753.985,"It is providing the organization, the effort is providing consistent valuable diversion services.",48,,
283,0.97,1753.985,1754.385,The L.E.A.D.,48,,
284,0.97,1754.385,1765.163,Program partners with organizations who know our communities and understand the different points of view that our neighbors feel about how to best address the challenges of our homeless neighbors.,48,,
285,0.97,1765.163,1785.617,"But, they are also, informed and they are trusted by community members, by our Un- housed neighbors, business owners, so it's really important as Councilmember Herbold said that we increase the capacity of this group to respond and provide the kind of service that we need.",48,,
286,0.97,1785.617,1791.523,Constituents in my community are regularly asking how we can expand L.E.A.D.,48,,
287,0.97,1791.523,1793.992,In places like mt . Baker and beacon Hill.,48,,
288,0.97,1793.992,1808.673,"So, I'm really excited to be able to cosponsor this amendment and look forward to our ability as a city to make the kind of investments we need to really begin addressing the challenges that our homeless neighbors are facing.",48,,
289,0.97,1808.673,1812.243,Thank you so much.,49,,
290,0.97,1812.243,1815.513,Councilmember Morales for those comments.,49,,
291,0.97,1815.513,1818.349,I see that Councilmember Pedersen also has his hand raised.,49,,
292,0.97,1818.349,1821.019,I'm assuming he wants to make a comment on amendment one,49,,
293,0.97,1821.019,1822.82,"Thank you, Council President.",50,,
294,0.97,1822.82,1826.691,I strongly support the L.E.A.D.,50,,
295,0.97,1826.691,1829.127,Diversion program and will continue to fund L.E.A.D ..,50,,
296,0.97,1829.127,1836.734,I would rather proceed 100% of these funds go toward housing people experiencing homelessness.,50,,
297,0.97,1836.734,1841.873,I'll be voting no on this amendment which would redirect 25% of the $12 million.,50,,
298,0.97,1841.873,1843.675,Thank you.,50,,
299,0.97,1843.675,1848.58,"Thank you, Councilmember Pedersen.",51,,
300,0.97,1848.58,1856.754,Any other comments or questions on amendment one?,51,,
