index,confidence,start_time,end_time,text,speaker_index,speaker_name,annotations
126,0.97,770.803,777.743,Position number seven is the low income customer representative.,28,,
127,0.97,777.743,781.313,"With that, I am pleased to announce, to introduce Michele to speak with you.",28,,
128,0.97,781.313,783.983,Thank you.,28,,
129,0.97,783.983,790.456,I am so excited to be here and be part of this appointment.,29,,
130,0.97,790.456,796.028,"A little about me, I am born and raised in Seattle in the central district.",29,,
131,0.97,796.028,806.972,Grandmother was in the city as well as my grandfather we started servitude very early on in age.,29,,
132,0.97,806.972,817.516,To work within the African- American and low-income communities is definitely a privilege and an honor for me.,29,,
133,0.97,817.516,831.564,I am excited to be able to lend the voice of the community to this position and to the work so we are informed about making the best decisions for those that will be impacted.,29,,
134,0.97,831.564,832.364,"Again, I am excited.",29,,
135,0.97,832.364,834.6,I have been doing this for over 20 years.,29,,
136,0.97,834.6,849.181,"And yes, I can't explain to you that I can't wait to get to work on this whole panel and definitely give, again, voice to a community I'm so privileged and love to serve.",29,,
137,0.97,849.181,852.685,Thank you.,29,,
138,0.97,852.685,853.953,"Thank you very much, Michelle.",30,,
139,0.97,853.953,855.921,It is wonderful to meet you.,30,,
140,0.97,855.921,856.755,You for your service.,30,,
141,0.97,856.755,863.796,For those that haven't read your resume could you just let folks know what you do right now in your day job?,30,,
142,0.97,863.796,867.499,Will do.,31,,
143,0.97,867.499,879.612,I am a director of education and youth development education support at Atlantic Street center which is an organization that has been around just a few years.,31,,
144,0.97,879.612,879.812,112.,31,,
145,0.97,879.812,887.62,Working in the central district and South end of Seattle.,31,,
146,0.97,887.62,893.926,Some of the programs I am privileged to run our youth Afterschool programs which is the Preventative supports of youth that are at risk.,31,,
147,0.97,893.926,897.763,Also teen parents.,31,,
148,0.97,897.763,909.341,"And for those of you that haven't seen it in the Seattle times, six years we have been in the Seattle times about the work I have been fortunate to be able to do with the teen as parents program.",31,,
149,0.97,909.341,918.083,Also I have the kinship care providers which are kinship providers taking care of their Great-Grandchildren or relative kids.,31,,
150,0.97,918.083,919.318,That is a program I run.,31,,
151,0.97,919.318,930.663,And a huge young parent program were we going to the homes and remove any barriers around people getting connected to supports and employment.,31,,
152,0.97,930.663,930.929,Housing.,31,,
153,0.97,930.929,946.712,"A lot of the families we work with our 100% low income . Some are, 65% are homeless or and Stably housed.",31,,
154,0.97,946.712,953.852,That is the work I do every day that I am privileged to do and work alongside Partnering with families so that they can change the trajectory of their lives.,31,,
155,0.97,953.852,955.254,Allowing them to inform us.,31,,
156,0.97,955.254,957.289,So the programs are designed to meet their needs.,31,,
157,0.97,957.289,960.526,That is what I do on my day today.,31,,
158,0.97,960.526,962.428,Thank you very much for that.,32,,
159,0.97,962.428,967.833,You are a very busy person.,32,,
160,0.97,967.833,970.703,"And in serving on this panel, it is a great responsibility.",32,,
161,0.97,970.703,978.811,So thank you very much for giving of your time in service and expertise.,32,,
162,0.97,978.811,980.646,"Eric, do you have any comments or additions?",32,,
163,0.97,980.646,1003.435,"Just to say it has been great over the past few years to attend the meetings . I keep an eye on things for Council to interact with Council members about the review panel to inform with the review panel brings recommendations to the kid committee and Council, and I'm consistently impressed with people willing to step up and do this work because it is a big commitment.",33,,
164,0.97,1003.435,1011.71,"Overall, I think the city and the rest of us folks like that me that live here and customers are well served by them.",33,,
165,0.97,1011.71,1012.878,I appreciate it.,33,,
166,0.97,1012.878,1015.381,"Thank you, Eric.",34,,
167,0.97,1015.381,1020.652,"Colleagues, do you have any thoughts, questions or comments?",34,,
168,0.97,1020.786,1021.053,Okay.,35,,
169,0.97,1021.053,1025.524,Seeing then I move the committee recommends confirmation of appointment 2122.,35,,
170,0.97,1025.524,1030.562,Is there a second?,35,,
171,0.97,1030.562,1032.598,Second.,36,,
172,0.97,1032.598,1039.138,Thank you very much.,37,,
173,0.97,1039.138,1041.573,It has been moved and Seconded to recommend confirmation of the appointment.,37,,
174,0.97,1041.573,1043.409,Are there further comments?,37,,
175,0.97,1043.409,1046.445,All right.,37,,
176,0.97,1046.445,1051.15,"Hearing none, the clerk please call the role on the committee recommendation that the appointment be confirmed?",37,,
177,0.97,1051.15,1051.617,Councilmember Sawant,37,,
178,0.97,1051.617,1052.718,Yes.,38,,
179,0.97,1052.718,1056.221,Councilmember Herbold,39,,
180,0.97,1056.221,1057.189,Yes.,40,,
181,0.97,1057.189,1058.657,Councilmember Juarez,41,,
182,0.97,1058.657,1061.226,Yes.,42,,
183,0.97,1061.226,1068.4,Five favored.,42,,
184,0.97,1068.4,1075.107,"The motion carries in the committee recommendation that the Pointman be confirmed will be forwarded to the city council arch 29th, 2022 for final consideration.",43,,
185,0.97,1075.107,1078.877,Thank you for attending this meeting and congratulations from the chair of the committee.,43,,
186,0.97,1078.877,1083.615,Thank you.,43,,
187,0.97,1083.615,1088.253,"Moving onto her second agenda item, will the clerk please read the item into the record.",43,,
188,0.97,1088.253,1093.992,Council built 120273.,44,,
189,0.97,1093.992,1102.935,"An ordinance relating to the Seattle tourism improvement area, defying the assessment rate and amending ordinance 123714.",44,,
190,0.97,1102.935,1104.336,"Public hearing, discussion and possible vote.",44,,
191,0.97,1104.336,1106.572,Thank you.,45,,
192,0.97,1106.572,1111.076,"As a reminder, last committee meeting we had a discussion of this legislation.",45,,
193,0.97,1111.076,1124.056,Today we will continue that discussion of the proposed rate change for the Seattle tourism improvement area.,45,,
194,0.97,1124.056,1126.091,And first we will hold a public hearing on this issue.,45,,
195,0.97,1126.091,1129.928,And afterwards have additional time for discussion and possibly vote and a little background about the legislation.,45,,
196,0.97,1129.928,1131.363,First we will go into the public hearing.,45,,
197,0.97,1131.363,1137.603,At this time we will open public hearing for item number two.,45,,
198,0.97,1137.603,1141.507,Council bill 120273.,45,,
199,0.97,1141.507,1143.475,I will moderate the public hearing in the following manner.,45,,
200,0.97,1143.475,1147.613,Each Speaker will have up to two minutes to speak.,45,,
201,0.97,1147.613,1155.721,The public hearing will and once all of those who are signed up and are able to speak have done so.,45,,
202,0.97,1155.721,1161.226,Speakers are called upon in the order in which they registered Online to provide comment.,45,,
203,0.97,1161.226,1166.431,Each Speaker must call in from the phone number provided when registering and use the Id and Passcode Emailed upon confirmation.,45,,
204,0.97,1166.431,1176.275,Please NOTE this is different from the general meeting Id listed on the agenda.,45,,
205,0.97,1176.275,1179.511,If you did not receive an Email confirmation please check your Spam and junk mail folders.,45,,
206,0.97,1179.511,1183.782,Again I will: each Speaker by name in the order in which they registered on the Council Website.,45,,
207,0.97,1183.782,1191.089,If you have not yet registered but would like to you can sign up before the end of public comment by going to the Council Website.,45,,
208,0.97,1191.089,1195.36,The public comment link is also listed on today's agenda.,45,,
209,0.97,1195.36,1206.939,"Once I call a Speaker's name, staff will Unmute the appropriate microphone and an automatic prompt will be the Q that it is their turn to speak and the Speaker must pressed Star six to speak.",45,,
210,0.97,1206.939,1212.01,Speakers will hear a Chime when there's 10 seconds left.,45,,
211,0.97,1212.01,1214.913,Once you hear the Chime we ask you begin to wrap up your political comment.,45,,
212,0.97,1214.913,1226.425,If speakers do not and comments at the end of the time the microphone will be muted to allow us to call on the next Speaker.,45,,
213,0.97,1226.425,1234.733,What you have completed your comment we ask you please Disconnect from the line and if you plan to continue following this meeting please do so via the Seattle channel or the listening options.,45,,
214,0.97,1234.733,1238.737,The public hearing is now open and we will begin with the first Speaker on the list.,45,,
215,0.97,1238.737,1248.146,Right now there are four listed speakers.,45,,
216,0.97,1248.146,1252.818,The first one will be Mike Stewart followed by Mary.,45,,
217,0.97,1252.818,1254.186,"Please go ahead, Mike.",45,,
218,0.97,1254.186,1259.524,"Good morning, chair Nelson and Council members.",46,,
219,0.97,1259.524,1275.173,My name is Mike steward executive director of Ballard alliance business improvement area that represents hundreds of businesses that focus on among other things marketing and tourism to drive visitors to Seattle and the Ballard neighborhood.,46,,
220,0.97,1275.173,1286.351,I'm here today to voice support for the Seattle tourism improvement area and the rate change that will allow the city to thrive and maintain competitive position among other destinations.,46,,
221,0.97,1286.351,1304.002,"Fees generated by paid guests in downtown hotels, marketing effort celebrate the diversity across the city and region including neighborhood business districts like Ballard.",46,,
222,0.97,1304.002,1313.779,"Supporting campaigns and events, that really help illustrate how people are inspired to explore via neighborhoods.",46,,
223,0.97,1313.779,1325.757,Many of our alliance members and partner businesses have been featured in campaigns which serve as a advertising onto their business for neighborhood.,46,,
224,0.97,1325.757,1338.937,"The Ballard alliance has also developed its partnership with Seattle over the past several years and our local independent small businesses from high-end restaurants, cultural organizations to craft breweries have greatly benefited from collaborative marketing programs and events.",46,,
225,0.97,1338.937,1347.079,Really is a Symbiotic relationship between central visit district and the others.,46,,
226,0.97,1347.079,1357.189,Having a thriving tourism industry with the Seattle central business district will in turn help ensure that Ballard is is is and attractions also thrive.,46,,
227,0.97,1357.189,1364.563,Increase funding can benefit our small businesses that have been hit the hardest throughout the pandemic.,46,,
228,0.97,1364.563,1367.399,At a time when it's needed most.,46,,
229,0.97,1367.399,1371.269,Thank you for your time today and I strongly encourage your approval.,46,,
230,0.97,1371.269,1373.905,Thank you very much.,47,,
231,0.97,1373.905,1375.04,"Go ahead, Mary.",47,,
232,0.97,1375.04,1379.177,,48,,
233,0.97,1379.177,1383.448,Good morning.,49,,
234,0.97,1383.448,1384.816,Can you hear me?,49,,
235,0.97,1384.816,1389.121,Yes I can.,50,,
236,0.97,1389.121,1389.921,Sorry about that.,51,,
237,0.97,1389.921,1391.857,I feel like I should know to do this.,51,,
238,0.97,1391.857,1394.626,We have our own Council meetings.,51,,
239,0.97,1394.626,1408.24,"This is Mary, executive director of the Pike place Orchid PDA.",51,,
240,0.97,1408.24,1410.876,I represent over 500 small businesses within the Pike place market community.,51,,
241,0.97,1410.876,1413.712,As you know it is one of Seattle's most recognizable and popular points of interest.,51,,
242,0.97,1413.712,1415.947,It is heavily impacted by the is a's of the region.,51,,
243,0.97,1415.947,1417.582,It helps us thrive with the visitors.,51,,
244,0.97,1417.582,1425.824,As you know it was very devastated by the pandemic and the loss of those visitors to the region the last couple of years.,51,,
245,0.97,1425.824,1436.668,"As we find ourselves getting out of the pandemic and hopefully starting to move into recovery this ability to bolster our destination advertising, marketing and public relation efforts is very critical right now.",51,,
246,0.97,1436.668,1439.504,The Stia is a powerful tool and has been in Seattle's long-term recovery.,51,,
247,0.97,1439.504,1450.081,It supports the small business community that has been so devastated throughout the pandemic.,51,,
248,0.97,1450.081,1454.553,We really have been struggling to come through and it looks like there is a light at the end of this tunnel.,51,,
249,0.97,1454.553,1456.721,And they really encourage you to support this.,51,,
250,0.97,1456.721,1464.696,"While already it's a proven success at its existing rate, the ability to increase this assessment to drive tourism where it's needed most doesn't come to the cost of the city of Seattle.",51,,
251,0.97,1464.696,1484.583,"Our small business community in the Pike place market Brickley benefited from the Stia and was supported by campaigns like, I know a place, visit Seattle, all the programs really inspire visitors to explore the artisans, Buskers, farmers, small businesses and Crafters.",51,,
252,0.97,1484.583,1494.159,"Over 500 of them, that by the way were open through the entire pandemic, most throughout the pandemic, this makes the Pike place market the soul of Seattle.",51,,
253,0.97,1494.159,1503.235,I ask you to approve the Stia legislation so we can drive tourism and economic impact throughout Seattle in an equitable way.,51,,
254,0.97,1503.235,1505.67,Thank you for your time.,51,,
255,0.97,1505.67,1509.741,Thank you very much for your comments.,52,,
256,0.97,1509.741,1514.479,Our last Speaker is Joshua.,53,,
257,0.97,1514.479,1519.951,Please go ahead.,53,,
258,0.97,1519.951,1520.752,Good morning.,54,,
259,0.97,1520.752,1521.586,Can you hear me?,54,,
260,0.97,1521.586,1522.52,Yes.,55,,
261,0.97,1522.52,1524.222,Wonderful.,56,,
262,0.97,1524.222,1526.658,"My name is Joshua, and the deputy director.",56,,
263,0.97,1526.658,1540.639,Thank you for the opportunity to speak in support of the Seattle tourism improvement area.,56,,
264,0.97,1540.639,1542.374,For culture is King County's cultural development authority.,56,,
265,0.97,1542.374,1544.109,Our mission is to support a vibrant cultural sector.,56,,
266,0.97,1544.109,1551.149,"We do this by providing grant funding programs to over 500 cultural institutions across the arts, Heritage and historic preservation.",56,,
267,0.97,1551.149,1558.723,We also support individual artists and culture producers through our national public art program.,56,,
268,0.97,1558.723,1567.265,"We are supported, all this work is supported through County lodge and tax proceeds and 1% for the arts.",56,,
269,0.97,1567.265,1574.506,And today I am speaking in support because of the revenue it generates we know will help the city and region recover faster.,56,,
270,0.97,1574.506,1580.412,"Already, Stia programs are vital to Seattle's cultural institutions.",56,,
271,0.97,1580.412,1601.199,"In fact, for years an additional grant support to visit Seattle specifically for the Seattle Newseum program which has been a staple program that shines a light on the incredible cultural treasures we have to offer and inspires visitors to explore our vast cultural communities.",56,,
272,0.97,1601.199,1607.672,Not only in downtown Seattle but throughout the county.,56,,
273,0.97,1607.672,1612.777,"As we begin to move past the height of the pandemic and into recovery, the ability to bolster the arts, has never been more critical.",56,,
274,0.97,1612.777,1624.956,And Stia has proven to be a tough vehicle in Seattle's long-term recovery because it provides the support that artists and cultural institutions need at the very time we needed the most.,56,,
275,0.97,1624.956,1637.969,Our research suggests that the cultural sector just in 2020 alone experienced nearly $200 million of revenue losses.,56,,
276,0.97,1637.969,1649.581,So when we work together to increase Visitation to greater Seattle hundreds of cultural organizations and thousands of cultural producers across King County benefit.,56,,
277,0.97,1649.581,1656.187,Please approve the Stia legislation so we can radically drive tourism and economic vibrancy drought Seattle and throughout the entire County.,56,,
278,0.97,1656.187,1658.89,Thank you.,56,,
279,0.97,1658.89,1661.726,Thank you very much.,57,,
280,0.97,1661.726,1662.327,Thank you all.,57,,
281,0.97,1662.327,1669.234,That was our last registered Commentor in the public hearing is closed.,57,,
282,0.97,1669.234,1670.869,Thank you very much for coming.,57,,
283,0.97,1670.869,1671.269,Stay tuned.,57,,
284,0.97,1671.269,1685.884,We did have presentations on this issue at our last committee meeting and those are linked to the agenda if anybody wants to look at those as we proceed.,57,,
285,0.97,1685.884,1699.297,"And, we have asked the Presenters from last time, Tom and Allie to return as a resource case Council numbers have Westerns going forward.",57,,
286,0.97,1699.297,1700.331,But thank you for coming.,57,,
287,0.97,1700.331,1701.733,It's not quite standard procedure.,57,,
288,0.97,1701.733,1707.405,"And, I will hand it over to you to provide us some background for this issue.",57,,
289,0.97,1707.405,1708.807,Thank you very much.,57,,
290,0.97,1708.807,1714.979,Yolanda for Council central staff.,58,,
291,0.97,1714.979,1719.017,I'm going to provide the process overview.,58,,
292,0.97,1719.017,1724.689,It is governed by state law and to know where we are in the process.,58,,
293,0.97,1724.689,1737.902,There are several procedural requirements including two places of legislation there is a resolution that States the city's intent to change the rates.,58,,
294,0.97,1737.902,1741.74,And describes the proposed change and sets the date and location for hearing.,58,,
295,0.97,1741.74,1748.513,The proposal must be opted at least 15 days in advance of the hearing.,58,,
296,0.97,1748.513,1755.753,Than there is also separately an ordinance that would change the assessment rate.,58,,
297,0.97,1755.753,1762.494,March 1 the Council adopted resolution 32043 stating the city's intent to modify Seattle tourism improvement area assessment rates.,58,,
298,0.97,1762.494,1773.104,"And set the date and location for the public hearing for today March 23, a remote public hearing.",58,,
299,0.97,1773.104,1785.016,"Also required by state law, the city must mail all Ratepayers a copy of the adopted resolution and publish a notice in the Daily Journal of Commerce at least 10 days in advance of the public hearing.",58,,
300,0.97,1785.016,1793.024,On March 8 the DJ see notice was published and city staff mailed the resolution to Ratepayers.,58,,
301,0.97,1793.024,1795.393,They should've all received that well in advance of this public hearing.,58,,
302,0.97,1795.393,1803.535,Council bill 120 272 was recorded to this Committee and is the subject of discussion today.,58,,
303,0.97,1803.535,1806.971,And possible vote.,58,,
304,0.97,1806.971,1810.208,Unless anyone has questions about the process I will hand it back to the chair.,58,,
305,0.97,1810.208,1811.209,Thank you very much.,59,,
306,0.97,1811.209,1818.75,I wanted to note that Tom Norwalk and Ali Daniels are with us today.,59,,
307,0.97,1818.75,1824.022,We also have Philip the economic development office.,59,,
308,0.97,1824.022,1826.457,You have further comments or information you would like to share?,59,,
309,0.97,1826.457,1829.093,Not at this time.,60,,
310,0.97,1829.093,1833.565,All right.,61,,
311,0.97,1833.565,1838.836,Do my colleagues have any questions before we move on?,61,,
312,0.97,1838.836,1839.637,Councilmember Strauss?,61,,
313,0.97,1839.637,1845.944,"Thank you, chair Nelson and think you Tom and Ali for joining us today.",62,,
314,0.97,1845.944,1864.062,"What has happened between the last committee meeting in today's committee meeting was downtown Seattle Association in town, during that conference there were places that we need to improve downtown and the were some strong highlighted.",62,,
315,0.97,1864.062,1868.299,It's interesting to see I believe his name was Mr.,62,,
316,0.97,1868.299,1874.372,Florida who came and spoke about having been downtown 25 years ago and being here today.,62,,
317,0.97,1874.372,1878.676,We are stronger today than we were 25 years ago.,62,,
318,0.97,1878.676,1889.087,"We have the bones in place to make a destination, not only for Seattleites, not only for the region, but for the entire country and international.",62,,
319,0.97,1889.087,1891.055,We do have some things we need to work on.,62,,
320,0.97,1891.055,1893.892,That includes public safety.,62,,
321,0.97,1893.892,1906.07,I just wanted to raise this because I think that the state of downtown really spoke to this committee meeting and to Stia influence.,62,,
322,0.97,1906.07,1918.049,"And so two points, one I know you spoke about the I know a place and I know I need to come into my Video with you to show you my places.",62,,
323,0.97,1918.049,1928.626,"But, two questions for you, how are you using these dollars to show the world that Seattle is in fact thriving?",62,,
324,0.97,1928.626,1942.04,"And, how are you Partnering with the regional homelessness authority, because for the regional homeless authority to be successful we all have to do a little bit.",62,,
