index,confidence,start_time,end_time,text,speaker_index,speaker_name,annotations
67,0.97,1361.827,1464.763,"The legislation also--as you will recall the committee past the amendment earlier this summer when Covid-19 and vaccination rates were at a very different place than they are now, our committee had considered--as a narrow amendment to the original legislation that we passed, we have continued to move to delay the amendment to this requirement in full counsel because we wanted to make sure that we were looking at the most recent public health data and we wanted to do this during full counsel so that--I am still--and of course I am always interested in making sure that we are strengthening labor protection, but this bill was narrow, it is not what overall worker pay was about, today's motion to delay the vote indefinitely moves this amendment into a longer period so that we have more time to consider additional public health information and make sure that we are looking at how to address--the information that we have right now signals to me that this is not the time to lift the hazard pay requirements.",39,,
68,0.97,1464.763,1472.537,We have learned from public health over the last few weeks about the increased rates of hospitalizations in this region and across the country.,39,,
69,0.97,1472.537,1484.683,I want to thank--who have continued to share with us the news on Vaccinations and hospitalizations.,39,,
70,0.97,1484.683,1498.897,"We continue to see the number of cases increasing, and we will soon be able to see the impacts of the new vaccine requirement which we are very hopeful will help to decrease the number of hospitalizations.",39,,
71,0.97,1498.897,1513.345,To give you a sense of scale on August 3 just a month ago the caseload was 344 people with several area hospitals reporting shortages and--over 95%.,39,,
72,0.97,1513.345,1532.197,We have the new mandatory indoor and in some cases outdoor mask requirements we are very hopeful that if folks continue to follow these mask requirements especially for exposure to grocery store workers that we continue to see decreases in transmission.,39,,
73,0.97,1532.197,1552.15,We need to make sure that we are addressing transmission and hospitalization rates before--I believe that this is the right thing to do to delay this bill indefinitely and then we will take it up again once we continue to look at public health data to make sure that E are moving Forwar moment where we have greater stability in our region.,39,,
74,0.97,1552.15,1554.519,Thank you Madame President.,39,,
75,0.97,1554.519,1564.663,Thank you so much are there any additional comments on--Council bill 120119 indefinitely?,40,,
76,0.97,1564.663,1565.297,"Councilmember Pedersen, please.",40,,
77,0.97,1565.297,1623.021,"Thank you, I know we have had this come back a couple of times so I appreciate your willingness to put it on the agenda for us to discuss, and those grocers who may be concerned about the hazard pay to know that just because the motion is to hold it indefinitely does not mean that it will not come back, it is just that it is not practical to have it come back every 2 or 3 weeks when we are in the midst of the Delta variant crisis and there are so many unknowns from a public health standpoint, so we do know that, I am hearing the concerns from grocers, I also support what the workers are going through, and so this will be brought back eventually, it is just that it makes no sense for it to come back in two weeks.",41,,
78,0.97,1623.021,1628.727,"I wanted to clarify that for the folks here and the official motion is indefinite, but it will come back.",41,,
79,0.97,1628.727,1629.327,Councilmember Herbold.,42,,
80,0.97,1629.327,1678.476,"I also want to thank Councilmember Mosqueda for--that require this to expire after the end of six months after the state of emergency, but I really appreciate the recognition that having some consistency around our Covid-19 response, that the city is leading on for workers, for tenants, and for workers and landlords is useful for the discussion around--thank you.",43,,
81,0.97,1678.476,1683.348,Councilmember Morales.,44,,
82,0.97,1683.348,1700.799,"I think I did that accidentally, but since I have the floor, sorry, I think this really just points to the fact that when we created the state of emergency, we had no idea what we were getting into.",45,,
83,0.97,1700.799,1705.703,Or the state that we would be in.,45,,
84,0.97,1705.703,1713.011,I read over the weekend that some of the medical professionals are thinking that we might be in this situation for another 2 or 3 years.,45,,
85,0.97,1713.011,1746.111,"I think it might be time for us to just start thinking about not Covid-19 as a state of emergency but a state of things for us, and I do not know what that means necessarily in terms of how we change the language, but it is just making me realize that we are going to be here for a while and perhaps the state of emergency is not quite the right way to deal with it, so I just wanted to put it on the table.",45,,
86,0.97,1746.111,1748.146,Thank you.,46,,
87,0.97,1748.146,1749.114,Councilmember Sawant.,46,,
88,0.97,1749.114,1874.272,"Thank you, I think it is important to at the very least hold this indefinitely, so I will be voting yes on this, but I also wanted to clarify to members of the public and working people and activists who are watching this that as I said before, I would not want to support the arguments to remove the hazard pay in the first place, I do not agree with Councilmember Pedersen presenting the false arguments of the grocery corporations as equivalent to the problems faced by the grocery workers and the sacrifices they have made especially during the pandemic, but overall the fact that workers under capitalism are paid a fraction of the value of their labor and also keeping in mind that of course right now they are facing the continued threat of the Delta variant and the number of cases going up, all of that is still there and it is extremely important to know, and in addition to that it is important to know that the effects of the pandemic, the economic, financial, and other effects of the pandemic are going to be faced by the workers for many years to come, let's not forget that there is billions of dollars of rental debt that has been accumulated by workers, many of them Unfortunately we are at this point where many of them are actually Union workers, of course Nonunion workers are in a worse situation but there are many Union workers who are not able to keep up with the housing crisis simply because the rents are skyrocketing at such a rate--keeping up with the kind of rent increases that people are facing not just in Seattle but nationwide.",47,,
89,0.97,1874.272,1944.108,"So I believe that whatever workers have been able to win in the example of hazard pay in this case--I would not be in a position to vote to remove that pay at any time whether it is now or a year from now, and in fact I would urge workers who are watching this to make sure that they build on whatever little that they won during the pandemic in order to ensure that all workers have a living wage whether it is a pandemic or not--I think it is crucial that we do not draw false equivalence between corporations, corporate executives, Multimillionaires and Billionaires on one hand and ordinary people and workers on the other, let's not forget that the latest statistics show that since the pandemic began, Billionaires in the United States have become nearly $2 trillion red wealthier than they were before.",47,,
90,0.97,1944.108,1947.812,Thank you.,47,,
91,0.97,1947.812,1954.218,Are there any additional comments on this motion to hold?,48,,
92,0.97,1954.218,1962.86,"Councilmember Mosqueda if you could closeout debate, I do want to acknowledge it is to: 33 P.M.",48,,
93,0.97,1962.86,1970.568,"And we are still on procedural matters so if we could speeded up that would be great, because we do have almost 60 people waiting to address the Council.",48,,
94,0.97,1970.568,1985.983,I did not hear a false equivalency being made and--appreciate your consideration --,49,,
95,0.97,1985.983,1992.69,Will the clerk please call the roll to hold it indefinitely Council bill 120119?,50,,
96,0.97,1992.69,2013.01,"[roll being called] 90 in favor, none opposed.",51,,
97,0.97,2013.01,2015.079,The motion carries and the bill is held indefinitely.,52,,
98,0.97,2015.079,2027.425,"I am not aware of any other amendments to the agenda, so are there any further comments on the amended agenda before we call it a rollcall?",52,,
99,0.97,2027.425,2031.329,"Hearing none, please call the roll on the amended agenda.",52,,
100,0.97,2031.329,2050.615,"[roll being called] nine in favor, none opposed.",53,,
101,0.97,2050.615,2055.253,"The motion carries and the agenda is adopted as amended, we are now going to move over to public comment.",54,,
102,0.97,2055.253,2065.83,We will open the remote public comment period for--and the Council's work program.,54,,
103,0.97,2065.83,2135.099,I want to thank everyone for their ongoing patience and cooperation as we continue to--it does remain our strong intent to continue having remote public comment included on our many Agendas but the city council reserves the right to--[Indiscernible--low volume] I will moderate the public comment period in the following manner the public comment period was originally noted to be a total of 20 minutes with each Speaker given 2 minutes to speak however we do have a large volume of people signed up to provide us with public comment primarily on the budget ordinance related to the Seattle police Department and--so given the importance of that issue and the fact that many of these amendments not all of them were made available to the public very late and have not gone through the committee--process I am going to allow everyone who signed up to speak today but I will reduce the time from 2 minutes to a total of one minute.,54,,
104,0.97,2135.099,2147.712,Please make sure you address your comments Accordingly from 2 minutes to one minute and if you have Preregistered and if you are on the list you will have an opportunity to speak today.,54,,
105,0.97,2147.712,2153.551,If there is no objection the public comment period will be extended to a total of 60 minutes with each Speaker being allotted one minute to address the Council.,54,,
106,0.97,2153.551,2163.161,"Hearing no objection, the public comment period is extended to a total of 60 minutes.",54,,
107,0.97,2163.161,2175.239,-- on the Council's Website each Speaker must call in from the phone number used for this registration and using the name phone number and Passcode that was Emailed to them on confirmation.,54,,
108,0.97,2175.239,2180.778,This is different from the--confirmation.,54,,
109,0.97,2180.778,2183.681,Double check that you are calling into the right number with the right number.,54,,
110,0.97,2183.681,2191.589,As you wait for us to call on your name for public comment.,54,,
111,0.97,2191.589,2196.46,I will call on you even if you show up as not present on my side.,54,,
112,0.97,2196.46,2208.606,If you hear your name identified as someone who is not present you might want to double check that data and call in accordingly.,54,,
113,0.97,2208.606,2224.322,"And you can always Email your comments to us . If you are unable to wait to give public comment or if you need to move on to other things, we want to look at those comments.",54,,
114,0.97,2224.322,2229.226,I will call on each Speaker by name in the order in which you registered on the Council's Website.,54,,
115,0.97,2229.226,2239.503,"If you would like to speak, you can go to our Website to sign up for public comment before the end of public comment today.",54,,
116,0.97,2239.503,2243.741,The public comment link is also listed on today's public agenda.,54,,
117,0.97,2243.741,2256.354,"When I call on your name, staff will Unmute your microphone and you will hear a prompt, that is your Cue to press Á6 before you begin speaking.",54,,
118,0.97,2256.354,2284.181,"I ask that you start your public comment of reminding us of your name telling us what item you are calling in about and as a reminder your comment should relate to an item on today's agenda the introduction and referral calendar or--you are going to hear a Chime at about 10 seconds, this Chime means that you have 10 seconds left of your total one minute allotted time, once you hear the Chime please begin to wrap up your public comment.",54,,
119,0.97,2284.181,2294.358,"If you do not, we will go ahead and mute your microphone so we can call on the next person.",54,,
120,0.97,2294.358,2317.114,"Once you have given your public comment we ask that you please Disconnect and that you finish watching today's proceedings on the Seattle channel or one of--since I am now going to open up the public comment period and begin calling on speakers once you hear your name press Á6 after you hear the prompt you have been on muted, so it is about 2:40 P.M.",54,,
121,0.97,2317.114,2320.117,", we will go until about 3:40 PM.",54,,
122,0.97,2320.117,2325.189,So the first two speakers are Peter and Howard.,54,,
123,0.97,2325.189,2326.39,"Peter, welcome.",54,,
124,0.97,2326.39,2362.226,Good afternoon this is--the legislation lists three providers on--counsel is under no obligation to take this action for two providers which--the bill also includes a $5 million cut to the police and--still a an increase of $2.5 million.,55,,
125,0.97,2362.226,2382.146,This Procomp bill Re-Funds SPD and should be--it does commit some money to community but that funding will not be received by--for 18 months.,55,,
126,0.97,2382.146,2385.149,Those should be taken out of SPD's 2022 budget which has yet to be written.,55,,
127,0.97,2385.149,2389.387,"I support--thank you for listening, Defund SPD.",55,,
128,0.97,2389.387,2392.656,"Next is Howard, followed by Cody.",56,,
129,0.97,2392.656,2395.159,Good afternoon.,57,,
130,0.97,2395.159,2423.02,During counsel break--released a stunningly incompetent and cruel investigation into last year's--he was the 10th of 11 people all suffering a mental health crisis that the SPD has killed in just the nine years since the start of the consent decree.,57,,
131,0.97,2423.02,2461.926,"-- aggressively chased and yelled at by six officers was somehow responsible for his own death, falsely claiming that--the council must immediately hold a public forum--concerning the abdication of proper investigation and oversight--and consider removing --",57,,
132,0.97,2461.926,2471.035,"Thank you, next up is Cody, followed by --",58,,
133,0.97,2471.035,2481.478,"Hello, I am one of the Codirectors of--we want to thank --",59,,
134,0.97,2518.015,2526.891,Next up is--followed by an marine.,60,,
135,0.97,2526.891,2529.393,--,60,,
136,0.97,2529.393,2578.375,I am calling about Council bill 120112--[inaudible--static] tops do not stop violence --,61,,
137,0.97,2587.618,2595.092,"Next up is M, followed by Catherine Dawson.",62,,
138,0.97,2595.092,2634.732,I am calling in support of Council bill--these Trainings--SPD is already under investigation for unconstitutional use of excessive force--we need safe--we must Defund SPD rather than Re-Fund.,63,,
139,0.97,2634.732,2640.237,"Next up is Catherine, followed by --",64,,
140,0.97,2640.237,2650.948,I am calling to voice my opposition to Councilmember Pedersen's amendment to further fund SPD.,65,,
141,0.97,2650.948,2697.061,-- we all know the police do not keep us safe the majority of this counsel pledged to Defund SPD--as PD continues to commit--they continue to resist Vaccinations and masks as hospitals fill up with--another step in that harmful legacy on the other hand --,65,,
142,0.97,2708.238,2769.466,"My name is angelica, and I am calling about--I ask you to dial back--Councilmember Pedersen's amendment to redirect funding away from stabilizing long-term grants--does not even merit being brought up for discussion, it is an insult to give hiring bonuses and retention bonuses to a Department that cannot--please vote yes on the amendment to move funds from the salaries--thank you.",66,,
143,0.97,2769.466,2776.974,Next up is Alice followed by --,67,,
144,0.97,2776.974,2799.096,"My name is Alice, I am a resident of district 4. I am calling to remind you of your commitment to Defund SPD--we desperately need investment and--we do not need bonuses for cops.",68,,
145,0.97,2799.096,2824.621,"-- the study found that out of 100,000 people, every 10 additional community organizations--investment in communities does make a difference, we cannot get there if you continue to Re-Fund SPD.",68,,
146,0.97,2824.621,2835.065,-- thanks for your time.,68,,
147,0.97,2842.673,2856.153,"I am a resident of district 7, I am calling to support legislation that stops Seattle PD from being trained by foreign Militaries such as Israel.",69,,
148,0.97,2856.153,2861.658,-- we just cannot free fund SPD.,69,,
149,0.97,2861.658,2882.779,-- should be transferred into community hands with--receiving extra funding.,69,,
150,0.97,2882.779,2894.224,"Please listen and--invest in the community and not SPD, thank you.",69,,
151,0.97,2903.433,2917.881,I am a resident of the sixth district and I am calling to voice my support for Council bill 120142.,70,,
152,0.97,2917.881,2953.45,"-- and right now a Palestinian prisoner is being transferred to the hospital for the second time because of the torture he has endured, this includes Electrocution deprivation of sleep and having both of his legs broken.",70,,
153,0.97,2953.45,2960.757,So--these trips are dangerous and unnecessary.,70,,
154,0.97,2960.757,2964.127,Please support Council bill 120142.,70,,
155,0.97,2964.127,2965.862,Thank you.,70,,
156,0.97,2965.862,2973.236,Next up is Madison and then Susan.,71,,
157,0.97,2973.236,2987.584,"Susan you are showing up as not present on my end, if you call in and we can match you, you will get your one minute otherwise we will hear from Alexa Fay.",71,,
158,0.97,2987.584,3013.81,"My name is Madison and I am a resident of district 5 and--vote no on Councilmember Pedersen's amendment, funding SPD hiring bonuses--would be a betrayal of the Council's commitment to stop funding police over community needs.",72,,
159,0.97,3013.81,3034.698,"Last Thursday over 10 police vehicles and dozens of officers rushed to an incident in Capitol Hill involving a black man falling asleep in his car, SPD escalated the situation and when--the deemed the group hostile and activated their Anti-Protest unit.",72,,
160,0.97,3034.698,3051.014,"-- this incident along with so many others shows that SPD does not keep our community safe, they do not deserve more money.",72,,
161,0.97,3051.014,3070.167,"Susan you are showing up as not present, and Alexa is now showing up as not present on my end, so we are going to move to Julie and then Shelby.",73,,
162,0.97,3134.064,3144.441,Next up is Shelby followed by coco.,74,,
163,0.97,3144.441,3188.685,"I am a Jewish Renter calling from district 2, and I am calling in strong support of the bill proposed to enter--that is going to go into the public safety committee tomorrow and I am calling on counsel--committing ongoing grievous human rights abuses and I know--investing in community makes all of us more safe, not racist and Militarized policing, so please reject Councilmember Pedersen's amendment--thank you so much.",75,,
164,0.97,3188.685,3195.592,Next up is coco Weber and we will circle back to Susan.,76,,
165,0.97,3195.592,3236.8,I am a D4 resident and--I implore you to vote no for bonuses who are already--let us remember that policing is reacting--further I implore you to --,77,,
166,0.97,3250.18,3263.059,"Next up is Susan, followed by Kevin.",78,,
167,0.97,3263.059,3267.764,This is Susan.,79,,
168,0.97,3267.764,3275.772,58 local organizations have signed onto the call to end the deadly exchange and pass Council bill 120142.,79,,
169,0.97,3275.772,3284.614,This includes --,79,,
170,0.97,3325.955,3337.2,"Thank you for calling in today, and next up is Kevin followed by Izzy.",80,,
171,0.97,3337.2,3349.546,I am an educator from district 6--to urge the Council to reject Councilmember Pedersen's amendment and support Councilmember Sawant's amendment.,81,,
172,0.97,3349.546,3398.194,-- is PD's contempt for democracy is an ongoing pattern--it comes from the role of Brutalizing protesters in this community--ultimately police are called to enforce Eviction--to extract profit from--thank you very much.,81,,
173,0.97,3398.194,3406.202,"Next up is Izzy, followed by Walker.",82,,
174,0.97,3406.202,3422.352,"My name is Isabel, and I am--the Seattle police Department has --",83,,
175,0.97,3461.658,3469.032,Next up is Walker Thomas followed by Alice Rothchild.,84,,
176,0.97,3469.032,3482.278,"My name is Walker Thomas, I live in the third district, I am calling to --",85,,
177,0.97,3526.456,3532.862,Next up is Alice Rothchild followed by Dante.,86,,
178,0.97,3540.169,3553.55,Just press Á6 so we can hear you.,86,,
179,0.97,3556.819,3571.768,Press Á6 and then make sure that your actual phone is also not muted.,86,,
180,0.97,3571.768,3580.343,"Okay, one more time, Á6.",86,,
181,0.97,3580.343,3580.543,Okay.,86,,
182,0.97,3580.543,3587.45,"We are still unable to hear you, I see you on the screen, there we go.",86,,
183,0.97,3587.45,3588.885,Try talking now.,86,,
184,0.97,3588.885,3594.557,Can you hear me now?,87,,
185,0.97,3594.557,3623.553,"This is Alice Rothchild from district to speaking in support of Council bill 120142, I am a Jewish citizen and human rights activist advocate--the police Department has shown--and such exchanges only reinforce and deepen these harmful practices.",87,,
186,0.97,3623.553,3646.009,-- Trainings with Israel are the most frequent destination--thank you very much.,87,,
187,0.97,3646.009,3652.849,Next up is Dante followed by Leah.,88,,
188,0.97,3652.849,3671.868,"My name is Dante, and I will be reading a letter on behalf of members of the Seattle education Association in support of Council bill 120142.",89,,
189,0.97,3683.046,3685.848,"Dear Seattle city Council, we members of Seattle education Association submit this letter to you in support of ending the deadly exchange.",89,,
190,0.97,3685.848,3687.583,We are Antiracist K-12 educators who understand that--in a global context.,89,,
191,0.97,3687.583,3700.997,"In June 2021, our representatives assembly voted 90% in favor of endorsing the deadly exchange program.",89,,
192,0.97,3700.997,3718.881,"-- and make it illegal for SPD to train with any country that persistently violates--we urge you to stand in support, thank you.",89,,
193,0.97,3718.881,3729.025,"Next up is Leah, followed by% Matthew.",90,,
194,0.97,3729.025,3736.065,I am a resident of district 5. vote no on Peterson's Pro- police amendment.,91,,
195,0.97,3736.065,3744.64,Vote yes on Councilmember Sawant's amendment--that create actual public safety.,91,,
196,0.97,3744.64,3751.114,Spd is a racist and violent organization that does not deserve more money.,91,,
197,0.97,3751.114,3759.122,Spd is Anti-Vaccination and does not care about public safety.,91,,
198,0.97,3759.122,3763.159,The continued unchecked violence of SPD does not serve the community.,91,,
199,0.97,3763.159,3766.362,Vote to end the deadly exchange.,91,,
200,0.97,3766.362,3767.63,I yield my time.,91,,
201,0.97,3767.63,3776.973,Next is Matthew --,92,,
202,0.97,3776.973,3800.096,"I am a resident of district 7,--I am really not sure how to vocalize the rage that is inside my body when I hear politicians debating whether or not to fund a violent occupying force inside my city.",93,,
203,0.97,3800.096,3806.002,Please do not support Councilmember Pedersen's amendment and do support Councilmember Sawant's amendment.,93,,
204,0.97,3806.002,3811.107,"-- thank you, I yield my time.",93,,
205,0.97,3811.107,3815.912,Next is Alice Lockhart followed by Sadie.,94,,
206,0.97,3815.912,3829.992,"Good afternoon,--we are a majority white organization, I just heard a beep, am I just starting to talk?",95,,
207,0.97,3829.992,3830.393,Go ahead.,96,,
208,0.97,3830.393,3832.428,The time is yours.,96,,
209,0.97,3832.428,3865.428,We are a majority white organization and our civil disobedience is consistently met with relatively civilized enforcement but it was varies very different last year when Blm protests were met with--and we have seen absolutely no voluntary or significant movement within SPD management or the police Union to do anything to correct the situation.,97,,
210,0.97,3865.428,3886.482,"We must oppose Councilmember Pedersen's amendment that would reward bad behavior within SPD, and we support Councilmember Sawant's amendment as well as Councilmember Mosqueda's amendment, thank you.",97,,
211,0.97,3886.482,3891.487,"Next up is Sadie, followed by Robert.",98,,
212,0.97,3891.487,3909.772,"My name is Sadie, and I am from district 5. please reject Councilmember Pedersen's amendment to take funding from human services and Reallocate it to the police Department.",99,,
