index,confidence,start_time,end_time,text,speaker_index,speaker_name,annotations
32,0.97,174.44,179.179,Speakers will hear a time when 10 seconds I left of their two minutes.,3,,
33,0.97,179.179,183.483,"Once you hear the Chime, please begin wrapping up your public comment.",3,,
34,0.97,183.483,189.956,"If you do not end your comments at the end of the two minute provided, your microphone will be muted to allow us to call on the neck Speaker.",3,,
35,0.97,189.956,195.595,"If your microphone is muted, you can always Email us the rest of your public comment at Council at Seattle.",3,,
36,0.97,195.595,198.565,Gop.,3,,
37,0.97,198.565,206.806,"Once you're done with your public comments, please Disconnect from the line and you can continue to follow this meeting on Seattle channel or one of the listening options.",3,,
38,0.97,206.806,213.112,Open . comment period is now we will begin with the first speaker.,3,,
39,0.97,213.112,215.682,These remember to press Star six after you hear the prompt.,3,,
40,0.97,215.682,217.584,Our first Speaker is Howard followed by David.,3,,
41,0.97,217.584,224.524,Good afternoon.,4,,
42,0.97,224.524,229.128,District 7. speaking on field of police accountability.,4,,
43,0.97,229.128,235.535,These are all the cities that have recently created new police oversight structures.,4,,
44,0.97,235.535,240.039,"Not reform, but actual accountability structures post George Floyd.",4,,
45,0.97,240.039,248.348,"Newark, New Jersey, Nashville, Tennessee, San Diego, San Francisco, Oakland, Los Angeles, long Beach, Sonoma County, and San Jose.",4,,
46,0.97,248.348,251.05,"Portland, Oregon.",4,,
47,0.97,251.05,251.851,"Phoenix, Arizona.",4,,
48,0.97,251.851,253.052,"Atlanta, Georgia.",4,,
49,0.97,253.052,257.657,Columbus and Cleveland.,4,,
50,0.97,257.657,258.057,"Denver, Colorado.",4,,
51,0.97,258.057,260.059,"Salt Lake City, Utah.",4,,
52,0.97,260.059,262.028,"Honolulu, Hawaii.",4,,
53,0.97,262.028,262.595,Adelphia and Pittsburgh.,4,,
54,0.97,262.595,273.039,"Yet, in Seattle, not only have we failed to advance accountability post George Floyd, we've actually gone backward.",4,,
55,0.97,273.039,299.599,"Over the last three months we have learned from five investigations published in the South Seattle Emerald, and an investigation by K Hrw that the director of the OPA whose entire career has been spent defending police and who is engaged in professional misconduct when he was a city attorney, has committed gross Malfeasance in investigating police abuse and clearly violated state laws regarding Accessing and releasing medical information over a Protester who was nearly killed in 2020.",4,,
56,0.97,299.599,306.072,The OPA director has judged nearly 90% of last year's abuse cases to be without merit.,4,,
57,0.97,306.072,311.978,And found SPD killings to be lawful and proper.,4,,
58,0.97,311.978,321.187,We have learned that the Oig has allowed the routine certification of all of these aforementioned cases.,4,,
59,0.97,321.187,326.926,This has been done by a person with a 23 year career at Oig who has a 23 year career as a police officer.,4,,
60,0.97,326.926,328.194,Failed to look at evidence.,4,,
61,0.97,328.194,335.735,"Again, we are failing not only to advance police accountability, we've actually gone backwards.",4,,
62,0.97,335.735,338.438,The community police Commission has failed to even investigate.,4,,
63,0.97,338.438,344.143,"These, we need to have an oversight system that actually gives us community control over police.",4,,
64,0.97,344.143,345.244,Thank you.,4,,
65,0.97,345.244,347.447,Thank you.,5,,
66,0.97,347.447,355.655,The next Commentor is David and I have Lee signed up but not showing present.,5,,
67,0.97,355.655,362.662,"If you're listening, now is the time to call him if you are--if you show up as present, I will make sure to call on you.",5,,
68,0.97,362.662,363.062,"David, welcome.",5,,
69,0.97,363.062,366.966,"Hi, thank you.",6,,
70,0.97,366.966,367.767,My name is David Haynes.,6,,
71,0.97,367.767,382.181,I live in district 7. I'm in Pioneer square and every night there is evil predatory drug pushers and repeat offending criminals conducting a Civil war with a bunch of psychotic aggressive Panhandling drug addicts.,6,,
72,0.97,382.181,389.389,"Anyway, they are keeping me awake for the last seven months and nobody is doing anything about it.",6,,
73,0.97,389.389,397.563,"The city council work program and government agencies and changed teams have created the most racist, unsafe, inept predatory evil city and 21st century America.",6,,
74,0.97,397.563,402.301,You are facing your priorities on skin color and Ethnicity.,6,,
75,0.97,402.301,416.682,"And they passed already overthrown, yet your Regurgitating hate and encouraging a fill in the blank rate for based on the past and the scorn caused by an in law financial system distracting with skin color progressive use percentages.",6,,
76,0.97,416.682,418.885,While refusing to judge people on the content of one's character.,6,,
77,0.97,418.885,424.824,You people are the biggest threat to first world restaurant civilization at Denison white citizens.,6,,
78,0.97,424.824,437.737,"The city should be boycotted nationwide and globally out of principal for literally creating a racist, diseased society where a war on innocence are discriminate against.",6,,
79,0.97,437.737,443.843,"Were black and Brown drug pushers destroying lives safely, Imploding society and Seattle.",6,,
80,0.97,443.843,452.852,"Nonviolent misdemeanor escalating violence, committing crimes against humanity with crack, Meth, heroin and other crimes.",6,,
81,0.97,452.852,462.662,All exempted from jail while you finance a circumventing of the judicial system by Prioritizing repeat offending criminals on a list created by criminal defense lawyers from the ACLU hiding within L.E.A.D.,6,,
82,0.97,462.662,464.23,For a motel voucher.,6,,
83,0.97,464.23,470.269,While purposefully refusing to help innocent citizens.,6,,
84,0.97,470.269,478.044,"Your giving more public safety money to buy community protesters and organizers, totally unqualified, Untrustworthy to help make communities safe.",6,,
85,0.97,478.044,484.05,More money than what you are investing in homeless shelters for the second winter of Covid and the seventh year of a homeless crisis.,6,,
86,0.97,484.05,489.989,"Yet city council Redirects money away from the homeless crisis to Bipoc protesters, organizers Intimidating --",6,,
87,0.97,489.989,502.001,"Okay, that was our last caller . looking to see if there are any other callers in the waiting room.",7,,
88,0.97,502.001,503.769,I.T.,7,,
89,0.97,503.769,506.005,Can you confirm that there are no additional callers?,7,,
90,0.97,506.005,510.009,There are no further public comment registrants.,8,,
91,0.97,510.009,514.013,Thank you so much.,9,,
92,0.97,514.013,514.814,Appreciate that.,9,,
93,0.97,514.814,518.317,We will go ahead and close out the period of public comment and move to other items.,9,,
94,0.97,518.317,520.186,First up is payment of the bills.,10,,
95,0.97,520.186,521.988,Will the clerk please read the title.,10,,
96,0.97,521.988,534.133,"Council bill 120234, an ordinance appropriating money to pay certain audited claims for the week of November 15th, 2021, through November 19, 2021 and ordering the payment thereof.",11,,
97,0.97,534.133,536.636,Thank you so much.,12,,
98,0.97,536.636,540.506,I move to pass Council bill 120234.,12,,
99,0.97,540.506,541.707,Is there a second?,12,,
100,0.97,541.707,543.342,The Mexican.,12,,
101,0.97,543.342,548.848,It has been moved and Seconded that Council bill 120234 pass.,13,,
102,0.97,548.848,550.016,Are there any comments?,13,,
103,0.97,550.016,558.024,"Hearing none, will the clerk please call the roll on the passage of Council bill 120234, payment of the bills?",14,,
104,0.97,558.024,568.467,[roll being called],15,,
105,0.97,576.142,578.778,"Eight in favor, none opposed.",16,,
106,0.97,578.778,583.983,The bill passes and the chair will sign it.,17,,
107,0.97,583.983,586.786,With the clerk please affix my signature to the legislation on my behalf.,17,,
108,0.97,586.786,589.589,With the clerk please read on him one into the record.,17,,
109,0.97,589.589,595.595,"A report of the city Council, agenda item 1, council bill 120225.",18,,
110,0.97,595.595,615.681,"An ordinance relating to the city light Department amending terms and conditions pertaining to the emergency bill assistance program, and temporarily expanding access to assistance to certain eligible households for a limited time in response to the Coronavirus disease 2019, emergency.",18,,
111,0.97,615.681,624.323,And amending section 21.4 9.042 of the Seattle municipal court.,18,,
112,0.97,624.323,627.393,I move to pass Council bill 120225.,19,,
113,0.97,627.393,627.994,Second.,20,,
114,0.97,627.994,630.029,Thank you so much.,21,,
115,0.97,630.029,634.033,The bill has been moved and Seconded.,21,,
116,0.97,634.033,637.403,"Councilmember Pedersen, you are the sponsor so I'm going to hand it over to you.",21,,
117,0.97,637.403,639.438,"Thank you, Council President.",22,,
118,0.97,639.438,652.318,"Colleagues, as I mentioned at Council briefing this morning, these next two Council bills on the agenda will extend a key relief program for overdue utility bills for lower income households that are customers of Seattle city light and Seattle public utilities.",22,,
119,0.97,652.318,665.097,"Seven months ago, and April 19, the Council improved enhancements to our local emergency assistance programs that lower the overdue utility bills for struggling low income households.",22,,
120,0.97,665.097,678.744,"Those enhancements were set to expire next month due in part to the persistence of the Covid pandemic, these two bills would extend these program enhancements to the end of 2022.",22,,
121,0.97,678.744,684.283,"On today's agenda the first item that we will vote on his Council bill 120225, which is for Seattle city light.",22,,
122,0.97,684.283,690.389,"The second item is Council bill 120226, for Seattle public utilities.",22,,
123,0.97,690.389,693.459,Or city councils central staff review both bills and had no concerns.,22,,
124,0.97,693.459,700.099,Both utilities and I recommend passage of this bill for the emergency assistance programs.,22,,
125,0.97,700.099,702.501,"Thank you so much, Councilmember Pedersen.",23,,
126,0.97,702.501,706.839,Are there any additional comments on Council bill 120 225?,23,,
127,0.97,706.839,718.017,"Agenda item 1? hearing none, will the clerk please call the roll on the passage of Council bill 120225, agenda item 1?",23,,
128,0.97,718.017,728.461,[roll being called],24,,
129,0.97,736.402,739.138,"Eight in favor, none opposed.",25,,
130,0.97,739.138,742.341,Thank you.,26,,
131,0.97,742.341,749.048,The bill passes and the chair will sign A. with the clerk please affix my signature to the legislation on my behalf.,26,,
132,0.97,749.048,751.617,Will the clerk please read item 2 into the record?,26,,
133,0.97,751.617,755.254,Council bill 120226.,27,,
134,0.97,755.254,769.435,"An ordinance relating to Seattle public utilities' emergency assistance program, temporarily extending increased assistance related to Covid induced customer Delinquencies, and amending section 21.76.065 of the Seattle municipal code.",27,,
135,0.97,769.435,773.339,Thank you so much.,28,,
136,0.97,773.339,775.074,I move to pass Council bill 120226.,28,,
137,0.97,775.074,776.041,Second.,29,,
138,0.97,776.041,779.845,The bill has been moved and Seconded.,30,,
139,0.97,779.845,781.58,"Councilmember Pedersen, back to you.",30,,
140,0.97,781.58,785.784,"Thank you, Council President.",31,,
141,0.97,785.784,796.095,"Colleagues, my comments on the previous item for Seattle city light apply to this Council bill, 120226, which is for the Seattle public utilities emergency assistance program.",31,,
142,0.97,796.095,803.435,Two different utilities with two different sections of the Seattle municipal code required a separate bill.,31,,
143,0.97,803.435,821.62,"As with the first item, this Council bill, 120226, is extending to the end of 2022 enhancements this Council put in place this past April for our utilities emergency assistance program . again, or city councils central staff reviewed this bill and had no concerns.",31,,
144,0.97,821.62,823.522,Both the utility and I recommend passage of this bill.,31,,
145,0.97,823.522,826.025,Thank you.,31,,
146,0.97,826.025,830.095,"Thanks so much, Councilmember Pedersen.",32,,
147,0.97,830.095,833.832,"Are there any additional comments on Council bill 120226, agenda item 2 question mark okay.",32,,
148,0.97,833.832,842.841,"Hearing no additional comments on agenda item 2, will the clerk please call the roll on the passage of Council bill 120226, agenda item 2?",32,,
149,0.97,842.841,853.319,[roll being called].,33,,
150,0.97,859.525,862.027,"Eight in favor, none opposed.",34,,
151,0.97,862.027,868.367,The bill passes and the chair will sign it.,35,,
152,0.97,868.367,871.07,Will the clerk please affix my signature to the legislation on my behalf.,35,,
153,0.97,871.07,874.039,Will the clerk please read item 3 into the record.,35,,
154,0.97,874.039,876.775,"Agenda item 3, council bill 120232.",36,,
155,0.97,876.775,889.288,"An ordinance relating to city employment authorizing the execution of a collective bargaining agreement between the city of Seattle and Protec17, office of emergency management unit.",36,,
156,0.97,889.288,893.993,"To be effective through December 31st, 2021, and ratifying and confirming certain prior ask.",36,,
157,0.97,893.993,896.895,Thank you so much.,37,,
158,0.97,896.895,899.365,I moved to pass Council bill 120232.,37,,
159,0.97,899.365,900.966,Is there a second?,37,,
160,0.97,900.966,902.001,Second.,38,,
161,0.97,902.001,910.509,"Thank you, the bill has been moved and Seconded.",39,,
162,0.97,910.509,916.315,I am the sponsor of this bill so I'll address it first and then happen to open up the floor to any additional comments on the bill.,39,,
163,0.97,916.315,922.221,"Colleagues, as I described it during this morning's briefing, council bill 120232 would ratify a collective bargaining agreement between the city of Seattle and Protec17.",39,,
164,0.97,922.221,926.091,Office of emergency management bargaining unit.,39,,
165,0.97,926.091,951.25,"The agreement would cover approximately 13 positions and strategic adviser classifications, and would be effective only through December 31st, 2021 the agreement is for a short duration because Protec17 OEM unit is part of the coalition of city unions and will be a party to the proposed agreement with the coalition for 2022.",39,,
166,0.97,951.25,962.761,"The terms of the agreement would include provisions relating to wages, benefits, hours and working conditions, Úincluding a retroactive 2021 wage adjustment of 2.9%.",39,,
167,0.97,962.761,975.074,Which is commensurate with the area wage increase included in the 2021 adopted budget for represented employees in the coalition.,39,,
168,0.97,975.074,984.717,"The labor relations policy committee previously approved and considered and Deliberated these parameters, and these parameters are consistent for the terms of this collective bargaining agreement.",39,,
169,0.97,984.717,989.755,I recommend that you support the passage of Council bill 120232.,39,,
170,0.97,989.755,993.892,Are there any additional comments on Council bill 120232?,39,,
171,0.97,993.892,999.098,"Agenda item 3. Councilmember Mosqueda, please.",39,,
172,0.97,999.098,1001.8,Thank you very much.,40,,
173,0.97,1001.8,1007.406,I just want to say congratulations to members of Protec17.,40,,
174,0.97,1007.406,1013.512,Use this as a chance to say how thankful I know we all are for the work that they have done over the last two years during this pandemic.,40,,
175,0.97,1013.512,1015.414,Very happy to see this agreement in front of us.,40,,
176,0.97,1015.414,1018.017,Looking forward to voting for it.,40,,
177,0.97,1018.017,1021.854,"Thank you so much, Councilmember Mosqueda.",41,,
178,0.97,1021.854,1027.026,Any additional comments on agenda item 3? all right.,41,,
179,0.97,1027.026,1031.93,"Hearing none, will the clerk please call the roll on the passage of Council bill 120232, agenda item 3?",41,,
180,0.97,1031.93,1042.374,[roll being called],42,,
181,0.97,1049.581,1051.417,"Eight in favor, none opposed.",43,,
182,0.97,1051.417,1056.722,The bill passes and the chair will sign it.,44,,
183,0.97,1056.722,1059.425,The clerk please affix my signature to the legislation on my behalf?,44,,
184,0.97,1059.425,1064.43,Other business.,44,,
185,0.97,1064.43,1066.732,"Colleagues, as I mentioned this morning I need to be excused.",44,,
186,0.97,1066.732,1085.35,"If there is no objection I will be excused from the full council meeting on Monday, December 6, 2021 hearing no objection, I'm excused from Council--the Council meeting on Monday, December 6, 2021 is there any further business to come before the Council?",44,,
187,0.97,1085.35,1089.788,"Hearing none, colleagues, this does conclude the items of business on today's agenda.",44,,
188,0.97,1089.788,1093.959,"Our next regularly scheduled city council meeting is on December 6, 2021 at 2:00 P.M.",44,,
189,0.97,1093.959,1096.528,"I hope that you all have a wonderful afternoon, we are adjourned.",44,,
190,0.97,1096.528,1097.996,Thanks so much.,44,,
191,0.97,1097.996,1099.198,Thank you.,45,,
192,0.97,1099.198,1100.098,Thank you.,46,,
193,0.97,1100.098,1102.935,Thank,47,,
