index,confidence,start_time,end_time,text,speaker_index,speaker_name,annotations
44,0.97,241.441,245.979,"If you plan to continue following the meeting, please do so via the Seattle channel or the listening options listed on the agenda.",17,,
45,0.97,245.979,248.181,Public comment period is now open.,17,,
46,0.97,248.181,254.42,We will begin with the first Speaker on the list.,17,,
47,0.97,254.42,268.635,"Again, for our speakers, you must first press Star six after you hear the prompt of, you have been Unmuted.",17,,
48,0.97,268.635,275.541,"I will say your name, then you will hear the prompt of you have been Unmuted, then you need to hit Star six in order for us to hear you.",17,,
49,0.97,275.541,276.743,Let's go ahead and get started.,17,,
50,0.97,276.743,277.944,We have 20 minutes.,17,,
51,0.97,277.944,283.249,We will go until approximately two deck 20 7 PM.,17,,
52,0.97,283.249,296.262,Our first person signed up and present is Howard.,17,,
53,0.97,296.262,297.43,"Go ahead, Howard.",17,,
54,0.97,297.43,298.331,Hi.,18,,
55,0.97,298.331,298.731,Good afternoon.,18,,
56,0.97,298.731,304.971,"This is Howard from district 7, speaking on public safety.",18,,
57,0.97,304.971,322.355,I'm disappointed in Councilmember Sawant's proposal in establishing it's police oversight board is not been supportive and other Council members.,18,,
58,0.97,322.355,326.559,"The proposal would provide for a system that would be unlike we currently have, a system that exists in other U.S.",18,,
59,0.97,326.559,329.395,"Cities like Nashville, Tennessee and New York, New Jersey.",18,,
60,0.97,329.395,345.611,"If the Council believes in the righteousness in the moment we are in, justice for George Floyd, how can you not believe justice for the others.",18,,
61,0.97,346.145,354.187,All killed by Seattle police just the last three years since the Council approved legislation we are currently operating under.,18,,
62,0.97,354.187,359.192,All of these police killings were never properly investigated.,18,,
63,0.97,359.192,364.464,I ask at least the Council members to be transparent your constituents.,18,,
64,0.97,364.464,393.126,"If you do not support Councilmember Sawant's proposal, please, at least explain what is the measure of justice are existing accountability system has brought to the families and loved ones of those killed by the Seattle police Department.",18,,
65,0.97,393.126,394.327,Thank you.,18,,
66,0.97,394.327,396.429,Thank you.,19,,
67,0.97,396.429,406.873,Next we have Anderson followed by Stephanie Anderson.,19,,
68,0.97,406.873,413.88,"Good afternoon, Mayor and Council members.",20,,
69,0.97,413.88,424.257,I am the Ceo of green roads foundation with great news for you today on the 23rd Avenue phase 2 step project.,20,,
70,0.97,424.257,432.965,"Green roads is a 501 (c) (3) nonprofit corporation based here in Seattle that advances Sustainability, education initiatives for transportation.",20,,
71,0.97,432.965,451.551,As a developer of the green roads rating system we manage the voluntary third-party certification process for sustainable transportation in the U.S. and internationally.,20,,
72,0.97,451.551,453.653,Recognizing High-Performing projects for documented excellence in environmental Sustainability.,20,,
73,0.97,453.653,459.792,We got our start right here at the University of Washington and are deeply appreciative of the initial support for the city of Seattle staff early on in 2010 and beyond today.,20,,
74,0.97,459.792,465.097,"Because of you, currently we are proud to be working with more than 130 streets, highways, bridges, rails and trails all over the world.",20,,
75,0.97,465.097,470.136,Word certification value that three $3 billion.,20,,
76,0.97,470.136,478.711,"I am here today to recognize the 23rd Avenue South phase 2 project with the bronze rating, 43 points, and congratulate you on this achievement.",20,,
77,0.97,478.711,485.751,This project was certified by the board of directors in September so we came to you today to talk to you about it.,20,,
78,0.97,485.751,498.764,It is the result of an Interdisciplinary Clapboard of effort from start and the design and construction team.,20,,
79,0.97,498.764,505.304,"While we wish were able to present this award to you in person, I do have a few other team members joining me today to tell you more about the project.",20,,
80,0.97,505.304,509.375,This is the city of Seattle's eighth certified project since 2010 and we are pleased to share the success story today.,20,,
81,0.97,509.375,519.886,Thank you to the Council for your leadership Unsustainability and congratulation on the significant achievement.,20,,
82,0.97,519.886,521.554,I will leave you with a fun fact.,20,,
83,0.97,521.554,524.59,Your tied for the most number of projects in Washington for the city of Tacoma.,20,,
84,0.97,524.59,528.06,"We look forward to working together today, together again as part of green recovery.",20,,
85,0.97,528.06,530.796,Thank you for your time.,20,,
86,0.97,530.796,535.201,Next up is Stephanie Anderson followed by Janice.,21,,
87,0.97,535.201,544.11,"Hi, my name is Stephanie Anderson.",22,,
88,0.97,544.11,553.019,"I'm a Ballard resident, District six.",22,,
89,0.97,553.019,554.22,I've lived there for 24 years.,22,,
90,0.97,554.22,559.725,"I just paid the second half of my property taxes and I'm here to ask, what is going on with the plan to deal with homelessness?",22,,
91,0.97,559.725,562.862,I'm not sure this is the right forum because you don't have to answer me.,22,,
92,0.97,562.862,565.231,You just have to listen to me and then I'll be gone.,22,,
93,0.97,565.231,570.303,But I look at the parks by the Qfc and public library and it's unbelievable.,22,,
94,0.97,570.303,579.445,It's gotten worse.,22,,
95,0.97,579.445,582.248,I believe there are lots of letters to the editor saying the same thing.,22,,
96,0.97,582.248,583.249,What is going on?,22,,
97,0.97,583.249,584.517,What is the city council doing?,22,,
98,0.97,584.517,585.952,What is the Mayor doing?,22,,
99,0.97,585.952,586.953,What is the plan?,22,,
100,0.97,586.953,590.323,I know from reading about other studies on homelessness and housing is the start.,22,,
101,0.97,590.323,594.86,"I attended Councilmember Strauss's town hall, he said we need money.",22,,
102,0.97,594.86,596.062,I haven't heard a plan.,22,,
103,0.97,596.062,609.275,"I feel like everyone is talking about it in the city and neighborhoods, I haven't heard anything from the city council or the Mayor about what you intend to do about it.",22,,
104,0.97,609.275,612.745,"Like I said, this may not be the right form because you don't have to answer me.",22,,
105,0.97,612.745,615.581,But I would love to hear as to what is the plan.,22,,
106,0.97,615.581,622.288,"You have this property that is now on the ballot, but what you going to do about it?",22,,
107,0.97,622.288,628.594,"The Park, the library, the area by the Safeway, it's awful.",22,,
108,0.97,628.594,629.395,These people need housing.,22,,
109,0.97,629.395,639.705,I am Floored that there is absolute silence from the city council . I would love for someone to get in touch with me and tell me what is the plan.,22,,
110,0.97,639.705,642.708,Thank you.,22,,
111,0.97,642.708,647.48,Thank you for calling in.,23,,
112,0.97,647.48,651.317,"Stephanie, we really appreciate you engaging.",23,,
113,0.97,651.317,691.357,"If you want to get a hold of us and you're still listening, you can send us a quick Email cancel Seattle.Gop, if you're inclined to watch the rest of city council you will hear the city council consider a bill on the agenda for today that addresses specifically the outreach issues for Unhoused neighbors and relatives being in the city of Seattle, next up is Janice followed by Jesse.",23,,
114,0.97,691.357,698.264,"Thank you, Council members for the opportunity to speak.",24,,
115,0.97,698.264,704.97,My name is Janice and I am a resident and voter in Ballard and proud supporter of the green roads foundation.,24,,
116,0.97,704.97,708.307,"Green roads project like 23rd Avenue make our streets safer, more sustainable and create new jobs.",24,,
117,0.97,708.307,715.081,Thank you for being a longtime member and supporter of her program.,24,,
118,0.97,715.081,719.585,"Throughout the pandemic it's become more clear how important it is that we have access to safe, Walkable streets.",24,,
119,0.97,719.585,723.656,So we can get outside and stay healthy so that everyone is able to get where they need to go.,24,,
120,0.97,723.656,733.399,It is also important that the transportation projects we build in our city are built with an inclusive community engagement process so that roads benefit the communities and don't cause harm.,24,,
121,0.97,733.399,744.176,"Green roads is a great weight to ensure that while creating green jobs, saving taxpayer money and benefiting the environment.",24,,
122,0.97,744.176,747.012,Thank you for your support so far and thank you for your time today.,24,,
123,0.97,747.012,748.814,Thank you for calling in.,25,,
124,0.97,748.814,750.416,Next up is Jesse Thompson.,25,,
125,0.97,750.416,762.228,"Hello, my name is Jesse Thompson.",26,,
126,0.97,762.228,764.697,I would like to thank you for the opportunity to speak today.,26,,
127,0.97,764.697,769.935,I am the Vice President and the lead engineer for the 23rd Avenue phase 1 projects.,26,,
128,0.97,769.935,773.839,Am also a resident and voter in Seattle six district.,26,,
129,0.97,773.839,783.149,We are very excited to support Sdot in their second certification for the high- priority corridor that includes pedestrian safety.,26,,
130,0.97,783.149,789.255,I would also like to acknowledge some of the Sdot staff involved in this project.,26,,
131,0.97,789.255,797.963,"The project manager, the design lead in the construction management phase.",26,,
132,0.97,797.963,805.07,I did also want to mention a few highlights from them project that we were able to achieve.,26,,
133,0.97,805.07,810.576,Sidewalk improvements throughout the corridor to create a more pleasant and safe pedestrian environment and pedestrian crossing.,26,,
134,0.97,810.576,819.285,Transit improvements including improved stops to accommodate frequent more transit through the corridor.,26,,
135,0.97,819.285,828.06,We also replaced a One-Year-Old--100-Year-Old water main which is important to help people with drinking water.,26,,
136,0.97,828.06,844.109,No new additional areas and a 40 year design life which we see reduces maintenance costs for the city by 80% over the life of the project.,26,,
137,0.97,844.109,847.546,Thank you very much for your time and for supporting green roads and green infrastructure in Seattle.,26,,
138,0.97,847.546,848.581,I hope that trend continues.,26,,
139,0.97,848.581,851.817,Thank you for calling in today.,27,,
140,0.97,851.817,858.324,"Colleagues, that was the last person signed up to provide us with public comment.",27,,
141,0.97,858.324,865.831,I have refreshed my list several times and don't see anyone else who has Preregistered and is present.,27,,
142,0.97,865.831,875.341,We are going to close out the public comment and begin items on our agenda.,27,,
143,0.97,875.341,876.942,First up is payment of the bills.,27,,
144,0.97,876.942,878.744,Will the clerk please read the title?,27,,
145,0.97,878.744,886.919,,28,,
146,0.97,886.919,891.257,I am moved to pass the Council bill.,29,,
147,0.97,891.257,894.26,Is there a second?,29,,
148,0.97,894.26,894.86,Thank you.,30,,
149,0.97,894.86,898.53,It has been moved and Seconded.,30,,
150,0.97,898.53,899.365,Let the bill passed.,30,,
151,0.97,899.365,900.366,Are there any comments?,30,,
152,0.97,900.366,903.769,Hearing no comments will the clerk please call the roll on the passage?,31,,
153,0.97,903.769,910.843,& GT;,32,,
154,0.97,910.843,911.677,Councilmember Strauss.,33,,
155,0.97,911.677,913.078,Yes.,34,,
156,0.97,913.078,913.612,Councilmember Herbold.,35,,
157,0.97,913.612,914.413,Yes.,36,,
158,0.97,914.413,914.913,Councilmember Lewis.,37,,
159,0.97,914.913,915.547,Yes.,38,,
160,0.97,915.547,916.282,Councilmember Morales.,38,,
161,0.97,916.282,916.982,Yes.,39,,
162,0.97,916.982,918.183,Councilmember Mosqueda.,39,,
163,0.97,918.183,918.55,Yes.,40,,
164,0.97,918.55,919.618,Councilmember Pedersen.,41,,
165,0.97,919.618,926.992,Yes.,42,,
166,0.97,926.992,929.561,Councilmember Sawant.,43,,
167,0.97,929.561,929.795,Yes.,44,,
168,0.97,929.795,930.429,Council President Gonzalez.,45,,
169,0.97,930.429,932.998,Yes.,46,,
170,0.97,932.998,939.505,Will the clerk please read agenda item number one into the record.,47,,
171,0.97,939.505,947.613,"Before we move forward to the next item, you mind closing out that item?",48,,
172,0.97,947.613,948.714,Yes.,49,,
173,0.97,948.714,951.717,I will comply with that.,49,,
174,0.97,951.717,957.79,"Sorry about that, I'm still getting back into the swing of things.",49,,
175,0.97,957.79,965.931,"The bill passes will the clerk please affix my signature on my behalf, will clerk read item 1?",49,,
176,0.97,966.065,976.175,119942.,50,,
177,0.97,984.016,990.556,"An ordinance amending ordinance 126000, which adopted the 2020 budget; amending ordinance 126148; amending a proviso; and ratifying and confirming certain prior acts.",50,,
178,0.97,990.556,991.757,I moved to pass it.,51,,
179,0.97,991.757,995.027,It has been moved and Seconded.,51,,
180,0.97,995.027,996.261,Councilmember Lewis you are recognized.,51,,
181,0.97,996.261,999.665,"Thank you, Madam President.",52,,
182,0.97,999.665,1000.332,Just one moment.,52,,
183,0.97,1000.332,1003.969,I am sorry.,52,,
184,0.97,1003.969,1010.576,Is this the time where I am supposed to move to amend or are we going to do that?,52,,
185,0.97,1010.576,1019.184,"Councilmember Lewis, I see that you do have an amendment.",53,,
186,0.97,1019.184,1030.362,You are welcome to ask the Council consider the amendment before you address the underlying bill.,53,,
187,0.97,1030.362,1033.399,Or you could address the underlying bill first and then have us consider the amendment.,53,,
188,0.97,1033.399,1046.578,I'm happy to in whatever order you think would make most sense that would help the Council have the most productive conversation about the bill that will ultimately be before us.,53,,
189,0.97,1046.578,1052.518,"If you want to address the amendment first, completely happy to have that happen first.",53,,
190,0.97,1052.518,1055.521,I think I would like to address the amendment first.,54,,
191,0.97,1055.521,1056.522,It's technical in nature.,54,,
192,0.97,1056.522,1063.562,I moved to amend Council bill 119942 as presented on amendment one which was recently distributed.,54,,
193,0.97,1063.562,1063.896,Excellent.,55,,
194,0.97,1063.896,1068.734,We need a second on that amendment.,55,,
195,0.97,1068.734,1069.735,Second.,56,,
196,0.97,1069.735,1072.404,Thank you.,57,,
197,0.97,1072.404,1084.349,It has been moved and Seconded to amend the bill as presented on amendment one.,57,,
198,0.97,1084.349,1086.218,Councilmember Lewis please feel free to address amendment one.,57,,
199,0.97,1086.218,1086.852,Thank you.,58,,
200,0.97,1086.852,1093.559,"As I mentioned in briefing this morning, it is technical in nature in that the opinion of the city attorney's office as well.",58,,
201,0.97,1093.559,1098.43,As well as central staff.,58,,
202,0.97,1098.43,1120.786,"The distribution Lastly clarifies the amount of money it just the is being given and how that can be spent and a necessary change to make sure that this legislation, the changes, the proviso from the summer session can go forward as we intended.",58,,
203,0.97,1120.786,1131.997,I would ask that we vote on this and then move on to discussing the legislation more Holistically.,58,,
204,0.97,1131.997,1136.802,Are there any questions or comments on the amendment?,59,,
205,0.97,1136.802,1146.979,"Hearing none, I will ask that the clerk please call the roll on the adoption of amendment one as described by Councilmember Lewis.",59,,
206,0.97,1146.979,1147.613,Councilmember Strauss.,60,,
207,0.97,1147.613,1148.78,Yes.,61,,
208,0.97,1148.78,1149.882,Councilmember Herbold.,62,,
209,0.97,1149.882,1152.718,Yes.,63,,
210,0.97,1152.718,1154.92,Councilmember Lewis.,64,,
211,0.97,1154.92,1157.089,Yes.,65,,
212,0.97,1157.089,1167.499,Councilmember Morales.,65,,
213,0.97,1167.799,1170.335,Yes.,66,,
214,0.97,1170.335,1171.069,Councilmember Mosqueda.,66,,
215,0.97,1171.069,1172.237,Yes.,67,,
216,0.97,1172.237,1173.705,Councilmember Pedersen.,68,,
217,0.97,1173.705,1178.81,Yes.,69,,
218,0.97,1178.81,1179.344,Councilmember Sawant.,70,,
219,0.97,1179.344,1181.413,Yes.,71,,
220,0.97,1181.413,1182.047,Council President Gonzalez.,72,,
221,0.97,1182.047,1186.351,Yes.,73,,
222,0.97,1186.351,1187.553,Eight in favor none opposed.,74,,
223,0.97,1187.686,1192.958,The motion carries in the amendment is adopted.,75,,
224,0.97,1192.958,1197.162,Councilmember Lewis I will handed back over to you to address the bill as amended.,75,,
225,0.97,1197.162,1199.331,Before we hear other comments from your colleagues.,75,,
226,0.97,1199.331,1210.542,"And as is required by the rules, you will have the last word to closeout debate once we have heard from others.",75,,
227,0.97,1210.542,1214.58,"Thank you very much, Madam President.",76,,
228,0.97,1214.58,1223.755,It is good to see that it was distributed to all Councilmembers at 201.,76,,
229,0.97,1223.755,1252.985,"We did get the updated framework agreement between the executive and providers to continue to go through and go forward on this conversation that has been convened, to really make sure we are working together as a council as the broader community and Mayor, to start making material progress on getting outreach and services to folks who really, really need it right now, especially now that we are very clearly on the doorstep of winter.",76,,
230,0.97,1252.985,1276.141,This framework and conversation around it has been very productive for all of us to make sure we are talking and working through ending 2020 with action and making sure we are getting these out into the field for people who need them.,76,,
231,0.97,1276.141,1279.611,Resources around hygiene and behavioral mental health and all the other things that are authorized in this bill.,76,,
232,0.97,1279.611,1291.556,And where there is an agreement and a framework to expand these resources and get them out to the folks who need them.,76,,
233,0.97,1291.556,1293.825,I want to be clear about what this legislation doesn't do.,76,,
234,0.97,1293.825,1302.167,It does not make any commitments in terms of what the city side of things on managing outreach is going to be for 2021.,76,,
235,0.97,1302.167,1304.169,We have a variety of proposals that have come forward.,76,,
236,0.97,1304.169,1330.395,"Executive sent down a proposal for the team that they would like to have an Hst similar to the proposal that is in this legislation to have a coordinating team that is not out in the field, to have an engagement policy that is centered on provider outreach for folks with expertise and connections in the community to be the face and implement her's of our outreach policy.",76,,
237,0.97,1330.395,1342.774,And for the city to be in a coordinating and service providing role that is enhancing the mission of those providers.,76,,
238,0.97,1342.774,1344.81,This is a good start to finish out 2020.,76,,
239,0.97,1344.81,1354.92,It is good that we have been able to convene a conversation where we are moving up closer to a consensus in this area.,76,,
240,0.97,1354.92,1363.495,And we will continue to talk about what the model for 2021 is going to look like throughout the fall budget session.,76,,
241,0.97,1363.495,1380.345,"What we cannot wait any longer, based on the urgency and need to really start deploying these resources, that is evident in all the districts of the city, that sense of urgency.",76,,
242,0.97,1380.345,1384.015,"With that, I just want to say this isn't the end, this is the beginning.",76,,
243,0.97,1384.015,1385.65,We have a long way to go still.,76,,
244,0.97,1385.65,1387.052,But it's a good start.,76,,
245,0.97,1387.052,1390.522,Everyone has been working in good faith.,76,,
246,0.97,1390.522,1394.559,I encourage everyone to read the framework that was distributed.,76,,
247,0.97,1394.559,1402.067,I had briefly glanced at it but definitely want to spend more Timewith that document.,76,,
248,0.97,1402.067,1431.396,"This really does represent material step forward on a new model of outreach that is no longer going to Overemphasize the role of police . no longer going to Overemphasize or rather, I should say, under emphasize the need for our service provider community to be in the base of these efforts and all the neighborhoods we serve.",76,,
249,0.97,1431.396,1447.813,With that I would move that we--I look forward to further conversation--but we will certainly encourage and hope that you will forward with this today and that we continue to build on this in the 2021 budget.,76,,
250,0.97,1447.813,1460.192,And make sure the resources we have appropriated 2022 get out there is the expectation of the provider community in supporting this measure.,76,,
251,0.97,1460.192,1463.495,Thank you Councilmember Lewis.,77,,
252,0.97,1463.495,1473.405,Other any questions or comments on the bill for my colleagues?,77,,
253,0.97,1473.405,1475.74,Councilmember Sawant and then Councilmember Morales.,77,,
254,0.97,1475.74,1497.162,"I intend to vote no on this bill because what actually does is shrink the scale of the proviso passed by the Council to stop the encampment Removals or as homeless activists have said, stop the Sweeps.",78,,
255,0.97,1497.162,1508.74,"One third shrinks the scale by almost a third, to $2 million.",78,,
256,0.97,1508.74,1519.317,"The proviso basically said the Mayor could only use the funds allocated to the so-called navigation team which does the Sweeps of homeless people, that could use those funds to do genuine outreach of homeless services instead.",78,,
257,0.97,1519.317,1523.955,Councilmember Lewis says everyone has been working on good faith.,78,,
258,0.97,1523.955,1531.796,I think that is true of the workers at reach and the employees of the human services Department.,78,,
259,0.97,1531.796,1548.513,But I don't believe that is true of the Mayor's office which is actually been an obstacle to getting any kind of change away from Removals of homeless Encampments and homeless human beings.,78,,
260,0.97,1548.513,1558.089,Everything else has been discussed as part of this bill suggest principles and agreed framework of service providers.,78,,
261,0.97,1558.089,1562.794,All of which of course is moving in a good direction but could've happened anyway and do not require this legislation.,78,,
262,0.97,1562.794,1568.633,This is precisely for shrinking the scale of the proviso.,78,,
263,0.97,1568.633,1591.156,What the Council is really voting on is whether or not to shrink the Sweeps . The only reason it's being discussed is because Mayor Durkan refused to follow the proviso . As of last Friday my office checked with city council staff and it is still not being acted on.,78,,
264,0.97,1591.156,1592.624,The proviso is not being acted on.,78,,
265,0.97,1592.624,1601.833,It is true because the Mayor vetoed the budget it did not legally take effect until last Thursday.,78,,
266,0.97,1601.833,1604.369,But there is nothing stopping the Mayor from voluntarily following the proviso earlier.,78,,
267,0.97,1604.369,1613.144,So I don't actually take these claims about a sense of urgency at face value.,78,,
268,0.97,1613.144,1625.357,The only reason Mayor Durkan chose not to follow the proviso is because she was confident the city council would give her retroactive permission to do so in this bill will do just that.,78,,
269,0.97,1625.357,1639.104,I will say also I am really taken aback that this retroactive permission is being considered before the Mayor takes any material steps to follow the proviso.,78,,
270,0.97,1639.104,1653.551,Perhaps it would be different if it were December and the Mayor had dutifully followed the legal requirements and was then after that asking for retroactive permission for her slow start.,78,,
271,0.97,1653.551,1656.021,This bill gives her permission for being late before she even Beins.,78,,
272,0.97,1656.021,1663.328,What is to prevent her from delaying a couple of months and then bringing another bill trying to get permission for the next delay?,78,,
273,0.97,1663.328,1665.53,Don't know that is not going to happen.,78,,
274,0.97,1665.53,1676.541,"The Sweeps of homeless Encampments are cruel, inhumane and ineffective.",78,,
275,0.97,1676.541,1680.745,People are removed again and again and again sometimes from the same location but there is nowhere for them to go.,78,,
276,0.97,1680.745,1681.613,There are no alternatives.,78,,
277,0.97,1681.613,1696.628,"There have been well over 1000 Sweeps and they are clearly not working and they are wasting millions of dollars, forcing people to move, losing their belongings and becoming more and more desperate . The Mayor should've stopped sweeping people years ago.",78,,
278,0.97,1696.628,1703.668,It is not possible for my office to support a bill to retroactively give the Mayor permission for dealing after the proviso has been passed.,78,,
279,0.97,1703.668,1708.74,Thank you.,78,,
280,0.97,1708.74,1716.147,"Thank you Councilmember Sawant, Councilmember Morales.",79,,
281,0.97,1716.147,1716.748,Thank you.,80,,
282,0.97,1716.748,1721.986,I have a couple questions for the sponsor.,80,,
283,0.97,1721.986,1725.69,Before and want.,80,,
284,0.97,1725.69,1741.506,"Councilmember Lewis, can you talk a little bit about how the team describes your amendment as materially different from the it just be that the executive has proposed in the 2021 budget.",80,,
285,0.97,1741.506,1746.311,"Yes, I can answer that question.",81,,
286,0.97,1746.311,1757.922,This proviso change Oh is not descriptive in terms of division of labor as to what these Ftes can and cannot do.,81,,
287,0.97,1757.922,1767.532,It represents a four employee reduction from the number of Hst employees on the old navigation teams.,81,,
288,0.97,1767.532,1770.135,So it's a smaller team.,81,,
289,0.97,1770.135,1776.441,The team we got a presentation about three weeks ago is also eight Ftes.,81,,
290,0.97,1776.441,1786.818,So they could use those anyway they see fit that is consistent with the conditions of the proviso.,81,,
291,0.97,1786.818,1791.856,Which explicitly says they cannot be doing direct outreach.,81,,
292,0.97,1791.856,1798.363,They essentially can be doing things other than direct outreach.,81,,
293,0.97,1798.363,1804.869,Coordinating the city departments divide assistance.,81,,
294,0.97,1804.869,1820.084,"It's important to note the $245,000 which is the only amount of money released, less than a quarter million dollars is released for the last two months of this year.",81,,
295,0.97,1820.084,1820.952,For the Hsd team.,81,,
296,0.97,1820.952,1822.554,That expires at the end of the year.,81,,
297,0.97,1822.554,1828.459,That does not guarantee that Hsd will have the eight Ftes any longer than December 31.,81,,
298,0.97,1828.459,1837.802,That would depend on what our conversations are.,81,,
299,0.97,1837.802,1842.674,"In terms of what we want the long-term team, whatever it is, to look like beyond that.",81,,
300,0.97,1842.674,1859.123,That is something I would add that the community are doing to go back and forth on this is also heavily discussing what will be the makeup of the team and what will the roles be?,81,,
301,0.97,1859.123,1868.633,"Sorry, I guess what I'm trained to understand, maybe this is a question for Jeff, is Jeff on?",82,,
302,0.97,1868.633,1874.839,Councilmember Morales Jeff is available . that was the time to ask questions.,83,,
303,0.97,1874.839,1888.152,"So, I just want to be clear that I understand the 2021 proposal calls for 18 members.",84,,
304,0.97,1888.152,1899.464,"As I understand it the roles are team manager, outreach manager, communications manager, field coordinator, data analyst, Department coordinator, two assistance navigators.",84,,
305,0.97,1899.464,1902.967,Right?,84,,
306,0.97,1902.967,1911.943,That is my memory from presentation.,85,,
307,0.97,1911.943,1915.78,"Right, so those are roles that existed at the previous team and are continuing.",85,,
308,0.97,1915.78,1929.394,"I guess what I'm trying to understand is aside from the intent to coordinate outreach work, we know how this team would be from the navigation team.",85,,
309,0.97,1929.394,1939.27,"Right, so, on the old navigation team there are a result sideboards in the proviso the limit what they can be doing.",86,,
310,0.97,1939.27,1952.517,That was important to the provider community since they don't want a team that is going to be out there competing with on the ground outreach efforts with a monopoly of resources that other providers don't have access to.,86,,
311,0.97,1952.517,1966.731,"And that is something that under this, if the team were to have that mission, they would not be able to access this money for those Ftes.",86,,
312,0.97,1966.731,1968.299,"I mean, that is a material difference.",86,,
313,0.97,1968.299,1970.768,They will no longer have city employees be agents of outreach.,86,,
314,0.97,1970.768,1983.047,"And certainly won't have police be integrated as part of the team effort, per Visa remains fully tried in the 2020 package.",86,,
315,0.97,1983.047,1990.154,"I'm sorry, one more point I guess and I will wrap up.",87,,
316,0.97,1990.154,2005.57,I just feel like this proposal AMENDS the proviso that we passed this summer by shifting away from the navigation team to service providers.,87,,
317,0.97,2005.57,2008.172,"You didn't support, I understand.",87,,
318,0.97,2008.172,2020.184,"What I don't see is how this amendment itself, does anything more than bring the 2021 proposed navigation team on time Online a few months earlier than proposed.",87,,
319,0.97,2020.184,2035.333,"It's frustrating for me and Disheartening that this legislative body voted to pass a budget, unequivocally stated our intent to shift away from a navigation team model and provide more resources to providers.",87,,
320,0.97,2035.333,2045.877,We voted not once but twice . I want to thank the service providers who I know have been having long and frequent conversations with the executive branch.,87,,
321,0.97,2045.877,2052.116,They have really been at the table to hammer out a deal for these dollars to finally get out the door.,87,,
