index,confidence,start_time,end_time,text,speaker_index,speaker_name,annotations
185,0.97,1165.764,1169.902,"So, this is not meant to exclude those.",30,,
186,0.97,1169.902,1171.47,For sure.,30,,
187,0.97,1171.47,1180.179,It is music to my ears to hear you say that we want as a counsel to honor future requests.,31,,
188,0.97,1180.179,1190.756,For resolutions addressing those issues important to our constituents on other issues that may not be directly Impacting the city.,31,,
189,0.97,1190.756,1204.57,And I also want to speak to my appreciation that you actually included language in the resolution to make their that the resolution does not impede or limit any customer visibility to introduce future resolutions.,31,,
190,0.97,1204.57,1221.62,"Before we discuss the amendment, I need to make sure that since we have a requirement, rule for our counsel for the opportunity to be able to review amendments in advance.",31,,
191,0.97,1221.62,1224.289,We have a rule that we receive them by noon today.,31,,
192,0.97,1224.289,1239.905,We did not receive this particular amendment . I want to make sure there is no objection to suspending the rules to allow for consideration of this proposed amendment to resolution 31928.,31,,
193,0.97,1239.905,1247.613,"Hearing no objections, the counsel rule is suspended and we can consider the amendment.",31,,
194,0.97,1247.613,1256.555,"Thank you, so, this amendment actually came from a couple of different, it was thought about by a couple of different Council members.",32,,
195,0.97,1256.555,1267.266,So it was confirmed this afternoon and actually wanted so we inserted a definition of oppression so it made it more clear.,32,,
196,0.97,1267.266,1273.639,It's no surprise it wasn't an attorney on our counsel who suggested this.,32,,
197,0.97,1273.639,1275.007,That is the amendment before us.,32,,
198,0.97,1275.007,1286.118,Whereas oppression is defined by the Cambridge dictionary as quote a situation where people are governed in an unfair and cruel way and prevented from having opportunities and freedom.,32,,
199,0.97,1286.118,1293.158,And is defined by Merriam- Webster as a quote unjust or cruel exercise of authority or power.,32,,
200,0.97,1293.158,1297.195,"And, so, you're moving?",33,,
201,0.97,1297.195,1307.506,I would like to move this amendment to insert the clause.,34,,
202,0.97,1307.506,1308.373,"Thank you, second?",35,,
203,0.97,1308.373,1308.774,Second.,36,,
204,0.97,1308.774,1310.876,"Very good, moved and Seconded to amend the resolution.",37,,
205,0.97,1310.876,1312.511,Are there any comments on the amendment itself?,37,,
206,0.97,1312.511,1317.082,All those in favor of the amendment?,37,,
207,0.97,1317.082,1322.988,Are there any opposed votes?,37,,
208,0.97,1322.988,1324.022,And the motion carries.,37,,
209,0.97,1324.022,1324.623,The moment is adopted.,37,,
210,0.97,1324.623,1334.032,"Are there any other further comments on the motion before us, the bulk of the bullish ocean?",37,,
211,0.97,1334.032,1334.599,Cuts member Lewis?,37,,
212,0.97,1334.599,1340.305,Thank you.,38,,
213,0.97,1340.305,1353.118,"So having adopted that amendment, I don't mind clarifying for those in the audience were watching at home that I was the Attorney on the counsel that expressed concern about the lack of a definition of oppression.",38,,
214,0.97,1353.118,1362.627,I do think it's important to state a reasonable degree of specificity what we are condemning to the rest of the world.,38,,
215,0.97,1362.627,1389.387,"You know, we could discuss all day, I'm not suggesting that we do, right at this moment, the exact and most perfect and comprehensive definition of oppression but the ones that have been adopted as dictionary definitions, I think R, good enough to confine the scope of the resolution and describe the scope of generally what we are, expressing our condemnation too.",38,,
216,0.97,1389.387,1403.068,"I do just want to state, and Council member Pedersen, I appreciate the changes to the resolution that were made over the last week as well.",38,,
217,0.97,1403.068,1411.51,"And Council member Morales's points, I thought it was very well taken.",38,,
218,0.97,1411.51,1426.792,I am stating as a Councilmember I am personally not going to have this resolution informed limit or Stymie any potential resolution I might seek to consider in the future.,38,,
219,0.97,1426.792,1437.135,More sway my vote on the resolutions that my colleagues bring on whether I should or should not vote against it because it's included by incorporation in the sentiment of the resolution.,38,,
220,0.97,1437.135,1449.948,"I making that clear for the folks here, the folks, my constituents that have sent me Emails concerned that I am voting for the resolution and will impact my vote on the resolution we will consider next week.",38,,
221,0.97,1449.948,1483.882,"I will state that I do, I do appreciate Councilmember Pedersen's resolution despite the fact that it could be somewhat Duplicative with other resolutions that cite specific acts of violence but I will give the benefit of the doubt to my colleague and I will vote in favor of this having been amended to include the definition.",38,,
222,0.97,1483.882,1485.684,And those will be mine comments on that.,38,,
223,0.97,1485.684,1486.151,Thank you.,39,,
224,0.97,1486.151,1486.484,Anyone else?,39,,
225,0.97,1486.484,1504.636,"So, before voting I want to note that as we, I think all have agreed that this resolution should not be considered as adequate to cover all situations that arise in the future.",39,,
226,0.97,1504.636,1507.372,It does not mean that counsel has to take action on every issue.,39,,
227,0.97,1507.372,1511.376,Is Council members we exercise discretion.,39,,
228,0.97,1511.376,1513.712,On which issues we will take action on.,39,,
229,0.97,1513.712,1525.49,And I believe this counsel will continue to exercise that discretion but it's important to also retain our right and responsibility to take action when we believe that foreign relations are relevant to our constituents.,39,,
230,0.97,1525.49,1533.231,That our constituents are impacted and when our actions on the city council may be meaningful to those constituents.,39,,
231,0.97,1533.231,1538.837,"And with that, either further comments?",39,,
232,0.97,1538.837,1541.74,Okay.,39,,
233,0.97,1541.74,1546.144,Those in favor of adopting the resolution as amended vote aye.,39,,
234,0.97,1546.144,1557.155,"Those opposed? the motion carries, the resolution is adopted as amended and the chair will sign it.",39,,
235,0.97,1557.155,1560.025,Is there other business to come before the Council?,39,,
236,0.97,1560.025,1562.46,I have other business.,39,,
237,0.97,1562.46,1566.731,"I moved to be excused from the February 3, 2020 city council meeting.",39,,
238,0.97,1566.731,1570.168,May I have a second?,39,,
239,0.97,1570.168,1570.402,Please.,39,,
240,0.97,1570.402,1570.769,I second.,40,,
241,0.97,1570.769,1575.173,Those in favor vote aye.,41,,
242,0.97,1575.173,1585.383,Those opposed?,41,,
243,0.97,1585.383,1587.652,The motion carries and I will be excused on Fairbury three.,41,,
244,0.97,1587.652,1597.195,It's also been brought to my attention that Councilmember war is excused absence made at the five-year 21st meeting needs to be amended to reflect the February 10 city council meeting instead of every five which was approved on January 21.,41,,
245,0.97,1597.195,1613.878,So I moved to amend the motion Excusing Councilmember Juarez by amending the request to date to be excused from the very fifth to Fairbury 10 city council.,41,,
246,0.97,1613.878,1617.482,Those in favor of the motion vote aye.,41,,
247,0.97,1617.482,1621.319,Those opposed?,41,,
248,0.97,1621.319,1630.495,Motion carries and Councilmember Juarez is excused from the Fairbury 10 city council meeting.,41,,
249,0.97,1630.495,1631.529,Is there for their business?,41,,
250,0.97,1631.529,1633.932,We are adjourned.,41,,
251,0.97,1633.932,1637.869,Thank you.,41,,
