index,confidence,start_time,end_time,text,speaker_index,speaker_name,annotations
170,0.97,1055.421,1057.056,Thank you very much.,31,,
171,0.97,1057.056,1059.458,My name is Robert.,31,,
172,0.97,1059.458,1067.566,I'm calling in today to ask the Council to reject Councilmember Sawant's Anti-Tran35 resolution.,31,,
173,0.97,1067.566,1072.171,"It is Factually incorrect, it's unbalanced, it's Disingenuous.",31,,
174,0.97,1072.171,1079.445,The resolution seeks to somehow Conflate Israel's response to terrorism with policing here in Seattle.,31,,
175,0.97,1079.445,1090.889,"For the record, Israel's training of police forces is, and how to prevent and respond to terrorist attacks, and to save lives.",31,,
176,0.97,1090.889,1101.133,"For example, when the Jewish Federation was attacked a few years back, that would be something that is real would train for and how to respond to that.",31,,
177,0.97,1101.133,1105.971,It would also be crucial if there were a white Supremacist for example to attack.,31,,
178,0.97,1105.971,1113.512,Unfortunately Israel is probably the world leader in dealing with terrorism.,31,,
179,0.97,1113.512,1116.582,"So, this strikes me as Anti- Jewish racism to try to falsely Conflate things.",31,,
180,0.97,1116.582,1117.716,Anti-semitism.,31,,
181,0.97,1117.716,1119.017,"Please oppose it, thank you.",31,,
182,0.97,1119.017,1123.589,Next up is Micah followed by Reese.,32,,
183,0.97,1123.589,1127.593,Welcome.,32,,
184,0.97,1127.593,1134.533,Hello.,33,,
185,0.97,1134.533,1152.985,"I'm speaking today as the board chair of the Crescent collaborative, a multi- coalition collaborative . We think Council for its focus on a commitment to supporting Bipoc businesses in our historic cultural neighborhood.",33,,
186,0.97,1152.985,1159.625,"But to truly meet the needs of Bipoc small business owners in our neighborhoods, we ask you to Spay special attention to the following.",33,,
187,0.97,1159.625,1164.363,Funding for businesses should go beyond emergency stopgap funding.,33,,
188,0.97,1164.363,1171.937,"The $5000- $10,000 range that has enabled them to keep their doors open.",33,,
189,0.97,1171.937,1176.041,What the businesses need now are funds to put them on a solid foundation for reopening economy and strong future.,33,,
190,0.97,1176.041,1180.279,Consider guidelines that offer funds that provide businesses a measure of economic stability for a more lengthy time.,33,,
191,0.97,1180.279,1185.484,"Potentially up to $100,000.",33,,
192,0.97,1185.484,1189.855,The second thing is to get funds to businesses quickly and be patient about being payback if payback is required at all.,33,,
193,0.97,1189.855,1195.227,You've laid a firm ground book for a just and Testable program.,33,,
194,0.97,1195.227,1198.597,We urge you to keep your eye on the ball and keep it going.,33,,
195,0.97,1198.597,1198.897,Thank you.,33,,
196,0.97,1198.897,1200.399,Next up is Reese.,34,,
197,0.97,1200.399,1203.268,Followed by Sharon.,34,,
198,0.97,1203.268,1205.003,"Reese, welcome.",34,,
199,0.97,1205.003,1207.506,Thank you.,35,,
200,0.97,1207.506,1210.309,"Aloha, Council members.",35,,
201,0.97,1210.309,1212.01,I'm the chair of the Seattle music Commission.,35,,
202,0.97,1212.01,1227.593,"I'm here to support the passage of the Arpa bill amendments 120093 and 120094, because they work to ensure that the arts and cultural system have support in recovering and rebuilding.",35,,
203,0.97,1227.593,1240.973,I want to thank Councilmember Herbold as well as Councilmembers Morales and Mosqueda for recognizing and Uplifting the importance and value of our sector and Ecosystems within the amendments that were passed in committee.,35,,
204,0.97,1240.973,1260.359,"I want to emphasize that in addition to driving 18% of Seattle's Ddp, our artists have played a crucial role in interrupting displacement and cultural Erasure and the $3 million dedicated towards arts would go a long way in Jumpstarting a good beginning to a new future for our sector.",35,,
205,0.97,1260.359,1262.961,Thank you very much.,35,,
206,0.97,1262.961,1265.197,Thank you for calling in today.,36,,
207,0.97,1265.197,1269.768,Next up is Sharon followed by Robert.,36,,
208,0.97,1269.768,1278.71,I live in the central area and I'm part of the community led grassroots Garfield Superblock project.,37,,
209,0.97,1278.71,1287.185,We have met with Councilwoman Sawant's office and are pleased that she's committed to advocate for this project in full.,37,,
210,0.97,1287.185,1289.988,For full funding for the Garfield Superblock project.,37,,
211,0.97,1289.988,1291.99,We are hoping other Councilmembers will support it as well.,37,,
212,0.97,1291.99,1293.458,This project is unique.,37,,
213,0.97,1293.458,1305.804,Our vision is to create a space that is unique that will lift up the people from the area.,37,,
214,0.97,1305.804,1312.31,"Finished, this will tell the areas of the central area, lift up the community spiritually and physically and will provide a place for generations to play and relax and celebrate with pride.",37,,
215,0.97,1312.31,1317.416,The central area is a historically marginalized community as I think many of you know.,37,,
216,0.97,1317.416,1321.186,The Garfield Superblock is precisely the sort of investment that our community needs to keep the committee healthy.,37,,
217,0.97,1321.186,1326.591,"Weneed a minimum of $5000, $500,000 right now to get us to shovel ready.",37,,
218,0.97,1326.591,1328.427,We hope that all of you will support it.,37,,
219,0.97,1328.427,1329.361,Thank you.,37,,
220,0.97,1329.361,1334.032,Thank you so much for calling in today.,38,,
221,0.97,1334.032,1341.44,I'm going to go backwards a little bit because I'm showing one of my earlier registered public Commenters is not present.,38,,
222,0.97,1341.44,1347.045,We are going to go backwards and hear from Carolyn and then we will hear from Robert.,38,,
223,0.97,1347.045,1360.859,I'm calling to ask that the Councilmembers not vote yes for the Seattle deadly exchange Anti-Tran35 resolution.,39,,
224,0.97,1360.859,1370.235,It is ludicrous and dangerous to blame Israel for Seattle issues with the Seattle police Department.,39,,
225,0.97,1370.235,1380.545,Has seminar on Israel about preventing terrorism attended several years ago does not change the thousands of decisions made every day at the Seattle police Department.,39,,
226,0.97,1380.545,1390.689,This unfair resolution ascribes abuse to Israel that is at best misleading and often toxic fiction.,39,,
227,0.97,1390.689,1398.263,I am the President of the Seattle sister city.,39,,
228,0.97,1398.263,1402.067,"Israel is our political ally, our partner in Congress, as well as our sister city.",39,,
229,0.97,1402.067,1407.706,This resolution makes people in South Dakota feel unsafe.,39,,
230,0.97,1407.706,1410.809,There have been many this year.,39,,
231,0.97,1410.809,1415.213,"Threats, beatings and vandalism.",39,,
232,0.97,1415.213,1419.985,"Thank you for calling in, Carolyn.",40,,
233,0.97,1419.985,1424.222,Next up is Robert followed by Lauren.,40,,
234,0.97,1424.222,1433.832,"Go ahead, Robert.",41,,
235,0.97,1433.832,1442.541,"Robert, if you are with us, just remember to press Star six to Unmute yourself.",41,,
236,0.97,1442.541,1445.343,"We can hear you, go ahead.",41,,
237,0.97,1445.343,1449.247,"Afternoon, my name is Robert.",42,,
238,0.97,1449.247,1452.717,And founder of the Garfield Superblock renovation progress.,42,,
239,0.97,1452.717,1459.024,Over the past 15 years we have a foundation that has been holding this project down.,42,,
240,0.97,1459.024,1461.66,Waiting on the city to keep its word.,42,,
241,0.97,1461.66,1490.055,"This project was created through a city ordinance variance for the renovation of Quentin Jones theater and the new Garfield--the mitigating was to work with the community and develop a whole Superblock which included Seattle Garfield Park, interior and exterior.",42,,
242,0.97,1490.055,1493.024,All I'm asking is for the city to keep its word to this community.,42,,
243,0.97,1493.024,1499.764,Sometimes it seems like we are forgotten and the promises that have been made so that we can keep our--thank you very much.,42,,
244,0.97,1499.764,1504.102,Thank you for calling in today.,43,,
245,0.97,1504.102,1509.508,Next up is Lauren followed by Joe.,43,,
246,0.97,1509.508,1513.211,"Lauren, welcome.",43,,
247,0.97,1513.211,1527.692,I'm born and raised in Seattle and have seen us go through many community issues and problems over the years.,44,,
248,0.97,1527.692,1547.512,"I'm here to just request the Council reject Sawant's resolution to end deadly exchange . I urge you to reject it, the resolution for several reasons, it is not based on fact.",44,,
249,0.97,1547.512,1554.519,Anyone visiting Israel will see a prosperous Palestinian/Israeli community and not the one that the media represents.,44,,
250,0.97,1554.519,1563.028,"We see Palestinians there and the Adversities, restaurants, riding the same buses.",44,,
251,0.97,1563.028,1566.932,I don't even know why this is coming up in the Seattle city council.,44,,
252,0.97,1566.932,1570.669,It Singles out Israel that has endured over 4000 rockets on its civilians from Gaza.,44,,
253,0.97,1570.669,1576.841,"No mention of Hamas, which is a terrorist organization running Gaza.",44,,
254,0.97,1576.841,1581.479,It creates more anti-Semitism in the Seattle city --,44,,
255,0.97,1581.479,1585.15,"Thank you for calling in, Lauren.",45,,
256,0.97,1585.15,1587.519,"Next up is Joe, followed by aerial.",45,,
257,0.97,1587.519,1599.664,It's always a privilege to call in and see how you're doing.,46,,
258,0.97,1599.664,1611.576,"I of course suppose the Anti- Semitic resolution by Councilwoman I want to, I want to, and I really hope she gets recalled.",46,,
259,0.97,1611.576,1613.578,That is why I called.,46,,
260,0.97,1613.578,1621.319,I Emailed Councilmember Strauss about the 2021 Seattle channel appearance.,46,,
261,0.97,1621.319,1631.129,I would like it if somebody would get a hold of the Seattle channel and tell them to enforce the city of Seattle Video voters guide administrative rules.,46,,
262,0.97,1631.129,1650.915,"Mr. Zimmerman for years abused, his opportunities and thrown Salutes and worse, and I think in order to fight anti-Semitism we need to put a big fat mute on it.",46,,
263,0.97,1650.915,1653.151,Please enforce the city of Seattle voter guides administrative views.,46,,
264,0.97,1653.151,1655.653,I Emailed Councilmember Strauss about this.,46,,
265,0.97,1655.653,1658.056,"Thank you, Council President, you're awesome.",46,,
266,0.97,1658.056,1662.46,Next up is Ariel followed by Naomi.,47,,
267,0.97,1662.46,1680.779,"I'm calling to ask the city Council to reject Councilmember Sawant's Anti-Tran35, and frankly anti-Semitic, run solution and deadly exchange.",48,,
268,0.97,1680.779,1702.1,"Councilwoman Sawant has a history of anti-Semitism and full of lies of resolution, that kind of rhetoric is what is causing the over 500% increase in anti-Semitic attacks around the world.",48,,
269,0.97,1702.1,1716.714,"I may Seattle born and raised woman and Progressive and this kind of racism is unacceptable, especially in a city that I love so much.",48,,
270,0.97,1716.714,1727.625,I'm hoping that the city council recognizes that Israel has nothing to do with Seattle city police and you are calling out the one and only --,48,,
271,0.97,1727.625,1730.795,"Thank you, Ariel for calling him.",49,,
272,0.97,1730.795,1737.602,Next up is Naomi followed by Ms. Smith.,49,,
273,0.97,1737.602,1743.708,Hello.,50,,
274,0.97,1743.708,1758.957,I just wanted to take a moment today to thank you for including the $20 million in Arpa funds for rapid acquisition and the $2 million for provider capacity and supportive services and permanent supported housing and permanent housing buildings.,50,,
275,0.97,1758.957,1765.463,"The supported housing funds will allow us to deliver critical, critical services for our residents during a time when they are most in need.",50,,
276,0.97,1765.463,1779.277,"The rapid acquisition funds can be leveraged with the state in order to quickly, quickly put buildings Online, which we so desperately need for our lowest income individuals who are most vulnerable during this time.",50,,
277,0.97,1779.277,1788.253,"So, this investment represents an unprecedented level of investment and attention to permanent supportive housing.",50,,
278,0.97,1788.253,1793.558,We thank you so much for that effort as we all work to continue to develop resources for our community.,50,,
279,0.97,1793.558,1795.86,Thank you.,50,,
280,0.97,1795.86,1803.501,"Back to so much for calling in, Naomi.",51,,
281,0.97,1803.501,1810.808,Thank you for the opportunity.,52,,
282,0.97,1810.808,1819.984,I'm calling really to support a vote that really does Prioritize the most Disproportionally affected.,52,,
283,0.97,1819.984,1821.819,"Particularly, specifically the black community from Covid-19.",52,,
284,0.97,1821.819,1837.435,"As I shared in prior meetings, the black community across nationally, locally, particularly in our city and our County, has suffered immensely and has it not yet received the proper support for the impact of Covid.",52,,
285,0.97,1837.435,1840.438,"So, this particular opportunity needs to be targeted there.",52,,
286,0.97,1840.438,1847.946,I have read the language.,52,,
287,0.97,1847.946,1854.686,I do like that the languages specifying those that are disproportionately impacted for organizations that are led and rooted in communities that have been impacted.,52,,
288,0.97,1854.686,1866.464,"I just wanted to be very clear that we do not bypass or use people of color, Bipoc, so that every other community can get the first and the black community still does not see any material effects.",52,,
289,0.97,1866.464,1871.569,"So, please make sure that that is focused, and that you, your leadership --",52,,
290,0.97,1871.569,1874.772,Thank you so much for calling in today.,53,,
291,0.97,1874.772,1876.04,Next up is Quinn.,53,,
292,0.97,1876.04,1877.175,"Quinn, welcome.",53,,
293,0.97,1877.175,1885.383,"Thank you so much, president Gonzalez and members of the Council.",54,,
294,0.97,1885.383,1891.489,I'm speaking today as part of the Garfield community Superblock coalition.,54,,
295,0.97,1891.489,1900.498,"This is a community led coalition, and we are here to support the American rescue plan act legislation that is before the Council.",54,,
296,0.97,1900.498,1903.301,Hope that some of the funds disbursed will go toward the Garfield Superblock project.,54,,
297,0.97,1903.301,1907.071,This is not a new project as Mr. Stevens mentioned earlier.,54,,
298,0.97,1907.071,1914.012,It's creation dates back 15 years and it unfortunately has been continually pushed aside.,54,,
299,0.97,1914.012,1924.923,This project will honor and tell the story from the Duwamish people to the current African-American and rich tapestry of cultures it is today through a revitalized park in gathering space.,54,,
300,0.97,1924.923,1927.425,It will lift up the community and create and honor this community.,54,,
301,0.97,1927.425,1929.427,Thank you so much.,54,,
302,0.97,1929.427,1932.697,"Thank you, Quinn, for taking the time to call in.",55,,
303,0.97,1932.697,1937.001,"Okay, that is the last person I have showing as registered and present for this meeting.",55,,
304,0.97,1937.001,1944.942,I'm going to call one last time.,55,,
305,0.97,1944.942,1948.713,"I'm going to call out the names of the individuals who Preregister, but are showing is not present.",55,,
