index,confidence,start_time,end_time,text,speaker_index,speaker_name,annotations
33,0.97,801.901,864.663,"-- rents are on track to increase--something has to break, but is it going to be regular working people or are we going to go ahead and tax biz business big business--to address the actual root causes of the systemic racism and the violence that we see in Seattle this situation could have been avoided--$635 million in 2022 as well as--with the modest increase of the Amazon tax we could have--thank you so much for Championing--thank you.",19,,
34,0.97,864.663,882.615,"Thank you for calling in today, next up will be--followed by Sean burns and then --",20,,
35,0.97,965.764,968.767,Just really quickly colleagues I am going to roughly translate what she said.,21,,
36,0.97,968.767,1023.589,"She is calling in today to talk about the domestic worker portable benefits investment, she is a Cochair at the--she also wants to thank all the Councilmembers for the commitment to domestic worker issues but especially wants to acknowledge the work of their champion Councilmember Mosqueda--wants to continue to be able to continue to count on city council members for our support of the efforts in that space and wants to thank us for the future work that she knows we will do and appreciates everything that we have been able to do thus far.",21,,
37,0.97,1023.589,1025.424,Thanks folks.,21,,
38,0.97,1025.424,1041.74,Next is Sean burns followed by Colleen and Dale.,21,,
39,0.97,1041.74,1093.392,"At first I want to agree with the previous Commentor, I am also pretty excited about the gains that have been--the funding for a fresh produce--and a safe parking lot for--those are all real gains that I hope working people can be proud of--but despite all that, I still feel that this budget is woefully inadequate to meet the needs of regular people in Seattle at this moment rents are still skyrocketing--60,000 Seattle area Renters are in debt to their landlords and this is an unsustainable situation.",22,,
40,0.97,1093.392,1131.396,"And this budget could and should have served as the response to increase taxes on the Billionaires who have profited off of the pandemic and put--like the solidarity budget and the people's budget, they call for those increases in affordable housing which could have been done--based on the profits that we have seen taxing big business for--something that has an enormous support in Seattle and the record profits we have seen this year should not exist at the same time as the housing crisis that is at its worst point in years.",22,,
41,0.97,1131.396,1141.84,The status quo budget that has been put forth is disappointing given the historic and economic developments over the years.,22,,
42,0.97,1141.84,1160.626,-- it is just not something that--more receptive to the pressure that we have been putting on them throughout the last--thank you.,22,,
43,0.97,1160.626,1165.531,Thanks for calling in.,23,,
44,0.97,1165.531,1175.073,"I accidentally called on Colleen but she is calling in for the Seattle park district meeting, so she will be on deck for Councilmember Juarez to call on for comments.",23,,
45,0.97,1175.073,1179.711,We will go to the last individual I have signed up for the meeting and that is Daniel Cavanaugh.,23,,
46,0.97,1179.711,1186.985,I have--signed up but he is really showing up as not present so Daniel welcome.,23,,
47,0.97,1186.985,1188.987,Can you hear me?,24,,
48,0.97,1188.987,1191.59,Yes.,25,,
49,0.97,1191.59,1197.596,Okay.,26,,
50,0.97,1197.596,1239.438,"I am a Renter in district 3 and--I am an activist with the people's budget movement--and the people's budget movement over the years has won countless victories, we found millions in funding for--this is the eighth consecutive year that the people's budget was first launched by Councilmember Sawant--we have one things like millions of dollars in affordable housing services--Renter organizing fighting for--and this year is no different.",26,,
51,0.97,1239.438,1282.28,"We have one victories--thank you to the tenants Union of--the right to earlier this year--including six-month notice for rent increase just cause protection--relocation assistance a ban on school year infections and so our movement should really feel proud of what we have one, but this is a business as usual budget on the whole that does not meet working the's needs and is totally inaccurate inadequate.",26,,
52,0.97,1282.28,1294.893,"Others have spoken to how Billionaires have gotten trillions of dollars richer in the past year, and yet Working- class people are struggling even more than last year.",26,,
53,0.97,1294.893,1318.483,"We are falling behind on rent, and a business as usual budget is unacceptable--for fighting for the maximum practical funds for working-class people while also voting no on --",26,,
54,0.97,1318.483,1325.991,"Okay, the last person I have signed up but not present is William Smith checking in with our I.T.",27,,
55,0.97,1325.991,1329.728,Fix to make sure no one is waiting in --,27,,
56,0.97,1329.728,1335.367,There are no more public comment registrants.,28,,
57,0.97,1335.367,1349.047,"We will move to other items of business on the agenda, first up is the payment of bills will the clerk please read the agenda?",29,,
58,0.97,1349.047,1353.952,-- and ordering the payment thereof.,30,,
59,0.97,1353.952,1363.128,"I moved to pass Council bill 120229, are there any comments?",31,,
60,0.97,1363.128,1370.469,Hearing no comments will the clerk please call the roll on the passage of the bill?,31,,
61,0.97,1370.469,1380.912,[roll being called],32,,
62,0.97,1397.596,1403.568,"Nine in favor, none opposed.",33,,
63,0.97,1403.568,1409.808,--,34,,
64,0.97,1409.808,1439.704,-- Council bill 120210: an ordinance relating to the Department of finance and administrative services; authorizing the director of the Department of finance and administrative services or the director's Designee to negotiate and execute a real property lease renewal with the United States Army for the city of Seattle's continued interim use and occupancy of 33.95 acres at the Fort Lawton Army Reserve center; and ratifying and confirming certain prior acts.,35,,
65,0.97,1439.704,1447.412,"Thank you so much I moved to pass Council bill 120210, is there a second?",36,,
66,0.97,1447.412,1457.022,It has been moved and Seconded to pass the bill I will hand it over to Councilmember Mosqueda --,36,,
67,0.97,1457.022,1482.414,"Thank you, I moved to amend Council bill 120210 by substituting--substituting attachment one substituting exhibits BC Eff to attachment one,--exhibits G and H.",37,,
68,0.97,1488.954,1491.59,-- anything else you would like to say to address these amendments?,38,,
69,0.97,1491.59,1566.064,"-- already authorizes--to execute a one-year lease agreement with four one year extensions--while the city's councils--continues to go through its process for approval and the Redevelopment plan for--Fort Lawton project will create--100 units that will include one, two, and three bedroom flats--it will include--and Townhomes for incomes with up to 80% AMI this is all included around--will allow the city to use the property in the interim while we wait for--and continue toward our long-term redevelopment plan the city does not pay a fee to the U.S.",39,,
70,0.97,1566.064,1583.081,Army but it is responsible for all holding and Caretaking costs associated with the property which are covered equally by the office of housing and parks and recreation Department we look forward to working with the registration and--we are excited about this but this is an interim step today.,39,,
71,0.97,1583.081,1587.586,Thank you.,39,,
72,0.97,1587.586,1592.057,"Thank you so much, any additional comments on the amendments?",40,,
73,0.97,1592.057,1595.293,Hearing none will the clerk please call the roll on the adoption of the amendments?,40,,
74,0.97,1595.293,1618.616,"[roll being called] nine in favor, none opposed.",41,,
75,0.97,1618.616,1629.627,"Motion carries and the amendments are adopted, are there any additional comments on the bill as amended?",42,,
76,0.97,1629.627,1636.134,"I am not seeing any hands raised, so will the clerk please call the roll on the passage of the bill as the as amended?",42,,
77,0.97,1636.134,1662.56,"[roll being called] nine in favor, none opposed.",43,,
78,0.97,1662.56,1669.667,"The bill passes as amended and the chair will sign it, will the clerk please affix my signature to the legislation on my behalf?",44,,
79,0.97,1669.667,1733.031,"-- consists of 33 items of business this afternoon Councilmembers will be provided the opportunity to make comments on each item before I request the clerk to call the roll as is our usual practice before we begin I am going to recognize Councilmember Mosqueda to provide a brief report on the select budget committee as a whole, and again this will be an opportunity for our select budget committee chair to do some table setting and some overview of the following 33 items and Councilmembers will be allowed to speak as to each individual item per usual and of course there will be an opportunity for Councilmembers to make more generalized comments, so I will hand it over to Councilmember Mosqueda to give us introductory remarks before we go down the path of considering each of the 33 pieces of legislation --",44,,
80,0.97,1733.031,1775.874,"Thank you very much Madame President as Councilmember Juarez noted this morning, we did do a number of thank Youse so I appreciate the opportunity to have said thank you to--who have helped to get us to this day--to set the tone as we consider these amendments in front of us I do have a number of compliments and I want to offer these to you as--talking points so that I will not be speaking to each one of these items that is below in the agenda.",45,,
81,0.97,1775.874,1927.592,"But I did want to say thank you colleagues for all of the work that you have done over the last eight weeks to get us to this process you have put in front of us a proposed budget that--investments in communities that are thriving and---- we have changed some of the funding sources to make sure that we have truly kept true to our--we unanimously passed the spend plan and today's budget in front of us invests those dollars from Jumpstart into--and economic resilience categories I want to thank all of you for all of the work that you have done as we have worked throughout the last two years to respond to the crisis that has been resented and made worse by Covid-19 as we consider progressive revenue that is allowing us to have a shortfall of only $15 million which would have been much more drastic had we not been able to rely on--despite the economic volatility that we see in our country right now and working to make sure that we are opening up our city, that we are caring for our most vulnerable that we are investing in what makes our city resilient diverse and thriving and I appreciate all of the work that you have done to make sure that the investments in front of us reflect that we have made investments into core government services supporting our most Vulnerabe while being responsible for maintaining our fiscal reserves I will just highlight five categories that this budget investing the first starts with affordable housing this budget makes a historic investment in historic--affordable housing to the tune of--made possible by an infusion from--serving the lowest income--these investments allow the city to help--housing coupled with services led by--historically price out and kept out of the housing market and who today are most impacted by the impacts of Covid-19.",45,,
82,0.97,1927.592,2034.899,These are affordable important investments in affordable housing and--rental housing units and about twice the amount of investments going into the previous year for shovel ready projects--$15.7 million is going into acquisition and development for communities that list at risk of displacement .--we have included language to make sure that we have built upon the notice of intent legislation you heard--talk about the ways in which we can--to be able to purchase one day there is a sliding Clued in this budget--paving the way for the city to consider the imposition of a right of first refusal and--that was commissioned in 2019 related to--I am excited for the opportunities that--more affordable rental units as we consider the conversation around--to work with the Council over the first part of the next year to consider policy--first first right of refusal for our--that all helps move toward the direction of creating greater home options for people to have affordable housing and to build toward the goal of every person in this city having access to housing as a human right.,45,,
83,0.97,2034.899,2084.649,In planning and infrastructure this counsel has--with over $2 million of investments going into climate resilience in addition to--that are made possible from Jumpstart in invests in planning for--housing and green spaces and future transportation systems to the tune of--focused on maintaining or enhancing transportation infrastructure safer streets for people walking and Biking and--and everyone to be able to have--and creating connected cities.,45,,
84,0.97,2084.649,2143.541,The budget includes the needed planning to make sure that we build the bridges to connect our city that we put funding forward for the Department of transportation to bring more projects to 30% design and more to make sure they are shovel ready for those dollars so that we can couple those dollars with--we have authorized the city to bond--a bridge infrastructure that meets our city's needs and keeps those Brigid's bridges open .--to make sure that we are investing in community strategies to create trusted community partnerships that can reduce gun violence and youth violence and to address the needs in our city to make sure more mental health service providers are out there and more community safety officers are out there.,45,,
85,0.97,2143.541,2154.452,-- and create necessary investments as deemed necessary by the--to make sure that we are enhancing technology.,45,,
86,0.97,2154.452,2202.533,We are including 26 positions to address the existing--we are investing $2.5 million to expand--the Council is investing $3.9 million into making sure that we are intervening into the criminal justice system and looking at--that allow for people to redirected away from jail and have healthier outcomes we are Investin $10.4 million in organizations that we have worked with the Mayor's office on toward getting dollars out and this will--through the community safety grants that went out just earlier this year.,45,,
87,0.97,2202.533,2220.117,This is all happening in addition to making sure that we have fully hundred funded--Seattle police Department along with the Mayor as opposed proposed budget--this budget includes that.,45,,
88,0.97,2220.117,2248.346,"This budget includes no cuts to current SPD staffing, no cuts to SPD officers, no cuts to salaries in--it does use under spent and--we are now investing in the expanded--creating six new additional staff members in addition to the 18 that we already authorize and fund.",45,,
89,0.97,2248.346,2272.737,We are--so that we have the systems needed to connect systems behind the scene and create--now totaling $26.4 million for overtime for next year.,45,,
90,0.97,2272.737,2283.581,We have invested $4.1 million in this budget and maintain discretionary purposes for the current budget and also near $1 million for travel and training above the current budget.,45,,
91,0.97,2283.581,2298.329,"I want to be very clear, as we head into early 2022 we will continue to work to address issues that may present themselves and working with the next administration and the Department to make sure that if there are needs that continue to materialize that we are working with the under spent that may present itself in 2021.",45,,
92,0.97,2298.329,2342.039,"There is a commitment that I have done--to make sure that in this moment when we have so many crises that are facing the city if there are dollars that are made available we want to make sure those are getting out the door to meet those needs now I look forward to working in early 2022 to address any additional unmet needs and if there is under spent that we work together in a collaborative way to make sure that we are all working toward creating healthy safe communities for all, that is why the investments in community safety oriented solutions along with making sure that we invested in many of the areas identified by the Mayor and her proposed budget for new investments have also been included.",45,,
93,0.97,2342.039,2351.349,And I will conclude with this Madame President--we are investing in businesses in arts and culture.,45,,
94,0.97,2351.349,2363.561,It reflects an ongoing need to make sure that our smallest Busineses that are--and a thriving local economic Hub.,45,,
95,0.97,2363.561,2373.871,$24 million is going into economic recovery and resilience investments that will continue--and Entrepreneurship.,45,,
96,0.97,2373.871,2444.975,"We are investing $650,000 in technology equity programs, $300,000--investments in Northgate to support--investments in--all of this as we create the Renaissance that--we have expanded upon that with $6 million for arts youth and investigation--making sure that our--create their own small business and that we have investment in the invested in the care needed for--I am proud of the investments that you as counsel have made and--and community safety and healthy resilient communities in the wake of Covid-19.",45,,
97,0.97,2444.975,2449.447,I thank you for all of your work and that will summarize all of my comments for the next items.,45,,
98,0.97,2449.447,2454.051,"Thank you Councilmember Mosqueda, appreciate it.",46,,
99,0.97,2454.051,2461.625,We will go ahead and get started on the 33 items related to the budget.,46,,
100,0.97,2461.625,2462.059,For 2022.,46,,
101,0.97,2462.059,2467.565,Will the clerk please read the title of item 2 into the record?,46,,
102,0.97,2467.565,2503.267,"Agenda item number 2.Council bill 120220: an ordinance authorizing, in 2021, acceptance of funding from Non- city sources; authorizing the heads of the executive Department, Department of education and early learning, human services Department, Department of transportation, Seattle public library, fire Department, city attorney's office, Seattle center, Seattle parks and recreation, and police Department to accept specified grants, private funding, and subsidized loans and to execute, deliver, and perform corresponding agreements; and ratifying and confirming certain prior acts.",47,,
103,0.97,2503.267,2515.579,The committee recommends city council passed the Council bill with--in favor and Councilmember Pedersen abstaining.,47,,
104,0.97,2515.579,2525.823,Are there any additional comments on the bill?,48,,
105,0.97,2525.823,2531.328,"Hearing no additional comments on the bill, will the clerk please call the roll on the passage of the bill?",48,,
106,0.97,2531.328,2552.249,"[roll being called] nine in favor, none opposed.",49,,
107,0.97,2552.249,2559.79,"The bill passes and the chair will sign it, will the clerk please affix my signature to the legislation on my behalf?",50,,
108,0.97,2559.79,2562.86,Will the clerk please read the title Council bill 120221: an of item number 3 into the record?,50,,
109,0.97,2562.86,2583.581,"Ordinance amending ordinance 126237, which adopted the 2021 budget, including the 2021-2026 capital improvement program, CIP, the committee recommends the bill pass as amended.",51,,
110,0.97,2583.581,2585.549,Are there any comments on the bill?,52,,
111,0.97,2585.549,2596.093,"Councilmember Sawant, please.",52,,
112,0.97,2596.56,2597.761,Just finding my place here.,53,,
113,0.97,2597.761,2621.719,"I will be voting no on this supplemental budget, unfortunately because this vote is coinciding with the votes on the total city budget for next year and does not receive the attention it needs as in previous years there are many elements of the supplemental budget that I have no objection to, but there are some aspects that are very objectionable and for that reason I will be voting no.",53,,
114,0.97,2621.719,2647.144,It increases the police budget by a total of $6 million--how can the police complain of hundreds of vacancies and to reduce payroll on one hand and demand--on the other.,53,,
115,0.97,2647.144,2683.881,"Some of that increased funding comes from the general Fund and would be better spent on--other funding comes from Federal grants and--it includes grants from the FBI and from homeland security for the so-called joint operations that have been used in the past to criminalize dissent like the way peaceful black lives matter protesters were arrested and--for those reasons I will be voting no on this supplemental budget, thank you.",53,,
116,0.97,2683.881,2689.353,Are there any additional comments?,54,,
117,0.97,2689.353,2692.99,Any additional comments.,54,,
118,0.97,2692.99,2697.461,Any additional comments on the bill?,54,,
119,0.97,2697.461,2701.098,Hearing none will the clerk please call the roll on the passage of the bill?,54,,
120,0.97,2701.098,2731.428,"[roll being called] eight in favor, one opposed.",55,,
121,0.97,2731.428,2744.475,"The bill passes and the chair will sign it, well the clerk please affix my signature to the legislation on my behalf question mark will Council bill 120040: an the clerk please read ordinance amending ordinance the title of 126000, which adopted the 2020 item number 4 into the record?",56,,
122,0.97,2744.475,2758.422,"Budget, including the 2020- 2025 capital improvement program (CIP); changing appropriations to various departments and budget control levels, and from various funds in the budget; and ratifying and confirming certain prior acts; all by a 3/4 vote of the city council.",57,,
123,0.97,2758.422,2778.075,The committee recommends the city council passed the Council bill with--and Councilmember Pedersen abstaining.,57,,
124,0.97,2778.075,2780.878,Are there any additional comments on the bill?,58,,
125,0.97,2780.878,2784.181,Any additional comments?,58,,
126,0.97,2784.181,2788.652,"Last time, any additional comments on the bill?",58,,
127,0.97,2788.652,2791.989,Hearing none will the clerk please call the roll on the passage of the bill?,58,,
128,0.97,2791.989,2816.28,"[roll being called] nine in favor, none opposed.",59,,
129,0.97,2816.28,2822.052,The bill passes and the chair will sign it will the clerk please affix my signature to the legislation on my behalf?,60,,
130,0.97,2822.052,2826.623,Will the clerk please read the title of item number 5 into the record?,60,,
131,0.97,2826.623,2842.94,Resolution 32026: a resolution requesting King County and the state of Washington to increase services to address behavioral health conditions.,61,,
132,0.97,2842.94,2845.342,The committee recommends that the city council adopt as amended the resolution.,61,,
133,0.97,2845.342,2848.445,Thank you so much are there any comments on the resolution?,62,,
134,0.97,2848.445,2849.079,"Councilmember Strauss, please.",62,,
135,0.97,2849.079,2867.564,"It is more a point of order as we are voting, if you request the clerk to call the roll, could you read the item number, I am following along, there is just so much we are voting on today.",63,,
136,0.97,2867.564,2869.466,Okay.,64,,
137,0.97,2869.466,2870.0,Councilmember Herbold.,64,,
138,0.97,2870.0,2891.588,We all know that the impact of the pandemic on our mental health has been undeniable over the last year and a half--have led to negative mental health impact and occasionally--and other forms of violence.,65,,
139,0.97,2891.588,2931.295,"-- want to note that this lack of adequate mental health resources--in funding our behavioral health system is--I am pleased that--are supportive of and aligned path that leads to better support of Seattle residents that are struggling with behavioral health challenges, the city is wanting to do our part and we are looking forward to--leading the way, thank you.",65,,
140,0.97,2931.295,2942.239,"Thank you, are there any additional comments on a resolution--agenda item 5?",66,,
141,0.97,2942.239,2950.747,"Hearing none will the clerk please call the roll on the adoption of resolution 32026, agenda item 5?",66,,
142,0.97,2950.747,2973.67,"[roll being called] nine in favor, none opposed.",67,,
143,0.97,2973.67,2991.188,"Thank you Madame clerk, resolution 32026 agenda item 5 is adopted and the clerk the chair will sign it, will the clerk please affix resolution 32027: a resolution my signature to the legislation modifying the Mayoral civil on my behalf?",68,,
144,0.97,2991.188,2993.857,"Will the clerk please read the title emergency order of October 29, of item 6 into the record?",68,,
145,0.97,2993.857,3003.6,"2021, related to hiring incentives for public safety emergency response.",69,,
146,0.97,3003.6,3021.218,The committee recommends the city council adopt as amended the resolution with--in favor and Councilmember Mosqueda and Councilmember Sawant opposed and Councilmember Pedersen and Councilmember Strauss abstaining.,69,,
147,0.97,3021.218,3031.628,"Are there any comments on resolution 32027, agenda item 6? Councilmember Herbold, please.",70,,
148,0.97,3031.628,3041.338,"As noted, this was approved in the budget committee by a 4-2 vote with three Abstentions.",71,,
149,0.97,3041.338,3067.564,The CBA on the resolution are intended to amend the emergency order on hiring incentives to first limit the duration of the emergency order through the end of 2021 and secondly to limit expenditures pursuant to the order--to the amount--office investigates needed in 2021.,71,,
150,0.97,3067.564,3105.569,"The resolution works in conjunction with a budget action in the chairs balancing package, which requests a report from the city budget office to the Council on a potential citywide hiring incentive for frontline workers beyond those covered in the Mayor's current emergency order extending those incentives to recruits, to departments beyond SPD, and the community safety communications sector.",71,,
151,0.97,3105.569,3115.712,The item leaves in place the Mayor's current executive order requiring--through the end of 2021.,71,,
152,0.97,3115.712,3126.623,Some of you may recall that there is another proposal not on the agenda today to limit the hiring incentives to only see S.E.C.,71,,
153,0.97,3126.623,3132.729,Recruits and not permit the incentives for SPD recruits.,71,,
154,0.97,3132.729,3142.405,If the vote in favor of--does not prevail we will very likely see the other proposal before us at our next meeting.,71,,
155,0.97,3142.405,3175.172,"-- promulgated by Mayor Durkan, I believe it is appropriate the executive order--regardless which action amending Mayor Durkan's executive order fails, incoming Mayor elect Harold could issue a new executive order in 2022.",71,,
156,0.97,3175.172,3189.286,-- all of our city departments and I recognize--filling vacancies in this labor market and the impact on the delivery of public services and the impact on morale in each of these departments.,71,,
157,0.97,3189.286,3214.01,And for that reason I for one would strongly prefer having--rather than having--conversations both this year and again in next year about excluding SPD officer recruits.,71,,
158,0.97,3214.01,3243.54,"Finally as a reminder, the balancing package before us there is no funding for bonuses in 2022, consequently given those funds are not in the 2022 budget it is more important than ever that if we are going to have--before authorizing it, thank you.",71,,
159,0.97,3243.54,3297.293,"Thank you Councilmember Herbold for that, I support Mayor Durkan's executive order for--I believe these hiring incentives are needed after the alarming spike in the number of police officers and 911 Dispatchers leaving their positions at the same time I agree that today's suggested modifications are reasonable and fiscally prevent prudent--and while the Council Unfortunately did not approve hiring incentives as part of--today's actions still leave the door open for the incoming administration to reissue an executive order if needed.",72,,
160,0.97,3297.293,3322.686,"As Seattle competes with other jurisdictions across the nation for emergency response personnel I would encourage the incoming administration to do what they cannot only to hire--but also to retain these valuable employees we already have so they continue to serve Seattle so I will be voting for these modifications, thank you.",72,,
161,0.97,3322.686,3347.51,"Thank you, on October 29 Mayor Durkin issued an invective order executive order--Ironically her excuse for this emergency order was to give police even more money because of the Covid-19 emergency.",73,,
162,0.97,3347.51,3355.552,"In other words even though so many police officers are actually endangering the public by refusing to be Vaccinated or to wear masks, they still apparently need to be given more money.",73,,
163,0.97,3355.552,3361.624,Mayor Durkan has shown a shocking double standard when she advocated for hiring bonuses in the Seattle police Department.,73,,
164,0.97,3361.624,3392.989,"They are among the highest paid--the Mayor has claimed in the past that she could not open homeless shelters and tiny House villages because there are not enough homeless service workers to staff these spaces, where are the hiring bonuses or just decent living standards for--who actually help people turn their lives around?",73,,
165,0.97,3392.989,3428.124,"Most importantly the size of the police deposit police budget will not have--and that includes police officer salaries not having a statistical impact on public safety, I apologize for my dog, it is reducing inequality and providing--and affordable services including Childcare that has the greatest statistical impact.",73,,
166,0.97,3428.124,3451.714,"I absolutely share the concerns that working people have about the rise in gun violence, there is no question that we do need to address this, but if you look at the data you will see that this is happening even though the police budget has been bloated for many years while the social services and affordable housing that working people and the poor need, continue to be greatly underfunded and at the same time--are skyrocketing.",73,,
167,0.97,3451.714,3487.584,"Studies show overwhelmingly that the only solution to public safety issues is to fund the needs of our society to address crime and to stop them before they happen we need to fund affordable housing social housing that is publicly Honed publicly owned high-quality affordable housing, we need to raise wages and and exploitation--with full powers over the police.",73,,
168,0.97,3487.584,3529.492,"-- voted in September against implementing twice, my legislation left in place the hiring bonuses for 911 operators however rather than bringing it to vote it was delayed by two weeks--that is essentially APPROVES the Mayor's executive order which is--I am confused how this bill which does not amend one word or number in--but regardless it is the bill in front of us today.",73,,
169,0.97,3529.492,3549.612,"This bill APPROVES--for the duration of her term, in my view those hiring bonuses are a terrible misuse of city resources that should be used for affordable housing and social services and for the needs of our communities so I will be voting no on this resolution.",73,,
170,0.97,3549.612,3565.061,"If the majority of this counsel agrees with me I hope that the Council will consider two agreed to schedule the--next Monday, thank you.",73,,
171,0.97,3565.061,3578.675,"Thank you, are there any additional comments on item 6 which is resolution 32027?",74,,
172,0.97,3578.675,3583.279,"Councilmember Herbold, you have the last word.",74,,
173,0.97,3583.279,3657.353,"A couple points, for the viewing public I just want to advise that the Mayor's office has confirmed that funding is available during 2021 to implement the executive order I have requested an update from the Mayor's office on the limitation of the vaccine mandate as it pertains to--I am confused as to Councilmember Sawant's reference of the vaccine mandate and the fact that officers have not complied as a reason for why a hiring incentive for departments that, for whom their management is enforcing the vaccine mandate, I think that is what is partially creating the need for hiring incentives, is to support the officers in one case and the 911 Dispatchers in the other case you have complied and are still with the city, still performing public service and are working in departments that have large vacancies.",75,,
174,0.97,3657.353,3677.774,"So I really see the allowance of hiring incentives through the end of this year as really being part and parcel of support of the vaccine mandate, thank you.",75,,
175,0.97,3677.774,3679.509,Thank you so much Councilmember Herbold.,76,,
176,0.97,3679.509,3695.591,"With that, debate is now closed on this particular agenda item, so will the clerk please call the roll on the adoption of resolution 32027, agenda item number 6?",76,,
177,0.97,3695.591,3706.035,[roll being called],77,,
178,0.97,3715.912,3724.721,"Eight in favor, one opposed.",78,,
179,0.97,3724.721,3729.592,"The resolution is adopted and the chair will sign it, will the clerk please affix my signature to the legislation on my behalf?",79,,
