index,confidence,start_time,end_time,text,speaker_index,speaker_name,annotations
46,0.97,644.043,662.561,Speaking of new tools we have been testing out this was tested out last week but there will be a new audible feature added to notify speakers that they have 10 seconds left in their allotted public comment time.,7,,
47,0.97,662.561,665.631,This is a 10 second notice to the Speaker to begin wrapping up their comment.,7,,
48,0.97,665.631,679.045,If they do not end their comment at the end of the time allotted the microphone will be muted to allow us to call on the next Speaker.,7,,
49,0.97,679.045,689.021,So we ask that you please Disconnect from the line after completing comment and if you follow the meeting we asked that you do so via Seattle channel or anyone of the listening options listed on the agenda.,7,,
50,0.97,689.021,700.166,With that being said I will begin the process of calling folks who have Preregistered for public testimony today.,7,,
51,0.97,700.166,715.915,"You will see the Timer in front of you that gives you two minutes, you will get a 10 second morning when your time is about to end and at the end of the two minutes, your call will be muted.",7,,
52,0.97,715.915,719.218,It is 2:17 P.M.,7,,
53,0.97,719.218,722.488,", we will go until 2:37 P.M.",7,,
54,0.97,722.488,727.726,In public comment the first Speaker is Angie Gerald.,7,,
55,0.97,727.726,731.23,Hello can you hear me?,8,,
56,0.97,731.23,734.233,We can.,9,,
57,0.97,734.233,736.302,Hi can you hear me?,10,,
58,0.97,736.302,737.436,We can.,11,,
59,0.97,737.436,738.137,Thank you.,11,,
60,0.97,738.137,745.044,I am here to comment on Eviction legislation my husband and I rent two houses.,11,,
61,0.97,745.044,754.153,Current tenants have a mix of working-class and public service jobs and so far they have been able to pay their rent.,11,,
62,0.97,754.153,779.979,"We are ready to have conversations beyond that I am very concerned the extremes of Eviction and rent leave activism combined with the flurry of unprecedented landlord legislation like first in time are shifting the local markets to large corporate landlords who can better handle the increased risk and complexity of tenant relations, selection and now the Unsteadiness of rental contract.",11,,
63,0.97,779.979,795.794,"We need voices on city council who incorporate local small landlords for legislative action, we need a strong focus on Eviction prevention programs not lengthening legal contracts.",11,,
64,0.97,795.794,808.007,"If Seattle wants to be a city with locally owned rental houses Duplexes and other units city council needs to individually and collectively demonstrate that, today's legislation does not reflect that.",11,,
65,0.97,808.007,808.44,Thank you.,11,,
66,0.97,808.44,809.742,That concludes my comments.,11,,
67,0.97,809.742,815.481,Next Speaker is Roger Valdes.,12,,
68,0.97,815.481,818.517,Hello.,13,,
69,0.97,818.517,827.726,Roger Valdes speaking on behalf of hundreds of housing providers across the city.,13,,
70,0.97,827.726,852.318,You have heard from over 400 of them that want to let the Covid- 19 ban expire housing providers like an 80-Year-Old woman who depends on income from her single rental unit to survive and housing providers like the one with hundreds of units with delinquency from people who are looking at layoffs in the months ahead.,13,,
71,0.97,852.318,870.369,"What you're planning to do with this proposal will have a lasting impact for people who need housing, housing providers provide a place for people to live, the income they earn covers cost of maintenance and improvements, residents or customers and often friends nobody wants to Evict residents.",13,,
72,0.97,870.369,873.639,This is an income problem.,13,,
73,0.97,873.639,877.876,For people who have lost their jobs and income need the benefits due to them.,13,,
74,0.97,877.876,898.797,"The Council should be working on that instead you are sending a signal to people in the city that paying rent is not important, you cannot solve a hunger problem by abolishing Shoplifting laws to encourage grocery stores who provide food access and income.",13,,
75,0.97,898.797,905.271,"What you're about to do will create Long-Lasting impact from delinquency, damage to housing and will discourage new housing in the future.",13,,
76,0.97,905.271,909.708,Thank you.,13,,
77,0.97,909.708,913.812,Thank you.,14,,
78,0.97,913.812,918.317,You may NOTE I am taking a pause giving I.T.,14,,
79,0.97,918.317,920.286,The opportunity to reset the Timer.,14,,
80,0.97,920.286,928.861,I apologize for the awkward pause . next Speaker is Dave.,14,,
81,0.97,928.861,939.038,Good afternoon my wife and I own a apartment building in Seattle.,15,,
82,0.97,939.038,984.083,"I am calling to follow-up with the Email I sent to all of you folks over the weekend with a couple comments on the bill, first referrals will not work, most residents which struggle to catch up on one month rent over five months that would be a 20% increase, catching up on six months over one year would be an I watering 50% increase and it is very hard to imagine a resident willingly continuing to pay Catch-Up rent after voluntarily or whatever reason moving out at the end of their lease.",15,,
83,0.97,984.083,990.856,I hate Evictions and Thankfully I have only had to do two during the 14 years we have owned the building.,15,,
84,0.97,990.856,996.895,"They are expensive, Time- consuming and relationship destroying.",15,,
85,0.97,996.895,1005.471,They are the absolute last resort but having said that an important tool for housing providers when all else fails.,15,,
86,0.97,1005.471,1008.607,Here is a way the city could mitigate housing providers losses.,15,,
87,0.97,1008.607,1023.122,That is to reimburse appropriately documented Covid- 19 hardship related forgiven not just deferred rent through property tax and utility fee credits.,15,,
88,0.97,1023.122,1034.9,This would be a win for all with the city providing material assistance both the housing providers and to residents.,15,,
89,0.97,1034.9,1044.443,"Any Covid-19 related ordinance should, in my view include an objective definitions of when the emergency is over.",15,,
90,0.97,1044.443,1047.446,And when regular rules apply.,15,,
91,0.97,1047.446,1058.857,Second as drafted 119784 excuses rent for payment for all regardless of the,15,,
92,0.97,1058.857,1065.764,"Thank you, the next Speaker is Dana Frank.",16,,
93,0.97,1065.764,1070.669,Thank you.,17,,
94,0.97,1070.669,1093.792,"My name is Dana Frank and I am a 55-year-old African-American woman and lifelong second- generation housing provider with 100 rental units, being a housing provider has always been my life work I have never held another job, in the 1950s my father and mother started investing in Seattle central district, I grew up with my sisters putting tickets on to funding.",17,,
95,0.97,1093.792,1111.743,My father has been gone almost 25 years and to this day I and my mother Theresa who was on the front page of the Seattle times persistence pays for black families investing in the central district get up every day to work full-time on rentals.,17,,
96,0.97,1111.743,1117.382,My mother is 88 and my son is 26.,17,,
97,0.97,1117.382,1139.905,"We are astounded that our efforts to fight red lighting and get funding are impact by a self-proclaimed strike and Eviction bands, we have been honored to provide quality housing for residents, we have great working relationships that have dealt with individuals affected by Covid on a case-by-case basis.",17,,
98,0.97,1139.905,1149.047,Our residents have legal obligations to pay rent so we have responsibility to provide housing.,17,,
99,0.97,1149.047,1164.463,"Central, Capitol Hill, Columbia city in central areas have been updated with elevators pulls, roof, Granite tops, laminate floors and amenities, due to increased crime we have added security cameras and more, if we are denied rent the properties will lack funding.",17,,
100,0.97,1164.463,1185.984,"Repairs will not be seen, the long-term effect of the ban and rent strike is we would be forced to sell to giant investment groups and would wipe out efforts and my ability to pass legacy to my children and their future.",17,,
101,0.97,1185.984,1189.688,"Residents affected need assistance from the government but we should not be penalized, thank you.",17,,
102,0.97,1189.688,1191.456,Thank you.,18,,
103,0.97,1191.456,1199.598,Next is Charlotte.,18,,
104,0.97,1199.598,1201.5,Can you hear me?,19,,
105,0.97,1201.5,1203.902,Yes we can.,20,,
106,0.97,1203.902,1219.718,"Okay I'm Charlotte this'll a small housing provider in the Columbia city neighborhood and I'm speaking to the proposal to extend the moratorium on Evictions, credit reporting and late fees.",21,,
107,0.97,1219.718,1227.025,I call myself a housing provider because the landlord rents land but housing provider does more.,21,,
108,0.97,1227.025,1232.13,"We provide housing with a roof, plumbing, heat, electricity and appliances.",21,,
109,0.97,1232.13,1244.71,"This past fall I put a new roof on the House I share with my tenants because it started leaking, that cost $10,000 which I did not have so I put it on my credit card.",21,,
110,0.97,1244.71,1251.65,"I have to pay the bill no matter what, my property tax went up so did my insurance, I will not get any exemption from any of these bills.",21,,
111,0.97,1251.65,1264.83,No one wants to Evict a tenant especially not one who lost their jobs because of unfortunate circumstances but Eviction and credit reporting are the only tools housing providers have to enforce rent collection.,21,,
112,0.97,1264.83,1276.174,If housing providers can neither Evict nor make credit reports will would prevent a person from living Rent-Free for six months or a year and then skipping out without paying their bill.,21,,
113,0.97,1276.174,1279.478,When the moratorium is lifted the answer is nothing.,21,,
114,0.97,1279.478,1292.257,This bill would create a loophole that could be exploited by dishonest people with no intention of paying their rent leaving housing providers on the hook for thousands of dollars.,21,,
115,0.97,1292.257,1298.964,I understand the perception that landlords have high profit margins and can afford to absorb this but it is not true.,21,,
116,0.97,1298.964,1305.27,Most small housing providers cannot afford it and would be forced to sell or go bankrupt.,21,,
117,0.97,1305.27,1306.104,That concludes my comments.,21,,
118,0.97,1306.104,1310.108,I want to thank the city clerk.,21,,
119,0.97,1310.108,1311.91,Thank you.,21,,
120,0.97,1311.91,1325.991,"Thank you Charlotte . Our next Speaker is, waiting for the Timer.",22,,
121,0.97,1325.991,1335.334,Next Speaker is Marilyn Yem.,22,,
122,0.97,1335.334,1343.642,I'm speaking against both counsel bills the proposal to extend the Eviction moratorium by six months.,23,,
123,0.97,1343.642,1357.956,"Being a small landlord this has forced us to take personal loans of thousands of dollars with no warning, no resources to cover with no guarantee of repayment, the care Zach did not provide relief for small landlords.",23,,
124,0.97,1357.956,1368.433,"Mortgages add up to over $100,000 a year for our rentals and that would be devastating for me and my husband to cover all on our own.",23,,
125,0.97,1368.433,1393.191,"If landlords cannot use Evictions to report nonpayment tenants will be significantly Incentivized not to pay rent, this legislation does not require a tenant actually be impacted by Covid-19 to use the moratorium, it is unfair to tenants to deprive them of assistance needed and encourage them to incur deep rental debt.",23,,
126,0.97,1393.191,1402.367,It is unfair to housing providers to prevent enforcement of payment plans and nonpayment for tenants who choose to not pay for housing.,23,,
127,0.97,1402.367,1411.343,This is telling people they don't have to pay rent even if they are able to and removing the disincentives that normally exist.,23,,
128,0.97,1411.343,1417.215,Some of you insist everyone who can pay rent will do so but then you have a Councilmember telling Renters who can pay rent they should not.,23,,
129,0.97,1417.215,1430.195,Evictions in King County below the national average is not an Eviction problem it is an income problem bigger than any individual landlord can solve.,23,,
130,0.97,1430.195,1444.609,Rental assistance is needed to give Renters the assurance they can pay bills allowing everyone to meet their obligation and it can be directed to the people who need it rather than granting a rent to broke Programmers you can make better laws than this.,23,,
131,0.97,1444.609,1446.344,Please vote no.,23,,
132,0.97,1446.344,1446.678,Thank you.,23,,
133,0.97,1446.678,1453.051,Next Speaker is Neil Wilson.,24,,
134,0.97,1453.051,1457.222,Hello my name is Neil Wilson.,25,,
135,0.97,1457.222,1463.228,I am speaking in relation to the Eviction moratorium.,25,,
136,0.97,1463.228,1479.344,I think the Council Eviction is--it's more about making big changes and even nationalizing housing.,25,,
137,0.97,1479.344,1486.685,Rhetorically I am asking why is the Council enacting legislation to support a rent strike?,25,,
138,0.97,1486.685,1495.594,The Council has used the multi family housing Council for information but it is important to use this correctly.,25,,
139,0.97,1495.594,1519.117,"Back in April on April 6 there was 30% of Renters that cannot pay rent but this has been continued to be used throughout the month, as of April 26 91.5% of Renters have paid all or a portion of the rent and that amount is only 4% below the same time period in 2019.",25,,
140,0.97,1519.117,1521.419,So there are a couple other statements.,25,,
141,0.97,1521.419,1534.799,Council feels it is important enough to include advisement by the housing Council in this current legislation.,25,,
142,0.97,1534.799,1550.649,"They also advised to do a 90 day postponement on Eviction, not nine months as effectively this would be if you start it from the day they made their statement in March.",25,,
143,0.97,1550.649,1566.665,"And really it is effectively going to be a one-year moratorium if this, the Mayor emergency declaration ends on June 15.",25,,
144,0.97,1566.665,1567.866,A couple other things.,25,,
145,0.97,1567.866,1571.97,"Okay I am done, thank you very much.",25,,
146,0.97,1571.97,1573.972,Thank you so much.,26,,
147,0.97,1573.972,1582.48,Next Speaker is Leslie Hoge.,26,,
148,0.97,1582.48,1591.056,I am Leslie Hoge from Fremont.,27,,
149,0.97,1591.056,1592.557,I want to start with the solution.,27,,
150,0.97,1592.557,1599.097,I think it is the job of government not private people to care for the vulnerable so all of us should be doing our fair share.,27,,
151,0.97,1599.097,1608.707,"Government should provide generous housing vouchers, food vouchers and medical vouchers for people in jeopardy of losing essentials.",27,,
152,0.97,1608.707,1612.377,This supports so Eviction will only be used in dire circumstances.,27,,
153,0.97,1612.377,1617.882,My husband and I are small-scale Mom-And-Pop housing providers.,27,,
154,0.97,1617.882,1625.49,Rent is so far below market that we operate on very thin margins and mortgage is only one small part of the expenses.,27,,
155,0.97,1625.49,1638.203,"We rent to artists and Self- employed people, people who look marginal when we rented them although in time we probably don't even have that option anymore.",27,,
156,0.97,1638.203,1662.961,"We are working with vulnerable residents now giving them discount, offering payment plans, whatever we can do to work together with them because we are all in this together but especially when they can afford to pay we will lose property and we will not be able to Evict a Nonpaying tenant, Thankfully we have never had to Evict anybody and I hope we never have to.",27,,
157,0.97,1662.961,1673.738,So if we lose our property the supply of affordable housing or what passes for it in the city will disappear.,27,,
158,0.97,1673.738,1689.988,"We are self-employed struggling like tenants and many others, we rely on rent to pay our bills like health insurance and groceries in addition to the maintenance, repair and the other expenses that go along with renting properties.",27,,
159,0.97,1689.988,1696.895,You are asking us to work for free and give up control of property with an Eviction ban and with rent forgiveness.,27,,
160,0.97,1696.895,1702.367,I am wondering if anybody in Council is working for free as well.,27,,
161,0.97,1702.367,1705.203,"Thank you for listening to me, goodbye.",27,,
162,0.97,1705.203,1707.806,Thank you so much.,28,,
163,0.97,1707.806,1712.911,Next Speaker is John wisdom.,28,,
164,0.97,1712.911,1714.979,Thank you.,29,,
165,0.97,1714.979,1730.595,I fully support the solutions providing direct support to tenants in need rather than the Evictions ban that would likely have sweeping negative consequences for small landlords and the supply of affordable rental housing in Seattle.,29,,
166,0.97,1730.595,1748.913,As retirees and small landlords my wife and I cannot afford to provide free housing without compensation any more than a small local family farm or corner grocery store could provide free food for hungry community without compensation to cover the cost.,29,,
167,0.97,1748.913,1766.564,The reality for anyone providing food or shelter is the fact that expenses have to be paid and those expenses many of the cost are required by regulation.,29,,
168,0.97,1766.564,1768.366,How do we maintain an apartment without rental income?,29,,
169,0.97,1768.366,1769.567,How do we pay property taxes?,29,,
170,0.97,1769.567,1787.485,"Rent is our basic income and we should not be forced to work without compensation as we need to be able to buy essentials for survival, a tenant may be obligated to pay but there is no assurance they will have the means to do so when the ban is over.",29,,
171,0.97,1787.485,1790.321,This proposal is too Far- reaching and will have unintended consequences.,29,,
172,0.97,1790.321,1795.727,Everyone will have license to stop paying rent without real consequence.,29,,
173,0.97,1795.727,1808.039,This means that a tenant who makes much more money than my wife and I can stop paying and inflict heavy financial and emotional consequences on the family.,29,,
174,0.97,1808.039,1810.008,Small landlords are forced out of business and who benefits?,29,,
175,0.97,1810.008,1816.281,Big corporations would deep pockets not the tenants who rely on us for housing.,29,,
176,0.97,1816.281,1820.585,Thank you for calling in today.,30,,
177,0.97,1820.585,1829.327,We are close to our 20 minute mark so I'm going to have to extend public comment if there is no objection.,30,,
178,0.97,1829.327,1844.542,I will also expedite the process and ask that the public comment number be set to one minute 32nd to allow us to go through the rest of the list.,30,,
179,0.97,1844.542,1861.826,We have about 12 speakers left that are present so I'm hoping that will be enough time to get through so I would like if there is no objection to extend public comment until 3:00 P.M.,30,,
180,0.97,1861.826,1867.332,It is currently 2:36.,30,,
181,0.97,1867.332,1871.369,We will go ahead and extend public comment until 3:00 P.M.,30,,
182,0.97,1871.369,1873.972,And then moving to items of business.,30,,
183,0.97,1873.972,1889.053,For those on the line we have reduced the time to one minute 30 seconds and I apologize to have to do that but we have several other speakers signed up and I want to make sure we have an opportunity to hear from everyone.,30,,
184,0.97,1889.053,1891.189,Next Speaker is Jennifer,30,,
185,0.97,1891.189,1901.799,Good afternoon city Councilmembers I am a housing provider and manage 12 residential units in queen and and Capitol Hill's.,31,,
186,0.97,1901.799,1908.306,I take pride in providing clean well trained maintain market housing.,31,,
187,0.97,1908.306,1917.015,I appreciate the passion and desire to help those who have suffered financially due to the pandemic however city council should not be calling for rent strike or Eviction moratorium.,31,,
188,0.97,1917.015,1937.802,"We assume all residents have suffered financial hardships but this is not the case, the Seattle times had an article documenting 10.6% of Washington residents are behind on April rent which means 89.4% are not behind on their rent.",31,,
189,0.97,1937.802,1949.948,"I find a similar percentage in the units I manage where 11 out of 12 residents or 91.7% have not suffered financial setback preventing them from paying rent, these residents pay the rent.",31,,
190,0.97,1949.948,1954.052,I work with my residents who need assistance to come up with solutions.,31,,
191,0.97,1954.052,1985.95,"Universally asking everyone not to pay rent and bending Evictions prevents having providers who truly need help and it hurts our city, the Seattle budget includes revenue from property taxes and utility bills paid by area housing providers, in addition housing providers hire businesses and treat people like electricians Lumbers and carpenters, less income is less spending, calling for rent strike and Eviction moratorium are not reasonable creating financial responsibility which no business can afford.",31,,
192,0.97,1985.95,1991.589,I urge you not to pass these and to provide timely assistance.,31,,
193,0.97,1991.589,1993.057,Thank you so much.,32,,
194,0.97,1993.057,2005.002,Next Speaker is Alexander . I'm sorry I will Butcher your last name.,32,,
195,0.97,2005.002,2014.779,Hello my name is Alexander and I am 26 and I just joined the family business.,33,,
196,0.97,2014.779,2040.204,We own an apartment building and since joining last year I have already seen the process for screening applicants become much more complex and expensive and we are spending more and more time running the risk of tenants and those types of how we are going to screen applicants when we are making development decisions.,33,,
197,0.97,2040.204,2063.861,"If the city continues to pursue this course of action, it's going to make it more difficult for us to support new developments in the future, if investors are wondering anytime in the future that the rent could possibly be put on hold it makes it difficult for them to be satisfied if they can make a long-term investment in Seattle.",33,,
198,0.97,2063.861,2071.669,The city needs to consider supporting individuals rather than asking for a ban and undermining lawful contracts.,33,,
199,0.97,2071.669,2076.474,We do not support the Council build.,33,,
200,0.97,2076.474,2078.776,Thank you.,33,,
201,0.97,2078.776,2080.778,Thank you.,34,,
202,0.97,2080.778,2087.485,Next Speaker is Edmund Witter.,34,,
203,0.97,2087.485,2097.261,"Hello my name is Edmund Witter and around the housing justice project, we could administer the Homebase program with United way.",35,,
204,0.97,2097.261,2123.855,"I am urging you to pass the ordinance 11 7984 along with her proposed amendment, the need for intervention, we have enough rental assistance available for struggling tenants but when we offered help for April we received within 48 hours over 7000 applications and I expect we will only help to thousand of the 7000 applicants.",35,,
205,0.97,2123.855,2138.503,We need to figure out a solution and we do need time to figure out how we can help tenant and the landlord's and this is one way to put a pause and make sure we help all the tenants who are struggling now.,35,,
206,0.97,2138.503,2163.06,"I understand the need for other relief that's available but at this point and time a system is necessary to put a pause, Congress did issue a 120 day moratorium but it does affect a lot of mortgages, this is providing additional relief for those as well so I urge you to pass this ordinance.",35,,
207,0.97,2163.06,2165.463,Thank you.,36,,
208,0.97,2165.463,2172.37,Our next Speaker is Rob right.,36,,
209,0.97,2172.37,2185.182,Hello everyone I live in district 4. first let me say thank you to the Council for your time and willingness to listen.,37,,
210,0.97,2185.182,2195.56,I am here to ask you to vote no on the proposal to extend the moratorium on rental Evictions.,37,,
211,0.97,2195.56,2212.643,"My wife and I own three small apartment buildings in Seattle, we purchased the first building six years ago as an investment in family future with the hopes of how the income can support paying our kids education and eventually retirement.",37,,
212,0.97,2212.643,2222.987,We are very middle-class and like many of you each month we are making sacrifices and are Prioritizing what to pay.,37,,
213,0.97,2222.987,2227.024,For monthly bills.,37,,
214,0.97,2227.024,2255.653,"I certainly fully support your efforts to provide assistance to Renters in need but my ask is that you help them by enacting programs to support them to pay their rent and other basic needs, taking away the rights for landlords to Evict will encourage some tenants to take advantage which simply is not fair to me as a property owner and it is not good for city long-term health.",37,,
215,0.97,2255.653,2269.066,I should also add that I have never evicted a tenant and I'm currently working with several tenants on payment plans with no intention to raise rent for the foreseeable future.,37,,
216,0.97,2269.066,2273.17,Please protect my property rights by voting no.,37,,
217,0.97,2273.17,2274.572,Thank you for being with us.,38,,
218,0.97,2274.572,2279.443,Next is Jessica.,38,,
219,0.97,2279.443,2307.004,"Hello Council my name is Jessica I am a lifelong Renter with 13 years renting in Seattle, eight years specifically in Wallingford and I have been a property manager for over seven years in market rate and subsidized apartments I am asking you to pass counsel bill 119874 but not to add Alex Peterson's amendments.",39,,
220,0.97,2307.004,2325.923,"The people who need the most protection during and after Covid are likely renting from smaller landlords, lower income tenants and those unable to met rental requirements are more likely to rent from smaller landlords these are service industry folks who rely on tips, tenants without predictable yearly income.",39,,
221,0.97,2325.923,2338.936,"Tenants who work night shifts, odd hours, Single-Parent families, families that have gone through divorce, parents in Nontraditional family structures.",39,,
222,0.97,2338.936,2351.549,"I am probably the first tenant you have heard from today, in addition I don't think someone who owns three buildings is a small landlord because as a Renter I own no buildings and they own three.",39,,
223,0.97,2351.549,2353.951,So that is something to take into account.,39,,
224,0.97,2353.951,2365.162,In a time of mass and employment and on we are struggling to keep up with these claims and to pay citizens as quickly as possible it seems the amendments are more punitive.,39,,
225,0.97,2365.162,2374.071,Thank you very much for your time this evening I don't know if you had a chance to read them but thank you for your time and your service.,39,,
226,0.97,2374.071,2377.975,Thank you so much for calling and.,40,,
227,0.97,2377.975,2385.082,Next Speaker is Candace.,40,,
228,0.97,2385.082,2390.588,Hello this is Candace can you hear me?,41,,
229,0.97,2390.588,2392.356,We can.,42,,
230,0.97,2392.356,2396.46,Great.,43,,
231,0.97,2396.46,2400.898,Wanted to touch base with you to oppose counsel bill 119784.,43,,
232,0.97,2400.898,2412.309,Again my name is Candace and I work with a series of different apartment owners to help guide them through the process of owning their property.,43,,
233,0.97,2412.309,2441.138,"I have met with several Councilmembers regarding some of the most recent ordinances and I would just like to mention that I really talk to hundreds of these Mom-And-Pop owners and I can tell you when this Covid crisis began, not one landlord even thought about Eviction as even a remote first step.",43,,
234,0.97,2441.138,2449.647,The idea that that is the first idea in a housing provider's mind is really unfair.,43,,
235,0.97,2449.647,2476.674,"Right now if you're wondering what housing providers are doing, they're trying to figure out how to work with their tenants that are having trouble paying and balancing other expenses that they have to pay like property taxes which, although do June 1 will still be old at that time.",43,,
236,0.97,2476.674,2493.791,"Property owners are putting in, the property taxes on their credit card bills, they're trying to work with lenders to push back the mortgage requirements that they have to pay, it is not --",43,,
237,0.97,2493.791,2497.194,It you for being with us today.,44,,
238,0.97,2497.194,2500.397,Next Speaker is William.,44,,
239,0.97,2500.397,2507.771,Thank you very much.,45,,
240,0.97,2507.771,2513.677,My name is William I am asking the Council to vote against the extension of the Eviction ordinance.,45,,
241,0.97,2513.677,2521.318,My wife and myself on rental properties in Seattle and we only had one tenant that could not afford to pay their rent.,45,,
242,0.97,2521.318,2528.926,In April and they were provided assistance by the housing connect program.,45,,
