index,confidence,start_time,end_time,text,speaker_index,speaker_name,annotations
61,0.97,1189.521,1201.9,"-- the parking is too high, the commutes are ridiculous.",19,,
62,0.97,1201.9,1223.689,-- I have lived here a long time and--I would like to thank Councilmember Strauss and Councilmember Sawant for walking up the line with the carpenters.,19,,
63,0.97,1223.689,1228.16,I appreciate your leadership and I asked the rest of the Council members to step up and show some leadership as well.,19,,
64,0.97,1228.16,1231.396,The union leadership is struggling.,19,,
65,0.97,1231.396,1238.303,We really need your help and solidarity --,19,,
66,0.97,1238.303,1247.212,Next up is Shirley Henderson followed by David Haynes.,20,,
67,0.97,1247.212,1278.543,-- my name is Shirley and I am a small business planner and I am very familiar with--which is why I am calling in with my sisters and Brothers in support of the bill put forward by Councilmember Sawant to make construction contractor boxes fully paid 100% of all--on Seattle job sites.,21,,
68,0.97,1278.543,1293.625,"I am calling on you Councilmembers to stand with construction workers in Seattle, not just with the bosses by voting in support of the basic needs of thousands of workers to build our city.",21,,
69,0.97,1293.625,1305.971,-- most construction workers are forced as others have said to commute long distances because they cannot afford to live in the buildings they are holding in this city.,21,,
70,0.97,1305.971,1318.15,As others have highlighted it is because the cost of living is so high in this city especially with the lack of affordable housing and skyrocketing rent.,21,,
71,0.97,1318.15,1362.027,"Rents have risen more than 25% since the start of this year alone and--this is yet another reason why we need to expand the Amazon tax--it is a No-Brainer and has huge support from construction workers and community members, and I want to echo what Sonja said earlier, I had no idea that construction workers had to pay for parking, it is absurd and--hundreds of these signatures have come from--to talk with other workers and community organizers.",21,,
72,0.97,1362.027,1369.134,I urge you to immediately pass the legislation to require all --,21,,
73,0.97,1369.134,1374.606,Next is David followed by Gabriel.,22,,
74,0.97,1374.606,1376.508,Thank you.,23,,
75,0.97,1376.508,1381.713,I live in district 7 at first and Cherry street.,23,,
76,0.97,1381.713,1395.327,There is a crack war Meth war and heroin sex crime war being conducted in my neighborhood and the police chief refuses to help.,23,,
77,0.97,1395.327,1405.57,"He is going around blaming the homeless for all the crime for an easier payday while only sweeping the tents, never the criminals into a proper Jailhouse.",23,,
78,0.97,1405.57,1474.339,He is going around blaming the city hall it is obvious--hiring an unqualified racist cowardice police chief--endangering society while counsel is refusing to investigate the six-figure salary service providers--who donate tax money meant to solve the homeless crisis to counsel and the activist and community organizers paid to saturate the public comment Intimidating counsel to keep giving corrupt races Nonprofits money or else get protested in a--with a priority for criminals in motels with no community service officer--with actual qualified nonprofit Soffit nonprofit service providers.,23,,
79,0.97,1474.339,1477.843,-- they are not bothering people in the neighborhood and they might be the wrong skin color.,23,,
80,0.97,1477.843,1500.065,We need a federal investigation of the office of housing for ensuring an oppressive races Backstabbed on--is given to 200 people or so for delivery services while so-called community safety is another by off of protesters using money for criminals --,23,,
81,0.97,1500.065,1511.276,Next is Gabriel followed by Arthur.,24,,
82,0.97,1511.276,1519.851,Gabriel you are still muted so press Á6 and we can hear you.,24,,
83,0.97,1519.851,1522.487,We had you and then you went away try one more time Á6.,24,,
84,0.97,1522.487,1524.289,There you go.,24,,
85,0.97,1524.289,1546.511,My name is Gabriel I am a Renter in district 3 and I am calling to urge the Councilmembers to support Councilmember Sawant's people's budget as well as--I was totally surprised at the fact that construction workers do not already receive free parking.,25,,
86,0.97,1546.511,1571.603,They are literally building the city and they do not get paid enough to live here and to add insult to injury we make them pay for their parking on top of--as a Tech worker I can get on my computer and work from home but the fact that we are making--is just a clear example of oppressive cost that working people have to play to pay.,25,,
87,0.97,1571.603,1587.519,-- we absolutely need to expand the Amazon tax--thank you.,25,,
88,0.97,1595.627,1604.536,--,26,,
89,0.97,1604.536,1633.798,"My name is Arthur, I am the chair of--we are the largest--of carpenters in the Pacific Northwest we are also the--local 30 carpenters, I wanted to speak in support of Councilmember Sawant's bill to get all construction workers paid parking.",27,,
90,0.97,1633.798,1659.19,"I currently do not live in Seattle, I cannot afford to live in Seattle, I live in Everett, and many hundreds and hundreds of construction workers like myself cannot afford to live in Seattle and we commute daily to go to Seattle to build the city that many of you all take for granted.",27,,
91,0.97,1659.19,1696.961,"Quite often construction workers leave way before dawn, like about 3 to 4 a.m., it is quite common, when you are all still asleep, and when we get to town and we have to pay for parking all day, the parking rates have gone up astronomically in the last decade because they have also gone up in conjunction with the price of real estate.",27,,
92,0.97,1696.961,1709.574,"And the parking lots are going away in Seattle because of all the High-Rises and different buildings that we build, the parking just continues to rise.",27,,
93,0.97,1709.574,1723.588,"It is really not a burden that should fall on the shoulders of construction workers, it is only right that our bosses and contractors pay, please support this bill, thank you.",27,,
94,0.97,1723.588,1726.958,Thank you.,28,,
95,0.97,1726.958,1739.637,"I am showing the last two speakers are registered but not present, that is William and Aiden, and I am looking to our I.T.",28,,
96,0.97,1739.637,1743.274,Post to make sure no one is in the waiting room who is Preregistered and ready to go.,28,,
97,0.97,1743.274,1754.886,There are no other public comment registrants.,29,,
98,0.97,1754.886,1767.799,"With that being said we are going to go ahead and close out the period of public comment and move to other items of business on the agenda we do have a short agenda this afternoon so we will go ahead and get going, the first item is the payment of the bills will the clerk please read the title?",30,,
99,0.97,1767.799,1777.809,--,31,,
100,0.97,1777.809,1790.822,I moved to Cass past Council bill 120187--will the clerk please call the roll on the passage of the bill?,32,,
101,0.97,1790.822,1817.849,"[roll being called] eight in favor, none opposed.",33,,
102,0.97,1817.849,1828.626,"The bill passes and the chair will sign it, will the clerk please affix my signature to the legislation on my behalf?",34,,
103,0.97,1828.626,1831.296,Will the clerk please read item number 1 into the record?,34,,
104,0.97,1831.296,1846.077,Council bill 120186: an ordinance relating to city employment; authorizing the execution of agreements between the city of Seattle and certain city unions; authorizing Compnsation for certain city employees not covered by a collective bargaining agreement; and ratifying and confirming certain prior acts.,35,,
105,0.97,1846.077,1852.584,"I moved to pass Council bill 120186, is there a second?",36,,
106,0.97,1852.584,1890.154,"It has been moved and Seconded to pass the bill, I am the sponsor of this bill so I will address it first, and then open the floor to comments, but before we actually debate the underlying bill, I did want to move the adoption of the amendment, I did have an opportunity to speak about the amendment this morning and it was published on the agenda it is amendment A. we will do that first so we have the conversation of a potentially amended bill before us.",36,,
107,0.97,1890.154,1896.628,-- is there a second?,36,,
108,0.97,1896.628,1966.13,It has been moved and Seconded to amend the bill as presented on amendment A. as I described during this counsel briefing--this agreement is ready now to be attached to this legislation now that those negotiations have occurred and been completed.,36,,
109,0.97,1966.13,1975.44,I am happy to answer any questions about amendment A. of course I do recommend that my colleagues support the option of amendment A. any questions?,36,,
110,0.97,1975.44,1986.217,"Or comments on amendment a? C none, will the clerk please call the roll on the adoption of amendment a?",36,,
111,0.97,1986.217,2008.973,"[roll being called] nine in favor, none opposed.",37,,
112,0.97,2008.973,2014.278,The motion carries an amendment a is adopted.,38,,
113,0.97,2014.278,2022.587,And I am going to go ahead and make comments on the amended bill before opening it up to any further debate.,38,,
114,0.97,2022.587,2057.789,Council bill 120186 as amended includes terms for front-line worker pay that are authorized by this Council bill--so the terms in this bill were negotiated with various unions representing various--and the benefits therein will apply to both representative and Nonrepresentative front-line workers employed by all three branches of state government including the legislative branch.,38,,
115,0.97,2057.789,2075.006,Following the adoption of amendment a which we just did this--all the bargaining units who have agreed to these terms this front-line worker pay will go to eligible employees in the form of a lump sum payment of up to a maximum of $1750.,38,,
116,0.97,2075.006,2087.151,This is comparable to the total value of the Telework Stipends that have been--generally speaking city workers are eligible for either the Telework Stipend or the Front- line worker pay and cannot earn both benefits.,38,,
117,0.97,2087.151,2123.554,The estimated cost for additional pay to representative and Non- representative front-line workers is approximately $6.5 million and there are--to support this additional expense I do want to make sure that members of the viewing public and colleagues know that future legislation will have to come before the Council later this year or early next year to make appropriations to various city departments in order for them to execute the lump sum payments to eligible employees once we have a better sense of the full universe of those who are claiming.,38,,
118,0.97,2123.554,2137.368,Finally as I noted during the Council breathing briefing--with the exception of the Seattle police officers Guild.,38,,
119,0.97,2137.368,2141.806,The Seattle police officers Guild was offered the same terms and benefits but has so far rejected the proposed terms.,38,,
120,0.97,2141.806,2166.998,"We are disappointed in that rejection, but we will continue to move through our process is here to ensure that the Front- line workers who are complying with vaccine requirements and who are also front-line workers in agreeing to accept these terms are compensated accordingly.",38,,
121,0.97,2166.998,2182.446,"Okay, I do not have anything else to say on this particular issue so I am going to go ahead and wrap up my comments and open up the floor to any additional comments on Council bill 120186.",38,,
122,0.97,2182.446,2183.581,Any additional comments or questions?,38,,
123,0.97,2183.581,2192.156,I just want to make one additional point thank you Council President Gonzalez for covering this so thoroughly.,39,,
124,0.97,2192.156,2220.985,"One additional point I would just like to add is my understanding as it relates to--that the city did not--to offers on vaccine mandates so I think that is an important clarification for folks who are following along on both of these related issues, thank you.",39,,
125,0.97,2220.985,2221.686,Thank you.,40,,
126,0.97,2221.686,2227.291,Any other comments or questions on Council bill 120186 as amended?,40,,
127,0.97,2227.291,2234.799,"Hearing none, will the clerk please call the roll on the passage of the amended bill?",40,,
128,0.97,2234.799,2257.188,"[roll being called] nine in favor, none opposed.",41,,
129,0.97,2257.188,2262.927,The motion carries the bill passes as amended and the chair will sign it will the clerk please affix my signature to the legislation on my behalf?,42,,
130,0.97,2262.927,2267.732,Is there any further business to come before the Council?,42,,
131,0.97,2267.732,2282.546,Not seeing any hands raised so this does conclude the items of business on today's agenda the next regularly scheduled city council meeting is on October 18 2021 at 2:00 P.M.,42,,
132,0.97,2282.546,2285.449,I hope you have a wonderful afternoon we are adjourned thanks everyone.,42,,
